Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
24/09/2012,20,8,2,5,4,NaN,3,5,NaN,NaN,NaN,NaN,7,3,NaN,6,6,9,NaN,12,16,12,10,12,NaN,5,6,3,13,4,9,6,6,3,7,12,7,NaN,10,NaN,6,3,3,4,4
25/09/2012,20,12,NaN,5,3,NaN,2,4,NaN,NaN,NaN,NaN,5,5,NaN,3,5,9,NaN,5,7,5,4,5,NaN,5,6,3,7,3,3,5,4,3,1,8,5,NaN,5,1,6,NaN,3,3,3
03/10/2012,20,5,NaN,7,4,NaN,4,7,NaN,NaN,NaN,NaN,7,5,NaN,6,6,10,NaN,6,9,5,3,5,NaN,5,6,5,8,4,4,7,4,3,2,6,9,NaN,7,2,6,2,4,4,4
07/10/2012,0,5,1,11,11,NaN,19,9,NaN,NaN,NaN,NaN,18,4,NaN,9,12,13,NaN,20,19,18,16,19,NaN,13,9,8,19,15,16,12,11,10,13,19,20,NaN,16,12,18,5,13,8,7
09/10/2012,0,9,3,12,14,NaN,20,24,NaN,NaN,NaN,NaN,13,12,NaN,10,15,18,NaN,13,18,13,11,14,NaN,13,12,22,14,10,13,10,15,11,11,11,16,NaN,20,8,15,6,20,19,12
11/10/2012,20,18,12,11,16,NaN,10,NaN,NaN,NaN,NaN,NaN,16,15,NaN,18,17,26,NaN,16,21,14,16,17,NaN,23,20,14,23,18,14,9,11,21,10,17,20,NaN,14,12,22,16,19,21,19
12/10/2012,20,NaN,1,10,5,NaN,4,6,NaN,NaN,NaN,NaN,7,5,NaN,7,5,10,NaN,5,8,5,4,5,NaN,8,6,5,10,5,NaN,7,5,5,1,7,7,NaN,6,2,7,2,5,4,5
13/10/2012,20,7,1,11,8,8,11,7,NaN,NaN,NaN,NaN,6,3,NaN,11,9,14,NaN,7,8,7,6,6,NaN,16,8,6,14,11,NaN,8,5,17,3,8,16,NaN,7,3,15,4,13,5,10
15/10/2012,20,6,2,9,6,4,6,8,NaN,NaN,NaN,NaN,11,6,NaN,13,11,17,NaN,10,13,10,8,9,NaN,16,8,6,11,12,NaN,7,9,11,5,10,16,NaN,12,4,13,6,14,10,11
16/10/2012,20,7,1,12,5,3,5,8,NaN,NaN,NaN,NaN,10,4,NaN,7,6,11,NaN,7,10,7,6,6,NaN,6,9,6,9,6,7,9,7,5,3,10,8,NaN,9,4,8,4,NaN,5,5
17/10/2012,20,8,1,9,6,4,4,7,NaN,NaN,NaN,NaN,10,4,NaN,8,7,16,NaN,7,10,7,5,6,NaN,8,11,6,10,7,NaN,10,7,6,3,11,8,NaN,9,4,11,6,7,6,7
18/10/2012,20,8,3,9,3,3,5,10,NaN,NaN,NaN,NaN,9,7,NaN,NaN,6,16,NaN,5,9,5,5,5,NaN,12,11,5,9,7,6,9,6,6,2,9,8,NaN,9,2,10,7,7,6,5
19/10/2012,20,6,1,12,9,7,13,13,NaN,NaN,NaN,NaN,11,4,NaN,NaN,10,25,NaN,9,13,8,6,8,NaN,18,20,10,13,14,10,13,9,11,7,10,14,NaN,13,3,18,13,13,11,14
23/10/2012,0,11,0,11,15,4,16,15,NaN,NaN,NaN,NaN,38,3,NaN,15,19,20,NaN,29,32,25,21,24,NaN,11,9,12,40,16,18,20,18,NaN,16,33,13,NaN,20,24,20,3,9,15,8
27/10/2012,0,5,1,7,7,NaN,8,6,NaN,NaN,NaN,NaN,7,4,NaN,6,9,9,NaN,5,10,4,5,5,NaN,11,5,5,8,8,7,7,9,NaN,2,5,9,NaN,7,2,13,3,8,4,6
