Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
14/12/2013,15,6,3,6,5,NaN,9,10,NaN,NaN,NaN,NaN,7,5,5,8,6,7,9,7,10,6,NaN,9,NaN,7,4,8,7,7,9,9,12,7,3,NaN,9,10,10,6,7,5,8,6,7
15/12/2013,15,5,2,6,3,NaN,5,7,NaN,NaN,NaN,NaN,8,6,4,5,3,6,6,6,6,5,NaN,6,NaN,4,5,5,4,4,7,5,10,NaN,-1,NaN,10,9,8,5,7,6,8,6,6
17/12/2013,5,6,4,7,7,NaN,12,11,NaN,NaN,NaN,NaN,7,6,5,13,9,17,10,10,13,12,NaN,13,NaN,11,8,12,10,11,13,8,11,10,10,NaN,17,10,11,7,15,10,17,10,13
18/12/2013,15,10,3,4,7,NaN,8,8,NaN,NaN,NaN,NaN,4,6,2,12,8,15,13,9,10,8,NaN,11,NaN,8,13,NaN,13,9,11,4,10,11,4,NaN,13,8,10,7,11,13,12,10,13
19/12/2013,15,4,1,5,4,NaN,7,10,NaN,NaN,NaN,NaN,3,4,3,8,5,6,8,6,7,7,NaN,7,NaN,7,4,9,5,6,7,6,9,6,0,NaN,9,4,9,3,7,5,7,5,7
20/12/2013,15,3,2,5,5,NaN,7,8,NaN,NaN,NaN,NaN,7,4,4,9,6,6,8,7,8,6,NaN,8,NaN,5,5,8,7,6,9,7,10,5,1,NaN,10,4,10,5,8,6,8,5,7
21/12/2013,15,6,4,7,3,NaN,5,10,NaN,NaN,NaN,NaN,6,6,5,5,5,8,5,4,5,3,NaN,5,NaN,9,5,7,4,4,6,6,10,8,0,NaN,10,4,7,3,7,8,10,10,8
24/12/2013,25,5,3,5,4,NaN,5,5,NaN,NaN,NaN,NaN,4,5,4,5,5,3,4,4,4,6,6,6,NaN,2,3,7,5,2,6,NaN,8,5,NaN,NaN,6,2,7,3,6,4,6,6,4
26/12/2013,5,6,3,12,8,NaN,11,9,NaN,NaN,NaN,NaN,3,6,5,17,9,16,12,12,10,10,13,NaN,NaN,9,11,9,11,14,11,NaN,12,14,8,NaN,15,10,10,9,12,10,15,11,19
29/12/2013,15,6,2,4,6,NaN,30,11,NaN,NaN,NaN,NaN,8,4,2,9,7,7,9,10,13,10,12,14,NaN,4,4,9,9,5,12,NaN,13,6,7,NaN,9,5,12,11,7,6,8,7,7
02/01/2014,15,5,2,6,5,NaN,5,7,NaN,NaN,NaN,NaN,6,5,3,6,4,6,6,NaN,6,6,6,6,NaN,4,4,6,5,3,8,NaN,9,5,1,NaN,9,4,8,4,6,5,7,7,6
03/01/2014,25,8,4,6,4,NaN,7,7,NaN,NaN,NaN,NaN,7,6,5,6,6,5,7,NaN,8,7,6,8,NaN,4,4,12,5,3,7,NaN,12,5,2,NaN,8,3,10,5,6,6,7,6,6
06/01/2014,25,9,5,7,7,NaN,8,8,NaN,NaN,NaN,NaN,7,7,6,7,7,6,9,NaN,8,9,8,9,NaN,4,6,10,6,6,10,NaN,13,7,5,NaN,10,4,12,5,7,7,9,NaN,7
07/01/2014,25,6,4,5,5,NaN,6,8,NaN,NaN,NaN,NaN,10,6,4,7,6,5,8,NaN,9,8,7,8,NaN,3,5,9,6,3,9,NaN,12,6,3,NaN,8,3,11,7,6,6,8,NaN,6
10/01/2014,15,7,3,7,6,NaN,7,8,NaN,NaN,NaN,NaN,7,5,5,13,7,9,13,NaN,7,6,9,9,NaN,10,4,8,8,6,8,NaN,12,7,3,NaN,10,5,15,6,8,6,10,NaN,11
13/01/2014,25,13,4,10,4,NaN,5,5,NaN,NaN,NaN,NaN,4,8,8,9,4,NaN,7,NaN,6,5,5,6,NaN,6,10,6,6,5,7,NaN,7,7,NaN,NaN,9,5,8,3,7,10,10,NaN,10
14/01/2014,25,19,7,14,6,NaN,10,10,NaN,NaN,NaN,NaN,3,12,9,NaN,7,NaN,11,NaN,9,9,9,9,NaN,8,12,9,9,6,11,NaN,9,7,NaN,NaN,NaN,NaN,11,6,7,14,NaN,NaN,NaN
20/01/2014,15,13,3,14,NaN,NaN,NaN,17,NaN,NaN,NaN,NaN,30,7,5,NaN,21,46,35,44,27,22,21,31,NaN,19,28,21,35,35,25,NaN,16,NaN,NaN,NaN,23,NaN,29,29,33,22,NaN,NaN,41
24/01/2014,15,11,3,7,8,NaN,11,NaN,NaN,NaN,NaN,NaN,10,7,NaN,11,7,16,10,14,12,10,12,13,NaN,10,9,NaN,10,11,13,NaN,9,9,6,NaN,13,NaN,9,8,NaN,8,13,NaN,12
02/02/2014,15,5,NaN,5,7,NaN,NaN,7,NaN,NaN,NaN,NaN,NaN,7,4,8,6,7,8,11,9,NaN,9,NaN,NaN,8,5,NaN,10,5,10,NaN,10,7,5,NaN,8,5,9,NaN,NaN,6,8,NaN,7
07/02/2014,15,8,NaN,6,7,NaN,7,NaN,NaN,NaN,NaN,NaN,4,NaN,7,6,6,7,8,8,6,NaN,5,8,NaN,8,6,6,NaN,6,8,5,7,9,1,NaN,9,5,7,3,9,5,10,NaN,6
19/02/2014,15,6,NaN,5,7,NaN,6,7,NaN,NaN,NaN,NaN,7,NaN,9,12,9,13,NaN,NaN,12,9,NaN,11,NaN,9,9,8,12,7,11,NaN,NaN,9,5,13,11,8,12,9,8,8,9,NaN,12
21/02/2014,25,5,3,5,4,NaN,5,7,NaN,NaN,NaN,NaN,3,5,4,8,4,5,NaN,NaN,6,5,NaN,8,NaN,6,5,7,6,4,7,NaN,NaN,6,1,9,6,4,8,5,6,4,7,NaN,6
22/02/2014,15,5,3,6,6,4,8,8,NaN,NaN,NaN,NaN,8,5,3,8,6,7,NaN,NaN,8,7,NaN,8,NaN,6,5,9,8,4,9,NaN,NaN,6,3,10,7,4,8,5,6,4,7,NaN,7
23/02/2014,15,7,3,4,7,3,9,7,NaN,NaN,NaN,NaN,9,5,5,7,7,5,NaN,NaN,8,7,NaN,10,NaN,5,3,10,8,5,11,NaN,NaN,6,4,12,7,6,9,6,7,3,6,NaN,7
24/02/2014,15,7,2,4,6,3,7,6,NaN,NaN,NaN,NaN,10,NaN,3,9,6,7,NaN,NaN,11,10,NaN,14,NaN,5,6,8,NaN,NaN,10,NaN,NaN,6,NaN,15,7,6,11,9,7,6,7,NaN,7
09/12/2014,15,7,5,7,8,NaN,9,9,NaN,NaN,7,NaN,10,NaN,NaN,9,8,11,10,10,11,NaN,10,12,6,6,6,6,13,10,4,11,8,8,3,13,13,8,13,10,8,4,NaN,3,10
26/12/2014,25,20,6,11,10,12,10,7,NaN,NaN,8,NaN,12,18,14,12,11,16,9,12,10,NaN,10,13,9,9,18,8,15,9,8,7,8,11,8,12,13,12,13,12,8,13,NaN,5,18
31/12/2014,15,12,8,10,17,17,22,21,NaN,NaN,17,NaN,26,9,7,18,17,21,15,22,22,NaN,25,30,22,13,12,14,20,17,15,10,26,12,30,22,20,13,38,18,17,10,NaN,10,24
01/01/2015,15,6,5,5,12,10,9,7,NaN,NaN,9,NaN,17,NaN,2,8,13,6,9,16,19,NaN,15,21,14,4,5,7,19,9,8,9,16,5,12,19,14,8,17,18,6,1,NaN,NaN,10
05/01/2015,15,NaN,5,8,12,22,9,11,NaN,NaN,15,NaN,10,NaN,3,21,15,23,16,15,16,NaN,20,18,13,15,17,9,21,13,10,6,10,15,12,19,24,17,15,16,18,9,NaN,10,24
07/01/2015,15,NaN,4,6,4,11,5,4,NaN,NaN,5,NaN,10,NaN,3,6,8,6,9,NaN,9,NaN,9,10,6,3,6,4,10,4,5,6,9,4,4,12,9,5,16,8,6,3,8,NaN,8
