Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
16/07/2016,6,2,2,6,4,NaN,NaN,NaN,5,4,6,5,6,6,5,NaN,7,5,4,3,4,NaN,5,4,2,NaN,5,NaN,4,6,NaN,6,9,NaN,NaN,5,NaN,5,NaN,5,10,5,NaN,3,NaN
17/07/2016,6,1,3,5,4,NaN,6,NaN,8,5,6,5,5,4,6,NaN,7,5,4,3,6,NaN,5,5,3,NaN,6,NaN,NaN,8,NaN,5,10,NaN,NaN,6,NaN,7,NaN,6,11,6,NaN,4,NaN
22/07/2016,6,6,3,6,NaN,6,NaN,8,8,7,NaN,3,9,4,5,10,11,9,11,10,18,NaN,14,14,11,NaN,7,11,NaN,12,NaN,6,11,10,7,9,NaN,7,NaN,8,NaN,10,NaN,NaN,10
25/07/2016,16,3,0,4,NaN,2,NaN,5,6,4,NaN,2,5,4,4,7,5,4,5,5,6,NaN,6,5,3,3,4,6,NaN,6,NaN,NaN,8,5,5,7,3,4,NaN,7,8,3,NaN,NaN,5
26/07/2016,16,3,0,6,6,3,NaN,5,5,4,6,3,NaN,6,4,NaN,6,6,7,5,7,NaN,6,NaN,4,5,5,7,NaN,6,NaN,5,8,5,5,6,6,4,NaN,7,6,4,NaN,2,6
05/08/2016,6,4,NaN,8,5,4,NaN,6,6,NaN,6,7,NaN,6,5,6,6,5,6,6,8,NaN,8,6,4,5,NaN,8,NaN,9,NaN,6,10,6,5,8,5,7,NaN,NaN,9,NaN,NaN,3,5
07/08/2016,16,3,4,6,5,4,NaN,5,7,NaN,6,7,NaN,6,7,7,6,5,6,5,8,NaN,7,6,5,4,NaN,7,NaN,6,NaN,7,11,6,5,8,4,6,NaN,NaN,8,NaN,NaN,4,6
10/08/2016,6,3,1,7,7,NaN,NaN,4,6,NaN,6,3,NaN,NaN,NaN,7,6,4,6,NaN,NaN,NaN,8,8,5,3,5,6,NaN,8,NaN,6,10,5,4,NaN,4,4,NaN,NaN,8,6,NaN,3,5
11/08/2016,16,2,-1,5,6,5,NaN,7,6,NaN,5,3,NaN,NaN,3,5,6,3,5,NaN,NaN,NaN,7,7,6,3,3,9,NaN,8,NaN,6,11,5,6,NaN,4,4,NaN,NaN,9,2,NaN,NaN,4
12/08/2016,16,1,2,7,7,6,NaN,5,5,5,6,4,NaN,NaN,6,8,7,5,7,NaN,10,NaN,9,9,5,4,5,9,NaN,7,NaN,6,12,6,6,NaN,5,5,NaN,NaN,8,7,NaN,NaN,6
13/08/2016,16,1,0,4,5,4,NaN,4,4,3,4,3,NaN,NaN,3,5,5,3,5,4,6,NaN,6,5,3,2,4,4,NaN,7,NaN,5,10,5,4,NaN,4,4,NaN,NaN,9,4,NaN,NaN,4
21/08/2016,26,4,2,4,3,3,5,4,4,2,4,NaN,NaN,5,4,5,4,3,5,4,6,8,4,4,3,1,4,4,NaN,NaN,NaN,5,9,5,3,5,3,4,NaN,4,3,5,4,2,4
22/08/2016,16,4,1,4,5,2,6,4,3,4,5,NaN,NaN,7,5,7,6,2,6,6,9,NaN,8,7,4,1,5,4,NaN,NaN,NaN,7,11,4,5,8,4,4,NaN,7,3,NaN,4,2,4
26/08/2016,16,3,2,5,7,3,9,6,5,6,7,4,NaN,7,6,9,NaN,6,9,12,13,12,11,11,11,4,7,6,NaN,8,NaN,6,13,6,10,NaN,5,4,NaN,16,6,6,6,3,6
29/08/2016,6,6,2,6,9,3,6,7,5,4,9,4,NaN,5,4,6,8,5,8,8,9,8,9,13,6,2,6,8,NaN,9,NaN,9,11,5,8,NaN,5,4,NaN,7,9,6,4,4,6
31/08/2016,16,3,2,11,8,2,8,5,6,6,9,4,NaN,NaN,5,10,8,5,10,8,10,9,10,9,6,2,5,6,NaN,10,NaN,6,14,8,7,NaN,6,4,NaN,10,8,5,6,3,7
