Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2011-04-02,16,6,2,10,No data,6,9,10,No data,No data,No data,No data,15,8,No data,No data,19,13,No data,10,13,16,13,10,No data,No data,10,13,14,11,12,6,13,9,10,No data,13,No data,15,No data,13,14,No data,6,20
2011-04-03,16,4,1,8,No data,3,7,6,No data,No data,No data,No data,12,7,No data,No data,14,8,No data,8,9,13,10,8,No data,No data,5,10,9,7,9,3,11,7,8,No data,10,No data,11,No data,8,10,No data,4,No data
2011-04-05,16,6,1,8,No data,2,7,4,No data,No data,No data,No data,10,6,No data,No data,12,9,No data,10,14,15,15,11,No data,No data,5,8,10,4,10,5,10,4,10,No data,7,No data,11,No data,6,8,No data,1,No data
2011-05-12,16,4,1,No data,No data,5,9,7,No data,No data,No data,No data,10,7,No data,5,No data,9,No data,8,10,11,11,10,No data,3,7,11,8,6,No data,7,7,6,8,9,10,No data,7,No data,12,8,No data,5,9
2011-05-13,16,4,1,No data,No data,2,7,6,No data,No data,No data,No data,10,6,No data,4,No data,9,No data,9,12,13,12,11,No data,5,6,10,8,6,No data,7,6,4,9,11,10,No data,9,No data,9,8,No data,3,7
2011-05-15,16,3,1,No data,No data,5,8,7,No data,No data,No data,No data,12,8,No data,2,No data,7,No data,9,12,11,12,9,No data,4,6,13,8,4,No data,6,7,5,9,10,10,No data,7,No data,8,8,No data,5,7
2011-05-16,16,3,0,No data,No data,5,9,8,No data,No data,No data,No data,No data,5,No data,3,No data,7,No data,10,12,12,13,10,No data,6,5,15,8,4,No data,6,9,7,10,11,10,No data,8,No data,11,8,No data,4,6
2011-05-17,16,3,0,8,No data,3,7,6,No data,No data,No data,No data,No data,7,No data,4,No data,7,No data,10,11,14,13,10,No data,6,4,13,10,4,No data,7,8,7,9,11,9,No data,10,No data,8,8,No data,5,7
2011-05-18,16,6,3,10,No data,4,7,5,No data,No data,No data,No data,No data,7,No data,6,No data,9,No data,8,9,12,8,8,No data,5,6,11,6,5,No data,6,8,6,7,10,11,No data,8,No data,10,10,No data,6,9
2011-05-20,16,5,2,10,No data,4,7,6,No data,No data,No data,No data,No data,7,No data,6,No data,10,No data,11,11,13,13,10,No data,6,7,12,16,6,No data,7,7,6,9,13,10,No data,9,No data,10,10,No data,4,11
2011-05-22,16,4,2,8,No data,4,11,8,No data,No data,No data,No data,12,7,No data,4,No data,7,No data,7,9,11,13,No data,No data,3,6,14,7,4,No data,7,10,5,8,9,9,No data,10,No data,7,9,No data,3,8
2011-05-24,16,7,2,10,No data,6,9,8,No data,No data,No data,No data,13,10,No data,4,No data,11,No data,8,11,10,14,No data,No data,7,8,14,9,5,No data,6,9,9,9,10,12,No data,10,No data,10,10,No data,7,11
2011-05-27,16,3,1,9,No data,3,No data,7,No data,No data,No data,No data,7,7,No data,4,No data,8,No data,8,10,9,9,No data,No data,4,6,11,10,7,No data,8,7,6,7,8,10,No data,6,No data,10,10,No data,5,8
2011-05-28,16,3,2,10,No data,4,No data,5,No data,No data,No data,No data,10,7,No data,4,No data,8,No data,8,9,10,8,No data,No data,5,5,10,7,4,No data,6,6,6,6,9,9,No data,7,No data,8,8,No data,4,8
2011-05-29,16,4,2,10,No data,6,No data,5,No data,No data,No data,No data,9,8,No data,6,No data,11,No data,7,9,11,10,No data,No data,6,7,9,6,4,No data,5,6,8,7,8,11,No data,7,No data,9,10,No data,5,11
2011-06-01,16,5,4,11,No data,6,11,10,No data,No data,No data,No data,9,9,No data,9,No data,12,No data,12,13,14,14,No data,No data,9,8,15,12,8,No data,5,10,10,10,14,14,No data,9,No data,10,12,No data,6,14
2011-06-09,16,4,1,10,No data,1,6,6,No data,No data,No data,No data,10,8,No data,5,No data,8,No data,6,9,9,8,8,No data,2,6,9,7,5,No data,4,7,4,5,8,10,No data,No data,No data,10,8,No data,4,No data
2011-06-29,16,5,2,10,No data,No data,7,5,No data,No data,No data,No data,9,10,No data,5,No data,8,No data,8,8,10,6,9,No data,8,6,No data,9,8,4,3,8,6,7,10,11,No data,No data,No data,12,11,No data,4,No data
2011-08-05,16,6,3,No data,No data,No data,9,No data,No data,No data,No data,No data,11,9,No data,4,No data,9,No data,8,12,11,8,9,No data,No data,5,No data,7,8,6,5,11,7,8,11,11,No data,9,8,14,11,No data,3,No data
2011-08-14,16,5,1,No data,No data,No data,7,No data,No data,No data,No data,No data,8,8,No data,No data,3,8,No data,6,8,10,No data,7,No data,No data,6,No data,4,5,3,4,8,No data,7,9,8,No data,6,6,7,10,No data,3,No data
2011-09-05,16,10,2,No data,No data,No data,7,No data,No data,No data,No data,No data,10,8,No data,No data,3,No data,No data,5,8,No data,7,8,No data,6,6,No data,4,3,4,8,9,3,No data,8,9,No data,8,5,7,8,No data,2,8
2011-09-07,16,3,1,No data,No data,No data,9,No data,No data,No data,No data,No data,11,7,No data,No data,3,No data,No data,5,8,No data,8,8,No data,8,5,No data,4,4,4,8,9,4,7,7,No data,No data,7,5,7,No data,No data,3,8
2011-09-08,16,4,1,No data,No data,No data,8,No data,No data,No data,No data,No data,8,6,No data,No data,4,7,No data,7,10,No data,7,10,No data,8,4,No data,6,4,4,7,8,5,8,8,No data,No data,7,7,8,No data,No data,3,7
2011-09-13,16,3,1,No data,No data,No data,9,No data,No data,No data,No data,No data,12,7,No data,No data,6,9,No data,7,9,No data,9,10,No data,7,6,No data,5,No data,6,8,10,7,9,10,No data,No data,8,8,8,9,No data,4,8
2011-09-19,16,4,2,No data,No data,No data,No data,No data,No data,No data,No data,No data,10,8,No data,No data,4,10,No data,7,10,No data,8,8,No data,9,5,No data,8,10,5,7,9,4,8,8,No data,No data,9,7,10,8,No data,3,11
