Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
10/02/2011,0,13,0,15,NaN,7,11,11,NaN,NaN,NaN,NaN,26,9,NaN,11,20,10,NaN,19,22,18,17,19,NaN,12,11,16,NaN,NaN,13,NaN,17,12,NaN,22,18,NaN,13,22,18,16,NaN,13,17
13/02/2011,20,10,0,12,NaN,6,8,6,NaN,NaN,NaN,NaN,11,10,NaN,5,12,14,NaN,9,11,9,9,9,NaN,5,15,9,NaN,NaN,8,NaN,8,6,7,12,10,NaN,6,12,7,16,NaN,6,14
14/02/2011,20,8,-1,17,NaN,4,6,3,NaN,NaN,NaN,NaN,6,6,NaN,7,12,NaN,NaN,7,10,7,8,7,NaN,5,9,9,NaN,NaN,NaN,NaN,3,7,7,8,11,NaN,5,8,9,12,NaN,5,14
28/02/2011,0,9,3,18,NaN,NaN,14,11,NaN,NaN,NaN,NaN,29,15,NaN,13,21,16,NaN,26,26,NaN,19,21,NaN,NaN,15,17,31,14,16,NaN,18,12,14,34,17,NaN,17,NaN,16,19,NaN,9,19
08/12/2011,20,5,2,4,4,8,8,8,NaN,NaN,NaN,NaN,9,9,NaN,6,4,10,NaN,6,9,6,8,9,NaN,10,8,5,5,6,4,5,NaN,6,6,7,5,NaN,9,6,9,9,NaN,4,5
13/01/2012,0,12,3,26,22,11,33,14,NaN,NaN,NaN,NaN,23,17,NaN,15,14,20,NaN,16,19,13,14,17,NaN,21,11,13,10,18,14,14,19,14,21,NaN,25,NaN,26,16,NaN,14,NaN,13,17
14/01/2012,0,22,5,32,20,19,30,18,NaN,NaN,NaN,NaN,16,19,NaN,24,21,40,NaN,33,27,30,20,33,NaN,26,26,22,24,39,27,12,14,19,40,19,22,NaN,22,24,NaN,26,NaN,22,40
16/01/2012,0,19,13,19,27,21,37,28,NaN,NaN,NaN,NaN,16,34,NaN,19,23,42,NaN,29,31,28,28,29,NaN,26,38,25,14,23,28,22,18,23,33,22,27,NaN,25,23,NaN,32,NaN,29,22
26/01/2012,20,8,NaN,6,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,7,9,NaN,6,4,9,NaN,NaN,9,5,6,9,NaN,6,7,NaN,6,5,4,1,8,4,8,7,6,NaN,6,5,6,9,NaN,2,6
01/02/2012,0,11,6,19,18,14,27,26,NaN,NaN,NaN,NaN,32,15,NaN,NaN,18,16,NaN,21,26,25,NaN,25,NaN,12,8,23,15,14,23,26,36,16,26,31,16,NaN,28,NaN,18,12,NaN,18,11
02/02/2012,0,15,6,21,15,15,18,14,NaN,NaN,NaN,NaN,NaN,16,NaN,11,12,14,NaN,8,14,NaN,NaN,13,NaN,13,12,12,9,13,12,9,NaN,19,12,10,17,NaN,15,NaN,17,19,NaN,16,13
06/02/2012,0,NaN,2,21,20,13,36,19,NaN,NaN,NaN,NaN,35,NaN,NaN,24,26,NaN,NaN,28,36,34,NaN,NaN,NaN,24,10,16,NaN,31,24,7,34,23,42,26,29,NaN,34,18,33,13,NaN,13,35
07/02/2012,0,12,4,14,27,20,25,21,NaN,NaN,NaN,NaN,39,NaN,NaN,17,25,27,NaN,25,34,NaN,NaN,35,NaN,22,16,22,25,23,24,15,38,21,31,25,30,NaN,33,21,24,23,NaN,25,24
09/02/2012,0,17,NaN,16,31,31,33,34,NaN,NaN,NaN,NaN,30,27,NaN,26,26,45,NaN,21,29,26,NaN,28,NaN,33,34,NaN,24,28,27,23,30,36,34,24,34,NaN,29,19,36,34,NaN,31,33
11/02/2012,0,17,13,13,34,41,47,35,NaN,NaN,NaN,NaN,NaN,29,NaN,33,41,51,NaN,39,52,NaN,NaN,51,NaN,44,44,NaN,39,39,49,28,51,43,63,43,38,NaN,47,38,41,45,NaN,42,49
12/02/2012,0,4,8,27,42,49,54,36,NaN,NaN,NaN,NaN,49,22,NaN,20,42,24,NaN,42,50,53,38,56,NaN,62,18,NaN,32,29,49,26,50,58,58,46,63,NaN,46,36,56,19,NaN,45,26
19/02/2012,0,4,1,8,8,NaN,13,8,NaN,NaN,NaN,NaN,NaN,8,NaN,6,8,8,NaN,13,10,11,NaN,12,NaN,4,4,6,11,7,7,NaN,13,4,13,7,6,NaN,14,9,7,9,NaN,4,4
28/02/2012,0,NaN,2,6,10,NaN,13,14,NaN,NaN,NaN,NaN,15,11,NaN,9,12,8,NaN,NaN,NaN,22,25,22,NaN,18,7,10,21,12,15,NaN,13,8,17,22,9,NaN,11,20,10,13,NaN,6,3
03/12/2012,20,8,0,8,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5,NaN,11,9,16,NaN,6,11,6,8,7,NaN,10,13,7,13,NaN,NaN,8,10,6,7,9,8,NaN,9,NaN,9,8,5,5,12
04/12/2012,20,5,1,9,7,1,NaN,NaN,NaN,NaN,NaN,NaN,9,4,NaN,6,9,9,NaN,8,13,7,8,9,NaN,9,7,9,11,NaN,NaN,8,10,7,8,9,6,NaN,10,NaN,9,4,6,6,5
