Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
22/01/2013,8.7,-13.7,5.7,14.8,24.7,19.3,112.4,22,7,7,No data,30,No data,20,18,No data,No data,No data,No data,24,11,No data,34,29,No data,No data,28,No data,31,28,No data,No data,29,23,17,31,35,26,10,19,31,27,23,29,No data,18,No data,31,20,31,No data,31
23/01/2013,10.7,-7.7,11.1,13.5,16.3,15.7,145.4,23,15,6,No data,32,No data,32,27,No data,No data,No data,No data,39,8,No data,22,32,No data,No data,34,No data,38,29,No data,No data,25,13,27,32,No data,31,23,37,30,32,34,27,No data,39,32,30,No data,29,32,24
24/01/2013,12.4,2.4,11.4,11.6,-17.4,14.5,191.9,4,15,7,27,28,No data,39,37,No data,No data,No data,No data,32,10,No data,15,27,24,No data,22,No data,No data,24,No data,No data,26,25,42,23,No data,29,32,25,26,24,17,27,No data,31,29,32,21,34,43,18
25/01/2013,6,9.3,23.7,25.4,21.1,27.5,201.5,14,16,10,13,20,No data,18,21,No data,No data,No data,No data,29,14,No data,24,20,28,No data,25,No data,23,25,24,No data,19,27,23,32,No data,20,16,19,18,16,24,20,No data,19,26,21,25,23,26,25
26/01/2013,-1.7,19.8,13.4,23.9,1.3,23.9,235.8,15,7,1,9,8,No data,7,14,No data,No data,No data,No data,11,4,No data,11,10,15,No data,11,No data,11,10,11,No data,13,10,7,22,10,8,12,9,7,5,14,10,No data,10,11,11,7,11,6,12
27/01/2013,12.8,34.9,6,35.4,36.1,39.7,260.3,26,4,0,5,4,No data,4,12,No data,No data,No data,No data,10,2,No data,6,6,7,No data,6,No data,8,4,5,No data,3,7,5,10,4,5,10,7,5,3,9,5,No data,8,5,6,4,6,4,5
28/01/2013,-8.4,29.8,34.3,45.4,31.3,48,221,15,6,3,12,No data,No data,6,13,No data,No data,No data,No data,8,5,No data,No data,8,11,No data,7,No data,8,6,6,No data,6,No data,8,10,6,6,10,7,10,1,7,9,No data,7,5,10,5,13,8,8
29/01/2013,-7.4,21.9,26.7,34.5,31.1,37.9,219.3,15,6,3,8,No data,No data,4,8,No data,No data,No data,No data,7,6,No data,No data,8,11,No data,6,No data,8,5,7,No data,8,No data,4,14,7,7,9,7,9,2,8,9,No data,7,5,No data,6,8,8,7
30/01/2013,-3.9,42.7,-13.4,44.8,17.6,45.6,287.4,16,6,2,10,No data,No data,6,12,No data,No data,No data,No data,11,5,No data,No data,7,8,No data,7,No data,8,5,7,No data,4,No data,7,8,5,8,9,7,8,4,9,7,No data,7,5,No data,4,7,6,6
31/01/2013,4.9,23.7,-3.7,24,32.2,28.9,279,26,6,2,8,No data,No data,8,14,No data,No data,No data,No data,15,4,No data,7,8,9,No data,8,No data,11,7,8,No data,9,8,9,11,6,8,14,10,8,5,13,8,No data,10,7,No data,4,7,6,6
01/02/2013,4.8,2.1,-15.6,15.8,30.8,22,352.2,28,3,0,No data,No data,No data,4,12,No data,No data,No data,No data,7,No data,No data,9,8,10,No data,9,No data,10,6,9,No data,14,7,4,13,7,6,6,7,7,4,9,10,No data,8,No data,8,3,8,6,6
02/02/2013,14.5,7.8,-11.4,13.8,-43.4,25.7,325.9,0,6,0,No data,10,No data,13,14,No data,No data,No data,No data,11,4,No data,6,11,8,No data,7,No data,8,6,8,No data,13,6,6,9,8,7,10,10,8,4,7,10,No data,8,6,10,3,11,6,6
03/02/2013,8.1,27.4,-11.1,29.6,-6.7,29.8,292,16,8,4,No data,8,No data,11,14,No data,No data,No data,No data,10,10,No data,10,10,11,No data,10,No data,11,10,11,No data,10,10,9,12,7,8,13,12,7,7,9,9,No data,8,9,7,6,10,4,9
04/02/2013,1.1,42.9,-8.2,43.6,-7.5,43.8,280.9,16,4,1,No data,9,No data,9,14,No data,No data,No data,No data,11,5,No data,8,9,10,No data,9,No data,10,8,9,No data,11,8,9,12,6,9,11,11,8,4,11,9,No data,10,8,7,5,8,8,7
05/02/2013,4.4,20.1,-22.4,30.1,66.6,44.9,318,20,3,0,5,5,No data,3,12,No data,No data,No data,No data,6,No data,No data,5,5,8,No data,6,No data,8,4,5,No data,No data,5,4,No data,4,4,9,6,5,0,5,5,No data,6,4,5,2,5,5,5
06/02/2013,15.6,0.8,-29.4,29.4,-16.1,30.5,358.5,18,4,No data,8,7,No data,4,11,No data,No data,No data,No data,6,No data,No data,5,7,7,No data,6,No data,8,4,6,No data,No data,6,4,7,5,5,10,6,3,1,6,5,No data,6,5,6,3,4,5,4
07/02/2013,18.8,9.6,-6.4,11.6,12.6,13.2,303.8,27,6,No data,12,12,No data,7,13,No data,No data,No data,No data,13,6,No data,7,13,11,No data,7,No data,9,7,8,No data,No data,7,8,11,10,8,10,9,9,4,8,12,No data,9,6,11,5,10,No data,7
08/02/2013,19.6,7.7,-11,13.4,-19,16.4,325.2,7,6,No data,12,16,No data,8,14,No data,No data,No data,No data,22,7,No data,10,19,12,No data,14,No data,15,15,17,No data,No data,11,7,14,12,16,10,16,10,14,16,16,No data,14,13,15,8,10,No data,10
09/02/2013,16.1,4.9,7.6,9,-6.4,9.6,212.5,15,6,1,16,10,No data,10,16,No data,No data,No data,No data,17,5,No data,17,13,19,No data,16,No data,16,11,13,No data,18,13,10,24,13,10,18,10,13,7,14,14,No data,11,10,13,10,12,9,14
10/02/2013,8,-6.8,11.7,13.6,70.1,37.6,149.9,20,8,5,7,8,No data,6,12,No data,No data,No data,No data,10,6,No data,17,9,20,No data,7,No data,9,8,8,No data,7,16,6,19,11,8,10,9,10,4,10,8,No data,7,No data,8,13,7,8,18
11/02/2013,10.4,-8.3,4,9.3,36,20.3,115.8,20,13,9,13,18,No data,18,19,No data,No data,No data,No data,16,11,No data,21,20,18,No data,18,No data,19,19,20,No data,16,15,18,25,16,17,18,16,14,14,18,17,No data,16,No data,16,14,No data,14,17
12/02/2013,15.3,-1,10.5,10.6,-10.1,11.7,174.6,14,13,12,25,36,No data,36,30,No data,No data,No data,No data,42,17,No data,27,37,31,No data,36,No data,34,38,38,No data,31,20,35,34,30,36,40,39,28,34,39,31,No data,41,30,33,17,No data,28,26
13/02/2013,12.4,19,29.1,34.8,23.2,36.7,213.1,15,16,12,13,36,No data,34,26,No data,No data,No data,No data,49,14,No data,37,36,37,No data,43,No data,37,42,43,No data,27,31,32,No data,34,33,27,36,28,33,42,No data,No data,No data,41,32,26,32,27,34
14/02/2013,12.1,18.7,-2,18.8,41.4,27.9,276,20,7,2,8,8,No data,6,12,No data,No data,No data,No data,16,5,No data,13,10,12,No data,11,No data,10,7,8,No data,9,14,5,No data,11,6,10,11,6,4,13,No data,No data,10,No data,9,10,9,6,11
15/02/2013,14.8,10.1,-1.3,10.1,-15.1,12.6,277.6,6,8,2,No data,13,No data,No data,17,No data,No data,No data,No data,16,6,No data,12,14,12,No data,11,No data,10,8,13,No data,11,10,12,No data,14,8,14,19,8,7,14,16,No data,21,No data,15,6,13,10,9
16/02/2013,13.3,8.5,16.5,18.6,-29.8,23.8,207.2,5,9,1,No data,20,No data,15,18,No data,No data,No data,No data,33,7,No data,23,20,22,No data,20,No data,13,18,19,No data,23,16,15,23,23,20,15,21,15,13,23,20,No data,32,No data,21,10,22,12,19
17/02/2013,11.7,0.8,21.9,21.9,-21,24.3,182.1,14,14,9,No data,22,No data,17,19,No data,No data,No data,No data,34,13,No data,24,25,32,No data,40,No data,29,32,34,No data,18,28,15,25,20,22,16,18,17,19,36,19,No data,20,No data,21,22,22,20,25
18/02/2013,13.4,-4.7,13,13.8,-24.5,18.4,160.3,4,20,12,No data,38,No data,No data,23,No data,No data,No data,No data,33,27,No data,31,40,42,No data,36,No data,30,35,39,No data,36,42,21,40,No data,30,21,21,34,28,34,40,No data,23,No data,No data,37,37,36,37
19/02/2013,15.1,-3.7,5,6.2,-23.2,13.2,143.3,0,15,11,No data,44,No data,No data,31,No data,No data,No data,No data,47,20,No data,35,36,42,No data,44,No data,33,36,45,No data,44,25,27,41,55,36,36,36,44,33,29,52,No data,46,No data,No data,23,49,52,34
20/02/2013,16.6,-6.2,19.8,20.8,-38.3,28.3,162.6,4,8,8,No data,22,No data,33,31,No data,No data,No data,No data,39,11,No data,8,23,18,No data,23,No data,19,19,25,No data,21,11,31,14,19,23,35,31,22,19,20,26,No data,36,No data,No data,6,28,29,11
21/02/2013,16.8,-9.3,18,20.3,-42.4,29.3,152.5,0,7,4,No data,12,No data,17,17,No data,No data,No data,No data,22,8,No data,6,14,10,No data,13,No data,9,12,13,No data,9,7,16,10,10,12,18,26,8,9,10,11,No data,19,No data,11,5,11,11,7
22/02/2013,17.6,-8.8,4.7,10,-42.1,23.3,118.5,0,7,4,13,9,No data,9,9,No data,No data,No data,No data,14,6,No data,7,11,10,No data,9,No data,7,9,8,No data,9,5,8,10,7,8,17,No data,8,5,9,11,No data,12,7,9,3,10,8,7
23/02/2013,21.7,-6.2,-1.2,6.3,-27.6,15.2,79.2,0,7,5,19,15,No data,14,13,No data,No data,No data,No data,30,8,No data,6,15,10,No data,22,No data,17,21,22,No data,10,8,12,22,10,16,15,No data,7,15,21,13,No data,21,18,15,4,12,10,7
24/02/2013,23.6,-5.5,-2.4,6,-40.9,21.3,66.7,0,6,3,13,13,No data,17,13,No data,No data,No data,No data,19,4,No data,8,15,10,No data,12,No data,9,12,11,No data,6,7,No data,15,11,12,20,No data,7,8,12,11,No data,17,8,11,3,11,8,6
25/02/2013,25.3,-3.1,1,3.2,-49.8,25.1,107.2,0,11,5,21,20,No data,19,17,No data,No data,No data,No data,24,7,No data,16,18,11,No data,19,No data,13,16,17,No data,8,8,No data,21,14,15,20,No data,8,12,20,13,No data,No data,14,15,6,10,9,10
26/02/2013,28.9,-1.6,4.4,4.7,-47.2,24,160.6,0,14,5,16,24,No data,23,25,No data,No data,No data,No data,43,9,No data,22,24,18,No data,43,No data,33,33,37,No data,18,13,No data,31,No data,27,29,32,14,25,42,22,No data,No data,35,22,9,19,20,16
27/02/2013,29.8,0.4,-1.6,1.6,-46.2,23.1,347.7,0,18,8,35,20,No data,20,29,No data,No data,No data,No data,19,23,No data,14,17,18,No data,17,No data,12,15,16,No data,15,22,No data,16,No data,16,22,22,23,10,14,19,No data,22,11,21,17,18,23,15
28/02/2013,28.1,-3.2,-7.2,7.9,-30.5,17.2,23.9,0,12,12,18,27,No data,24,17,No data,No data,No data,No data,21,24,No data,17,26,33,No data,15,No data,11,13,14,No data,23,No data,No data,14,No data,13,No data,17,28,9,12,27,No data,20,9,21,20,31,35,27
01/12/2013,26.7,4.5,-4.1,6.1,-44.3,23,312.2,0,12,2,9,14,No data,32,17,No data,No data,No data,No data,22,11,3,11,13,8,19,20,15,17,14,19,18,7,4,19,17,16,17,16,20,9,13,19,10,10,22,16,12,8,9,10,15
02/12/2013,23.1,12.4,7.6,14.5,-40.1,24.7,238.6,0,8,4,11,16,No data,20,19,No data,No data,No data,No data,14,8,5,20,15,23,20,17,16,16,15,16,16,17,14,20,19,24,22,14,18,19,14,13,23,17,24,12,19,14,21,18,24
03/12/2013,21.9,10.1,-1.5,10.2,-12,11.8,278.6,6,6,4,10,21,No data,22,23,No data,No data,No data,No data,23,7,7,26,19,22,25,18,15,17,14,16,15,22,9,24,20,20,21,20,20,16,14,17,25,19,21,14,21,10,25,13,22
04/12/2013,21.2,22.3,-9.3,24.2,-33.3,29.4,292.7,7,4,2,6,10,No data,16,15,No data,No data,No data,No data,15,6,3,11,14,6,16,20,18,19,19,22,21,8,3,16,15,10,18,16,19,6,15,19,11,6,No data,16,9,4,7,4,8
05/12/2013,13.4,27.9,-36.1,45.6,6,45.7,322.4,17,3,No data,4,5,No data,12,9,No data,No data,No data,No data,5,3,3,6,6,6,7,9,9,7,8,11,7,3,2,7,6,4,9,8,11,6,4,No data,8,No data,No data,6,6,5,8,6,4
06/12/2013,21.6,10.2,-8.4,13.2,-34.3,21.6,309.6,0,3,3,9,6,No data,11,14,No data,No data,No data,No data,5,8,4,9,7,8,10,9,9,9,No data,10,8,6,6,9,7,10,11,7,13,6,5,No data,11,8,No data,7,9,6,7,6,8
07/12/2013,17.3,18.4,6.7,19.6,-15.8,21.2,249.9,16,9,2,6,6,No data,9,17,No data,No data,No data,No data,5,9,10,11,8,11,10,14,13,12,No data,14,11,9,6,11,11,8,14,8,10,5,6,No data,9,7,12,12,6,5,6,5,10
08/12/2013,11.4,27.6,4.7,27.9,-14.5,28.9,260.4,16,5,3,5,4,No data,6,7,No data,No data,No data,No data,4,4,4,8,7,6,7,7,7,7,No data,9,No data,5,2,6,7,4,9,8,9,5,3,No data,8,5,10,4,5,4,6,4,6
09/12/2013,13,18.8,12.8,22.7,-41.3,30.7,235.8,5,No data,5,6,9,No data,11,12,No data,No data,No data,No data,15,6,6,15,11,10,13,15,13,12,No data,15,No data,9,6,10,11,9,15,14,17,8,10,No data,12,9,26,11,10,7,11,8,10
10/12/2013,15,17.2,23.3,29,-21.1,30.8,216.5,15,No data,8,11,13,No data,18,15,No data,No data,No data,No data,41,9,10,21,16,20,22,35,32,30,No data,36,No data,16,16,15,25,17,28,12,33,17,27,No data,23,19,39,28,19,19,22,18,21
11/12/2013,16.7,10.6,20.7,23.3,-11,23.9,207,15,18,11,18,24,No data,36,37,No data,No data,No data,No data,34,13,16,29,29,40,33,39,52,29,No data,57,No data,28,27,41,25,33,35,31,32,26,29,No data,32,26,37,28,33,27,31,29,32
12/12/2013,11.9,10.2,14.1,17.4,-8.3,17.9,215.7,15,15,6,11,32,No data,31,37,No data,No data,No data,No data,33,8,8,36,33,43,38,42,42,35,No data,45,No data,29,20,32,38,35,40,24,42,26,38,No data,35,29,43,37,35,21,32,23,34
13/12/2013,11.2,19.4,16.1,25.2,23,27.7,230.2,15,11,3,8,12,No data,14,16,No data,No data,No data,No data,18,4,5,20,13,18,17,22,21,18,No data,22,No data,15,15,14,27,16,17,10,17,16,10,No data,19,15,18,25,15,14,16,13,17
14/12/2013,5.8,29.9,41.7,51.3,23.8,52.7,215.7,15,6,3,6,5,No data,9,10,No data,No data,No data,No data,7,5,5,8,6,7,9,7,10,6,No data,9,No data,7,4,8,7,7,9,9,12,7,3,No data,9,10,10,6,7,5,8,6,7
15/12/2013,3.1,32,35.1,47.5,9.4,47.8,222.3,15,5,2,6,3,No data,5,7,No data,No data,No data,No data,8,6,4,5,3,6,6,6,6,5,No data,6,No data,4,5,5,4,4,7,5,10,No data,-1,No data,10,9,8,5,7,6,8,6,6
16/12/2013,5.1,27.4,6.4,28.2,-1.9,28.2,256.9,16,4,3,6,4,No data,6,9,No data,No data,No data,No data,6,5,2,7,4,7,8,7,7,8,No data,8,No data,6,4,9,6,5,8,6,11,No data,1,No data,9,9,9,6,8,5,9,6,6
17/12/2013,7.1,17.2,19.8,26.3,-49.7,36.1,221.1,5,6,4,7,7,No data,12,11,No data,No data,No data,No data,7,6,5,13,9,17,10,10,13,12,No data,13,No data,11,8,12,10,11,13,8,11,10,10,No data,17,10,11,7,15,10,17,10,13
18/12/2013,-4.5,14.7,35.1,38,23.6,39.8,202.7,15,10,3,4,7,No data,8,8,No data,No data,No data,No data,4,6,2,12,8,15,13,9,10,8,No data,11,No data,8,13,No data,13,9,11,4,10,11,4,No data,13,8,10,7,11,13,12,10,13
19/12/2013,-8.4,29.9,15.1,33.5,4.8,33.6,243.1,15,4,1,5,4,No data,7,10,No data,No data,No data,No data,3,4,3,8,5,6,8,6,7,7,No data,7,No data,7,4,9,5,6,7,6,9,6,0,No data,9,4,9,3,7,5,7,5,7
20/12/2013,2.6,29.1,26.7,39.5,-7.1,39.7,227.5,15,3,2,5,5,No data,7,8,No data,No data,No data,No data,7,4,4,9,6,6,8,7,8,6,No data,8,No data,5,5,8,7,6,9,7,10,5,1,No data,10,4,10,5,8,6,8,5,7
21/12/2013,-3,33.4,24.6,41.4,19.2,42.5,233.6,15,6,4,7,3,No data,5,10,No data,No data,No data,No data,6,6,5,5,5,8,5,4,5,3,No data,5,No data,9,5,7,4,4,6,6,10,8,0,No data,10,4,7,3,7,8,10,10,8
22/12/2013,-2.7,32.6,5,33,17.1,34.1,261.3,16,3,2,4,5,No data,5,6,No data,No data,No data,No data,4,5,3,6,4,4,5,5,5,6,No data,6,No data,3,2,7,4,3,6,5,8,4,0,No data,7,2,8,4,5,4,6,4,5
23/12/2013,12.2,11.8,36.8,38.7,56.9,48,197.7,24,6,3,6,3,No data,5,6,No data,No data,No data,No data,4,6,4,5,4,5,5,5,5,5,No data,5,No data,3,5,6,4,3,7,No data,9,5,No data,No data,7,3,8,4,6,7,7,6,5
24/12/2013,29.2,36.4,28.2,46,74.1,59.1,232.2,25,5,3,5,4,No data,5,5,No data,No data,No data,No data,4,5,4,5,5,3,4,4,4,6,6,6,No data,2,3,7,5,2,6,No data,8,5,No data,No data,6,2,7,3,6,4,6,6,4
25/12/2013,22.4,25.2,6,25.8,23.8,28.5,256.7,16,3,5,12,6,No data,4,2,No data,No data,No data,No data,2,7,6,6,5,6,7,7,4,6,10,No data,No data,3,4,6,5,3,10,No data,7,6,5,No data,9,6,9,5,6,7,9,7,8
26/12/2013,11.8,14.4,6.4,15.8,-21.9,19.2,245.9,5,6,3,12,8,No data,11,9,No data,No data,No data,No data,3,6,5,17,9,16,12,12,10,10,13,No data,No data,9,11,9,11,14,11,No data,12,14,8,No data,15,10,10,9,12,10,15,11,19
27/12/2013,17.5,31.2,2.2,31.3,102.8,60.2,265.9,20,6,2,3,5,No data,7,10,No data,No data,No data,No data,6,5,3,7,6,5,8,9,9,10,7,11,No data,4,4,11,6,4,9,No data,12,7,5,No data,8,5,10,7,7,6,8,7,7
28/12/2013,-5.4,22.2,-7.4,23.4,37.8,30.1,288.4,26,3,2,4,6,No data,30,12,No data,No data,No data,No data,5,5,3,10,6,4,7,10,7,10,7,9,No data,4,3,10,8,6,11,No data,13,5,9,No data,9,3,16,6,7,4,7,6,7
29/12/2013,4.2,14.5,14.4,20.4,-17.7,22.2,225.3,15,6,2,4,6,No data,30,11,No data,No data,No data,No data,8,4,2,9,7,7,9,10,13,10,12,14,No data,4,4,9,9,5,12,No data,13,6,7,No data,9,5,12,11,7,6,8,7,7
30/12/2013,1.6,18.9,-1.8,18.9,20.6,21.6,275.4,26,6,2,9,4,No data,7,7,No data,No data,No data,No data,7,5,3,6,4,8,5,5,7,6,6,7,No data,4,4,8,5,3,9,No data,10,5,2,No data,8,2,10,4,5,5,7,6,6
31/12/2013,-3,7.9,25.1,26.3,42.1,33.7,197.4,24,8,3,5,5,No data,6,6,No data,No data,No data,No data,4,5,4,7,5,9,8,5,7,5,7,6,No data,6,7,7,6,6,8,No data,9,5,1,No data,9,6,9,4,7,10,7,7,7
01/01/2014,-9.2,2,28.9,29,51.2,38.7,184,24,8,2,5,3,No data,6,4,No data,No data,No data,No data,5,7,3,4,4,6,4,5,5,4,6,5,No data,1,6,7,4,3,7,No data,11,4,0,No data,7,3,7,4,4,7,6,5,6
02/01/2014,13,22.2,15.5,27.1,21.4,29.2,235.1,15,5,2,6,5,No data,5,7,No data,No data,No data,No data,6,5,3,6,4,6,6,No data,6,6,6,6,No data,4,4,6,5,3,8,No data,9,5,1,No data,9,4,8,4,6,5,7,7,6
03/01/2014,13.7,28.4,26.4,38.8,75.9,54.3,227,25,8,4,6,4,No data,7,7,No data,No data,No data,No data,7,6,5,6,6,5,7,No data,8,7,6,8,No data,4,4,12,5,3,7,No data,12,5,2,No data,8,3,10,5,6,6,7,6,6
04/01/2014,10.6,10.8,7.7,13.3,27,19,234.4,20,9,3,9,7,No data,8,10,No data,No data,No data,No data,5,7,3,9,8,11,8,No data,6,6,6,7,No data,8,9,11,7,7,7,No data,9,8,2,No data,11,6,8,5,7,12,12,9,13
05/01/2014,10.6,11.9,34,36,16.1,36.9,199.3,14,8,2,5,4,No data,4,4,No data,No data,No data,No data,5,5,3,8,4,7,7,No data,6,4,6,6,No data,2,5,5,5,3,6,No data,10,4,1,No data,7,4,10,3,5,5,6,5,8
06/01/2014,16,21,33.9,39.9,58.2,49.4,211.8,25,9,5,7,7,No data,8,8,No data,No data,No data,No data,7,7,6,7,7,6,9,No data,8,9,8,9,No data,4,6,10,6,6,10,No data,13,7,5,No data,10,4,12,5,7,7,9,No data,7
07/01/2014,-6.2,26.9,16,31.3,44.4,38.4,239.2,25,6,4,5,5,No data,6,8,No data,No data,No data,No data,10,6,4,7,6,5,8,No data,9,8,7,8,No data,3,5,9,6,3,9,No data,12,6,3,No data,8,3,11,7,6,6,8,No data,6
08/01/2014,6.5,14.4,2,14.5,5.4,14.8,262.1,16,6,3,19,6,No data,8,9,No data,No data,No data,No data,7,6,6,10,7,7,9,No data,9,No data,8,9,No data,3,5,8,7,7,10,No data,11,8,2,No data,11,6,10,5,9,6,9,No data,7
09/01/2014,3.6,15.9,-10.5,19.1,5.6,19.3,303.5,17,5,3,11,3,No data,5,7,No data,No data,No data,No data,6,8,6,7,4,5,7,No data,6,No data,6,7,No data,6,4,8,5,5,8,No data,9,7,2,No data,10,3,10,5,7,4,9,No data,5
10/01/2014,6.4,17.9,9.6,20.3,3.3,20.4,241.9,15,7,3,7,6,No data,7,8,No data,No data,No data,No data,7,5,5,13,7,9,13,No data,7,6,9,9,No data,10,4,8,8,6,8,No data,12,7,3,No data,10,5,15,6,8,6,10,No data,11
11/01/2014,10,14.3,-5,15.2,-33.3,22.5,289.4,0,4,2,19,13,No data,16,17,No data,No data,No data,No data,16,6,4,10,11,7,14,No data,9,11,9,15,No data,13,4,16,9,9,15,No data,15,8,17,No data,14,6,21,7,12,4,12,No data,8
12/01/2014,7.3,0.7,30.9,30.9,-7.1,31.1,181.2,14,8,4,9,14,No data,16,15,No data,No data,No data,No data,16,10,8,16,15,19,15,No data,21,16,22,23,No data,11,12,16,16,15,21,No data,15,12,24,No data,15,16,17,14,16,13,15,No data,18
13/01/2014,2.5,11.3,15,18.8,32,24.6,217.1,25,13,4,10,4,No data,5,5,No data,No data,No data,No data,4,8,8,9,4,No data,7,No data,6,5,5,6,No data,6,10,6,6,5,7,No data,7,7,No data,No data,9,5,8,3,7,10,10,No data,10
14/01/2014,1.5,8.5,14.8,17.1,18.7,19.5,209.9,25,19,7,14,6,No data,10,10,No data,No data,No data,No data,3,12,9,No data,7,No data,11,No data,9,9,9,9,No data,8,12,9,9,6,11,No data,9,7,No data,No data,No data,No data,11,6,7,14,No data,No data,No data
15/01/2014,-3.7,7.1,24.5,25.5,51.5,36.3,196.1,20,12,2,13,5,No data,5,6,No data,No data,No data,No data,5,6,5,No data,5,No data,8,10,7,6,6,6,No data,No data,11,6,6,6,9,No data,8,No data,No data,No data,No data,6,8,2,9,9,No data,No data,No data
16/01/2014,-6.4,1.4,17.8,17.9,67.4,38.1,184.7,20,11,5,11,3,No data,4,5,No data,No data,No data,No data,4,12,7,No data,3,No data,7,8,6,5,5,6,No data,No data,13,6,5,4,7,No data,7,No data,No data,No data,No data,6,8,3,7,13,No data,No data,No data
17/01/2014,-6,4.1,7.4,8.5,56.4,29.4,209,20,15,10,12,4,No data,10,6,No data,No data,No data,No data,4,17,20,No data,4,9,6,7,6,4,5,6,No data,No data,9,7,4,4,8,No data,8,No data,No data,No data,No data,7,9,2,8,9,No data,No data,9
18/01/2014,-4.3,-1.9,15.1,15.3,47.7,28.3,172.8,20,14,6,15,8,No data,7,8,No data,No data,No data,No data,8,11,6,No data,9,15,11,13,10,8,9,12,No data,11,15,8,9,10,12,No data,10,No data,No data,No data,12,14,10,9,12,16,No data,No data,14
19/01/2014,1.5,0.1,11.2,11.2,59.4,31.7,180.5,20,20,6,12,7,No data,13,8,No data,No data,No data,No data,18,10,5,No data,7,14,12,18,9,10,11,12,No data,10,9,10,15,11,13,No data,16,No data,No data,No data,10,13,16,9,10,10,No data,No data,15
20/01/2014,6.2,9.2,6.5,11.2,-9.8,12.2,234.7,15,13,3,14,No data,No data,No data,17,No data,No data,No data,No data,30,7,5,No data,21,46,35,44,27,22,21,31,No data,19,28,21,35,35,25,No data,16,No data,No data,No data,23,No data,29,29,33,22,No data,No data,41
21/01/2014,3.5,8.4,30,31.2,16,32.2,195.6,14,10,7,7,No data,No data,No data,11,No data,No data,No data,No data,17,9,No data,34,17,43,20,26,29,21,21,28,No data,12,25,15,15,28,16,No data,15,14,No data,No data,17,No data,18,17,19,19,21,No data,27
22/01/2014,8.5,12,6.5,13.6,35.3,22.3,241.5,20,13,4,8,No data,No data,No data,12,No data,No data,No data,No data,10,8,No data,13,9,17,13,15,10,12,10,13,No data,9,15,11,12,10,11,No data,11,No data,5,No data,12,No data,13,10,10,12,13,No data,15
23/01/2014,11.4,20,-9.4,22.1,31.8,27.2,295.2,27,6,3,7,7,No data,No data,No data,No data,No data,No data,No data,8,6,No data,9,7,6,11,12,9,8,9,10,No data,7,3,No data,10,6,10,No data,12,No data,5,No data,12,No data,11,8,No data,5,10,No data,8
24/01/2014,7,18.1,20.1,27,12,27.7,221.9,15,11,3,7,8,No data,11,No data,No data,No data,No data,No data,10,7,No data,11,7,16,10,14,12,10,12,13,No data,10,9,No data,10,11,13,No data,9,9,6,No data,13,No data,9,8,No data,8,13,No data,12
25/01/2014,5.6,31.7,3.8,31.9,34.6,36.3,263.1,26,10,No data,8,9,No data,14,No data,No data,No data,No data,No data,9,11,No data,10,10,8,10,11,9,8,9,9,No data,9,7,No data,7,8,12,No data,13,10,5,No data,11,No data,12,5,No data,8,10,No data,10
26/01/2014,-2.5,28.4,25.4,38.2,95.3,61.1,228.2,20,8,No data,6,7,No data,10,No data,No data,No data,No data,No data,10,6,No data,9,6,7,7,9,7,No data,7,7,No data,7,4,No data,6,5,9,No data,10,8,4,No data,10,No data,8,5,No data,6,9,No data,8
27/01/2014,-3.1,8.7,12,14.8,106.4,55.2,215.7,20,10,No data,5,5,No data,8,No data,No data,No data,No data,No data,5,8,No data,9,6,No data,8,8,5,No data,5,6,No data,No data,No data,No data,6,4,8,No data,8,6,1,No data,8,No data,7,3,No data,8,8,No data,9
28/01/2014,-2.3,-7.6,-1.9,7.8,78.6,40.1,75.9,20,9,No data,6,5,No data,No data,7,No data,No data,No data,No data,No data,9,No data,7,4,No data,6,7,6,No data,6,7,No data,No data,No data,No data,3,5,8,No data,6,6,2,No data,8,No data,7,2,No data,No data,7,No data,8
29/01/2014,7.1,-11.2,3.7,11.8,39.1,22.8,108.1,20,19,No data,10,12,No data,No data,9,No data,No data,No data,No data,No data,9,No data,17,10,No data,14,13,12,No data,11,13,No data,No data,No data,No data,19,14,13,No data,11,12,6,No data,13,No data,12,10,No data,No data,13,No data,15
30/01/2014,7.2,-4.4,12.9,13.6,27.9,19.5,161.1,20,13,No data,19,30,No data,No data,32,No data,No data,No data,No data,No data,20,17,32,31,27,29,18,20,No data,23,24,No data,26,No data,No data,25,29,33,No data,31,27,27,No data,27,No data,30,11,No data,No data,27,No data,27
