Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
21/08/2012,13.8,7.3,6.6,9.8,9,10.8,227.8,15,8,2,7,6,No data,7,No data,No data,No data,No data,No data,11,No data,No data,12,9,13,No data,10,13,13,6,14,No data,12,9,7,13,9,8,10,8,7,No data,No data,11,No data,11,7,8,4,6,5,9
22/08/2012,12,16.8,-1.7,16.9,3.4,17,275.6,16,5,2,6,4,No data,4,No data,No data,No data,No data,No data,10,No data,No data,6,6,11,No data,7,10,10,3,6,No data,11,5,5,8,5,No data,9,7,8,8,No data,No data,No data,8,4,7,3,5,3,5
23/08/2012,8.7,7.9,5.3,9.5,-8.1,10.4,236.5,15,6,2,7,7,No data,5,No data,No data,No data,No data,No data,10,No data,No data,10,8,16,No data,7,10,11,6,7,No data,13,7,5,10,9,No data,9,6,7,9,No data,No data,No data,9,4,9,4,6,4,9
24/08/2012,5.9,-4.2,7.1,8.3,25.9,15.4,149.1,20,8,5,9,11,No data,6,No data,No data,No data,No data,No data,12,No data,No data,17,9,20,No data,10,12,12,7,9,No data,17,13,6,12,11,No data,9,8,10,10,No data,14,No data,11,5,14,9,9,9,13
25/08/2012,9.1,-0.1,-14.3,14.3,25.1,19,0.6,28,6,5,8,4,No data,6,No data,No data,No data,No data,No data,8,No data,No data,11,6,23,No data,6,9,8,3,4,No data,12,11,5,7,9,No data,7,6,10,7,No data,11,No data,8,2,11,9,9,9,14
26/08/2012,11.3,3,4.6,5.4,-26.9,14.5,212.9,0,5,2,6,6,No data,4,6,No data,No data,No data,No data,12,No data,No data,5,6,13,No data,8,10,9,6,6,No data,9,6,4,8,7,No data,8,6,7,8,No data,12,No data,7,4,9,4,7,6,7
27/08/2012,7.8,8.8,27.1,28.5,34.6,33.3,198,24,11,1,6,6,No data,5,No data,No data,No data,No data,No data,13,No data,No data,7,6,18,No data,7,11,9,5,7,No data,8,10,5,10,6,No data,10,6,6,9,No data,10,No data,8,4,9,5,5,5,7
28/08/2012,4.5,21.6,14.7,26.1,-5.2,26.3,235.9,15,6,3,7,5,No data,5,No data,No data,No data,No data,No data,12,No data,No data,7,6,12,No data,7,11,10,5,6,No data,9,8,5,9,6,No data,9,8,6,9,No data,12,No data,No data,4,7,3,6,4,6
29/08/2012,11.5,2.6,8.7,9.1,45.4,24.4,196.6,20,8,3,8,4,No data,5,No data,No data,No data,No data,No data,10,No data,No data,6,7,14,No data,7,11,9,5,7,No data,8,11,5,8,5,7,11,7,6,8,No data,10,No data,8,3,No data,7,4,4,5
30/08/2012,19.8,4.5,-15,15.6,-15.2,17.4,343.3,18,5,1,7,4,No data,4,4,No data,No data,No data,No data,9,No data,No data,7,6,12,No data,6,9,7,5,6,No data,8,8,4,7,7,7,9,6,6,7,No data,11,No data,7,2,No data,6,5,3,6
31/08/2012,21.7,14.1,6.6,15.6,-31.8,22.3,244.9,0,7,1,10,6,No data,7,7,No data,No data,No data,No data,12,No data,No data,7,8,12,No data,12,10,8,5,7,No data,10,8,6,8,8,8,9,7,7,9,5,17,No data,9,3,No data,4,8,5,5
01/06/2013,21.3,7.7,-6.2,9.9,-25.4,16.1,309.1,0,6,3,8,11,No data,5,7,No data,No data,No data,No data,21,4,No data,8,No data,No data,No data,14,8,No data,7,8,No data,9,7,10,9,7,8,10,7,5,5,20,10,No data,8,11,8,4,6,4,5
02/06/2013,23.7,5.7,-1.3,5.8,-37,19.4,282.6,0,5,3,9,12,No data,7,9,No data,No data,No data,No data,22,5,No data,5,No data,No data,No data,10,7,No data,8,10,No data,8,6,11,6,6,8,10,9,5,6,17,9,No data,9,8,8,4,6,4,4
03/06/2013,25.6,0.6,2.3,2.4,-49.9,25.1,193.4,0,10,4,13,16,No data,9,10,No data,No data,No data,No data,17,6,No data,12,No data,No data,No data,9,7,No data,7,9,No data,15,11,14,4,9,9,13,10,10,8,11,16,No data,12,5,12,10,11,8,9
04/06/2013,24.2,-6.2,1,6.3,-38.4,20.2,99.1,0,8,No data,16,10,No data,6,8,No data,No data,No data,No data,13,7,No data,7,No data,No data,No data,9,6,No data,5,7,No data,12,14,11,4,6,7,13,7,11,4,14,13,No data,10,6,7,10,11,10,7
05/06/2013,21,-5,-1.3,5.1,-8.7,6.7,74.8,2,8,No data,14,12,No data,6,7,No data,No data,No data,No data,13,7,No data,4,No data,No data,No data,11,9,No data,8,12,No data,12,8,8,5,11,9,15,11,10,6,16,14,No data,13,6,14,5,12,13,4
06/06/2013,22.1,-5,-0.8,5.1,-9,6.8,80.7,2,8,No data,21,12,No data,11,13,No data,No data,No data,No data,14,8,No data,8,No data,No data,No data,10,9,No data,9,11,No data,No data,14,14,5,7,9,20,11,14,7,12,16,No data,14,6,11,9,16,19,8
07/06/2013,22.6,-5.4,-2.3,5.8,-25.5,14,66.7,0,8,No data,12,14,No data,9,9,No data,No data,No data,No data,16,11,No data,9,No data,No data,No data,11,8,No data,8,10,No data,No data,11,11,6,9,10,18,12,13,6,14,13,No data,12,6,9,7,11,11,8
08/06/2013,18.8,-3.6,-1.9,4,-32.2,16.6,62.2,0,9,No data,16,12,No data,7,10,No data,No data,No data,No data,11,7,No data,7,No data,No data,No data,8,7,No data,7,8,No data,No data,9,9,4,9,10,12,9,11,6,12,15,No data,11,5,14,7,13,13,7
09/06/2013,13.1,-2.8,5.7,6.3,-24.1,13.6,154.2,0,9,No data,18,11,No data,6,9,No data,No data,No data,No data,10,8,No data,5,No data,No data,No data,9,5,No data,7,6,No data,No data,10,8,3,9,9,12,6,14,3,9,19,No data,8,4,14,6,17,15,8
10/06/2013,10.7,-1.5,13.2,13.3,-10.9,14.4,173.5,14,7,No data,17,14,No data,11,12,No data,No data,No data,No data,12,10,No data,7,No data,No data,No data,10,8,No data,8,10,No data,No data,11,12,5,9,12,16,8,17,8,11,21,No data,12,5,13,9,19,16,10
11/06/2013,11,1.9,14.6,14.7,12.2,16,187.4,14,13,No data,15,15,No data,11,12,No data,No data,No data,No data,18,16,No data,12,No data,No data,No data,13,11,No data,12,12,No data,16,22,12,11,14,15,No data,11,15,9,18,19,No data,12,9,16,16,16,12,13
12/06/2013,10.4,5.2,5.4,7.5,36.5,19.7,223.4,20,14,No data,6,7,No data,4,7,No data,No data,No data,No data,11,4,No data,7,No data,No data,No data,7,5,No data,6,6,No data,7,11,6,6,6,8,No data,7,5,3,10,9,No data,8,4,6,6,6,3,6
13/06/2013,8.7,18.9,-5.7,19.7,19.6,22,286.8,16,6,No data,6,9,No data,5,7,No data,No data,No data,No data,14,4,No data,7,No data,No data,No data,8,5,No data,6,7,No data,7,7,6,4,5,8,No data,9,4,4,11,7,No data,9,4,6,4,5,2,4
14/06/2013,7.5,8.8,18.5,20.5,10.2,21.1,205.3,15,6,No data,7,9,No data,6,9,No data,No data,No data,No data,12,4,No data,8,No data,No data,No data,8,6,No data,8,8,No data,12,8,7,5,7,9,No data,8,6,5,13,8,No data,9,No data,7,4,7,3,6
15/06/2013,9,10.2,2.8,10.6,43.9,24.4,254.6,20,7,No data,5,8,No data,5,9,No data,No data,No data,No data,14,2,No data,6,No data,No data,No data,8,6,No data,7,7,No data,7,7,7,4,6,8,No data,9,4,4,13,6,No data,10,6,5,5,6,3,5
16/06/2013,11.5,-4.2,4.7,6.3,7.2,7.2,138.8,23,10,No data,6,11,No data,6,9,No data,No data,No data,No data,14,5,No data,8,No data,No data,No data,9,7,No data,8,9,No data,8,8,8,6,7,10,11,8,7,5,14,8,No data,11,6,7,5,8,5,6
17/06/2013,14.7,-7.3,-0.4,7.3,-18.7,11.9,86.6,0,12,No data,11,13,No data,11,13,No data,No data,No data,No data,17,9,No data,13,No data,No data,No data,12,10,No data,10,12,No data,11,16,13,6,8,12,16,12,12,9,18,12,No data,12,8,8,15,12,8,10
18/06/2013,13.5,5,3.9,6.3,-8,7.4,232,5,14,No data,17,27,No data,23,25,No data,No data,No data,No data,19,15,No data,16,No data,No data,No data,21,20,No data,24,24,No data,17,17,22,21,21,23,17,17,16,17,26,20,No data,20,16,17,13,16,14,13
19/06/2013,12.2,8.6,-1.4,8.7,-18.9,12.8,279.5,0,10,No data,9,24,No data,23,27,No data,No data,No data,No data,24,8,No data,21,No data,No data,No data,28,26,No data,25,28,No data,15,14,21,30,25,29,18,17,12,20,39,17,No data,20,26,19,10,13,8,18
20/06/2013,11.9,2,8.5,8.7,3.3,8.9,193.6,14,11,No data,14,27,No data,21,24,No data,No data,No data,No data,35,10,No data,13,No data,No data,No data,37,38,No data,36,37,No data,17,14,21,31,17,35,19,25,15,31,No data,19,No data,27,31,18,11,18,23,10
21/06/2013,8.7,7,-1.3,7.1,-8.8,8.4,280.6,6,12,9,9,23,No data,13,16,No data,No data,No data,No data,16,10,No data,13,No data,No data,No data,14,14,No data,16,15,No data,18,13,14,28,18,16,10,10,14,12,19,20,No data,12,11,16,11,17,13,10
22/06/2013,8.7,10.8,3,11.2,75.9,39.6,254.7,20,9,2,7,7,No data,5,8,No data,No data,No data,No data,11,2,No data,6,No data,No data,No data,8,7,No data,6,7,No data,8,7,No data,4,5,8,9,7,5,2,10,8,No data,8,4,6,3,7,4,5
23/06/2013,16.6,11.6,-27.1,29.5,38.3,35.1,336.9,27,6,2,7,7,No data,6,7,No data,No data,No data,No data,12,3,No data,6,No data,No data,No data,6,4,No data,4,5,No data,6,5,No data,3,6,8,10,6,5,2,10,9,No data,7,No data,5,3,7,5,3
24/06/2013,20.8,8.2,-8.9,12.1,-7.7,12.7,317.2,17,6,2,9,9,No data,7,10,No data,No data,No data,No data,14,3,No data,5,No data,No data,No data,8,5,No data,6,6,No data,5,6,No data,6,6,9,10,7,5,4,11,10,No data,8,No data,7,4,7,5,3
25/06/2013,26,6.5,1.2,6.6,-14.6,9.8,259.7,0,7,5,9,No data,No data,10,10,No data,No data,No data,No data,16,7,No data,7,No data,No data,No data,11,8,No data,9,10,No data,9,8,No data,6,10,11,12,9,7,8,15,12,No data,11,7,No data,6,9,6,6
26/06/2013,27.7,4.5,-6,7.5,-28.5,16.1,323.1,0,8,6,9,14,No data,10,11,No data,No data,No data,No data,19,6,No data,9,No data,No data,No data,16,13,No data,13,13,No data,8,8,No data,9,11,14,13,11,7,9,18,11,No data,12,12,No data,7,9,6,6
27/06/2013,23.4,10.2,-6.3,12,-15.1,14.1,301.9,7,9,4,9,13,No data,9,12,No data,No data,No data,No data,15,6,No data,7,No data,No data,No data,11,10,No data,11,11,No data,7,9,No data,7,9,11,15,11,6,8,15,9,No data,11,No data,No data,6,8,6,7
28/06/2013,17.2,16.4,-8.4,18.4,2.2,18.5,297.2,17,8,2,6,8,No data,9,14,No data,No data,No data,No data,12,2,No data,5,No data,No data,No data,8,7,No data,6,8,No data,5,6,No data,8,5,11,11,8,3,5,12,7,No data,10,6,8,3,5,4,3
29/06/2013,17.1,14.2,0.1,14.2,-27.9,19.9,269.5,6,8,5,9,10,No data,8,12,No data,No data,No data,No data,12,6,No data,6,No data,No data,No data,10,7,No data,8,7,No data,7,8,9,6,9,10,12,8,7,5,14,9,No data,8,6,9,5,8,5,5
30/06/2013,13.8,23.4,7.1,24.5,1.6,24.5,253,16,6,3,7,11,No data,7,8,No data,No data,No data,No data,14,4,No data,9,No data,No data,No data,11,8,No data,9,9,No data,6,7,10,7,7,14,10,9,5,6,17,8,No data,11,8,8,No data,7,4,7
01/07/2013,10.7,13.8,-0.9,13.8,-21.3,17.4,273.6,6,No data,No data,No data,12,No data,No data,15,No data,No data,No data,No data,12,3,No data,10,No data,14,No data,11,9,No data,11,10,No data,10,9,13,7,9,12,15,9,10,8,15,12,No data,11,7,11,6,11,8,8
02/07/2013,5.8,10.1,18.6,21.2,26.5,25,208.5,25,No data,No data,No data,11,No data,No data,12,No data,No data,No data,No data,17,6,No data,13,No data,18,No data,13,11,No data,13,11,No data,11,13,10,12,11,13,13,10,10,9,20,16,No data,12,No data,12,10,12,7,11
03/07/2013,7.4,10.2,-3.2,10.7,-0.9,10.7,287.2,16,No data,No data,No data,No data,No data,No data,7,No data,No data,No data,No data,10,3,No data,7,No data,11,No data,7,4,No data,5,5,No data,6,8,7,6,6,9,No data,6,No data,3,10,8,No data,7,No data,7,6,6,3,6
04/07/2013,12.9,22.4,2.6,22.6,2.6,22.6,263.4,16,No data,No data,No data,9,No data,6,10,No data,No data,No data,No data,12,5,No data,10,No data,15,No data,11,7,No data,8,8,No data,6,8,9,6,8,11,No data,7,No data,5,14,10,No data,10,8,9,6,8,4,8
05/07/2013,20.2,10.8,4.8,11.8,-44.7,25.2,245.8,0,No data,No data,No data,13,No data,14,14,No data,No data,No data,No data,21,8,No data,13,No data,16,No data,15,12,No data,13,14,No data,13,11,14,7,13,15,No data,14,No data,11,18,15,No data,15,9,14,11,11,7,10
06/07/2013,22,11.5,5.8,12.9,-26.7,18.6,243.1,0,No data,No data,No data,18,No data,No data,16,No data,No data,No data,No data,39,9,No data,17,No data,25,No data,25,19,No data,20,21,No data,19,16,17,15,18,19,No data,19,No data,No data,34,24,No data,23,26,19,14,14,9,18
07/07/2013,28.4,-0.5,-1.1,1.2,-38.2,19.1,23.8,0,No data,No data,No data,18,No data,No data,16,No data,No data,No data,No data,35,8,No data,19,No data,15,No data,32,26,No data,27,27,No data,10,11,14,17,19,21,No data,22,No data,No data,33,15,No data,26,25,13,10,12,8,10
08/07/2013,27.9,-0.1,2,2,-45.1,22.6,177.1,0,No data,No data,No data,16,No data,No data,18,No data,No data,No data,No data,18,12,No data,13,No data,22,No data,17,14,No data,16,14,No data,12,15,15,13,18,23,No data,15,No data,No data,19,16,No data,20,12,16,10,14,No data,11
09/07/2013,25,-0.7,-5.2,5.2,-30.2,16,7.2,0,No data,No data,No data,No data,No data,No data,12,No data,No data,No data,No data,10,7,No data,10,No data,22,No data,11,8,No data,8,8,No data,17,18,11,5,No data,11,No data,9,18,No data,14,24,No data,10,8,18,19,19,No data,11
10/07/2013,23.1,-3.4,-1.6,3.7,-35,17.9,64.3,0,No data,No data,No data,No data,No data,No data,17,No data,No data,No data,No data,7,7,No data,10,No data,22,No data,12,9,No data,9,9,No data,17,12,No data,5,No data,15,No data,10,No data,No data,11,22,No data,13,8,21,8,19,No data,8
11/07/2013,21.5,-0.1,-0.2,0.2,-32.9,16.4,12.9,0,No data,No data,No data,No data,No data,No data,17,No data,No data,No data,No data,6,11,No data,12,No data,23,No data,10,6,No data,7,8,No data,18,16,No data,5,No data,10,No data,8,No data,No data,10,21,No data,10,7,19,11,21,No data,13
12/07/2013,21.2,4,-0.7,4.1,-22.3,11.9,279.2,0,No data,No data,No data,22,No data,14,No data,No data,No data,No data,No data,5,12,No data,32,17,30,No data,11,10,No data,13,12,No data,25,19,No data,5,21,14,No data,10,No data,No data,9,29,No data,15,5,28,19,29,26,22
13/07/2013,22.2,2.6,-4.9,5.5,-28,15,332.6,0,No data,No data,No data,23,No data,22,No data,No data,No data,No data,No data,12,11,No data,21,17,21,No data,24,No data,No data,20,20,No data,27,18,No data,12,17,19,No data,18,No data,No data,21,32,No data,23,18,30,13,No data,17,15
14/07/2013,18.7,9.8,-1.8,10,-32.1,18.9,280.3,0,No data,No data,No data,18,No data,16,No data,No data,No data,No data,No data,22,7,No data,15,12,18,No data,25,19,No data,20,19,No data,8,11,No data,13,18,16,No data,24,No data,No data,27,11,No data,24,24,16,9,8,6,11
15/07/2013,18,11.8,-0.9,11.8,-26.6,17.8,274.2,0,No data,No data,No data,16,No data,13,No data,No data,No data,No data,No data,24,6,No data,12,10,16,No data,16,11,No data,10,10,No data,14,No data,No data,10,10,12,No data,13,No data,No data,19,17,No data,17,12,17,7,13,14,9
16/07/2013,17.9,10.8,1.7,10.9,-27.2,17.4,261,0,No data,No data,No data,17,No data,17,No data,No data,No data,No data,No data,No data,8,No data,13,14,No data,No data,20,20,No data,17,No data,No data,12,No data,No data,16,14,18,No data,18,No data,No data,20,15,No data,19,14,18,8,11,9,10
17/07/2013,20,7.1,-0.8,7.1,-34.2,18.6,276.3,0,No data,No data,No data,22,No data,17,No data,No data,No data,No data,No data,No data,11,No data,No data,16,No data,No data,20,18,No data,20,No data,No data,16,No data,No data,20,16,21,No data,20,No data,No data,22,19,No data,23,14,20,No data,16,10,11
18/07/2013,21.4,3.5,-1.7,3.9,-40.1,20.4,295.3,0,No data,No data,No data,23,No data,19,No data,No data,No data,No data,No data,No data,8,No data,No data,15,No data,No data,19,12,No data,14,No data,No data,20,No data,No data,8,15,18,No data,17,No data,No data,16,23,No data,22,12,21,No data,18,12,No data
19/07/2013,21.2,-4.2,1.4,4.5,-42,21.5,108.7,0,No data,No data,No data,9,No data,11,No data,No data,No data,No data,No data,No data,11,No data,No data,8,No data,No data,11,9,No data,10,No data,No data,17,17,No data,8,9,12,No data,9,No data,No data,14,20,No data,12,8,14,No data,16,17,No data
20/07/2013,20.5,-6.5,5.3,8.3,-31,17.6,129.2,0,No data,No data,No data,4,No data,8,No data,No data,No data,No data,No data,7,11,No data,9,4,13,No data,10,8,No data,7,7,No data,14,12,No data,4,7,9,7,7,No data,5,11,16,No data,10,7,13,No data,15,14,No data
21/07/2013,19.2,-7.7,6.4,10,-11.8,11.6,129.5,3,No data,No data,No data,10,No data,12,No data,No data,No data,No data,No data,19,13,No data,11,11,15,No data,23,19,No data,18,20,No data,16,15,No data,14,11,15,15,17,No data,14,25,18,No data,20,20,13,No data,16,11,No data
22/07/2013,16.3,-4.2,6.7,7.9,-0.3,7.9,147.4,13,No data,No data,No data,17,No data,26,No data,No data,No data,No data,No data,24,15,No data,18,18,No data,No data,25,No data,No data,22,22,No data,20,No data,No data,13,16,25,17,23,No data,No data,25,21,No data,27,21,25,No data,20,27,No data
23/07/2013,13.8,-2.9,9,9.4,8.9,10.4,162.4,14,No data,No data,No data,19,No data,15,No data,No data,No data,No data,No data,20,No data,No data,24,18,No data,No data,20,No data,No data,20,20,No data,18,No data,No data,No data,15,24,11,16,No data,No data,26,21,No data,18,23,23,No data,20,23,21
24/07/2013,12.6,-1.3,11.3,11.4,12,12.9,173.4,24,No data,No data,No data,6,No data,7,No data,No data,No data,No data,No data,7,No data,No data,22,6,No data,No data,11,8,No data,9,9,No data,15,No data,No data,No data,13,11,8,9,No data,6,18,18,No data,11,7,15,No data,16,9,20
25/07/2013,13.4,-0.6,4.1,4.1,13.4,7.9,171.7,20,No data,No data,No data,No data,No data,6,9,No data,No data,No data,No data,8,No data,No data,12,6,No data,No data,10,8,No data,8,9,No data,8,15,No data,No data,10,10,4,7,No data,6,19,10,No data,11,6,11,No data,8,5,12
26/07/2013,12.3,-1.2,3.8,4,11.2,6.9,161.7,20,No data,No data,No data,No data,No data,8,10,No data,No data,No data,No data,6,No data,No data,11,5,No data,No data,10,7,No data,10,9,No data,8,7,No data,No data,9,9,No data,7,No data,No data,No data,12,No data,12,7,11,No data,9,5,9
27/07/2013,7.3,-2.9,4.9,5.7,2.1,5.8,149.9,-1,No data,No data,No data,12,No data,11,14,No data,No data,No data,No data,12,7,No data,18,8,No data,No data,18,12,No data,12,14,No data,13,10,No data,20,14,11,6,9,No data,8,No data,13,No data,13,15,15,No data,12,10,13
28/07/2013,5.2,3.3,4.2,5.3,30.8,16.3,218.3,20,No data,No data,No data,4,No data,7,8,No data,No data,No data,No data,6,8,No data,7,5,No data,No data,9,No data,No data,7,7,No data,7,7,No data,6,4,11,6,7,No data,4,No data,9,No data,9,6,10,No data,No data,4,7
29/07/2013,8.6,9.9,5,11.1,19.3,14.7,243.4,25,No data,No data,No data,4,No data,6,8,No data,No data,No data,No data,6,5,No data,8,4,No data,No data,9,6,No data,7,7,No data,5,9,No data,5,4,8,4,8,No data,5,No data,8,No data,10,5,7,No data,6,3,6
30/07/2013,10.4,10.8,3.3,11.3,15.5,13.7,252.7,26,No data,No data,No data,3,No data,5,6,No data,No data,No data,No data,6,4,No data,7,5,No data,No data,No data,No data,No data,6,7,No data,5,7,7,5,4,8,3,6,No data,3,No data,8,No data,8,4,7,No data,No data,3,No data
31/07/2013,10.6,4.5,8,9.2,-1.1,9.3,209.5,15,No data,No data,No data,3,No data,5,7,No data,No data,No data,No data,6,6,No data,No data,3,No data,No data,No data,No data,No data,6,7,No data,6,No data,6,No data,5,8,3,5,No data,3,No data,8,No data,8,4,8,No data,7,3,8
01/08/2013,9.1,-6.1,13.3,14.6,30.7,21.2,155.4,20,No data,No data,No data,7,No data,9,15,No data,No data,No data,No data,9,6,No data,No data,6,No data,No data,No data,No data,No data,9,9,No data,12,11,12,No data,8,No data,6,10,No data,No data,No data,13,No data,13,6,13,No data,10,7,10
02/08/2013,7.1,9.8,15.9,18.7,51,31.6,211.8,20,No data,No data,No data,7,No data,7,8,No data,No data,No data,No data,6,6,No data,No data,5,No data,No data,No data,No data,No data,8,7,No data,24,11,9,7,7,No data,6,6,No data,5,No data,11,No data,10,6,10,No data,9,6,12
03/08/2013,9.2,22.2,10.5,24.5,14.4,25.5,244.7,15,No data,No data,No data,3,No data,5,6,No data,No data,No data,No data,6,4,No data,5,3,No data,No data,13,No data,No data,6,6,No data,31,7,6,4,4,9,3,0,No data,5,No data,7,No data,8,4,7,No data,6,3,6
04/08/2013,12.5,10.8,10.3,15,3.6,15.1,226.5,15,No data,No data,No data,4,No data,6,5,No data,No data,No data,No data,7,4,No data,5,4,No data,No data,12,No data,No data,7,7,No data,20,7,7,5,4,10,5,0,No data,5,No data,8,No data,8,4,7,No data,5,4,6
05/08/2013,12.9,6.2,-4.1,7.4,20.6,12.7,303.9,20,No data,No data,No data,4,No data,5,No data,No data,No data,No data,No data,5,6,No data,4,5,No data,No data,12,No data,No data,7,No data,No data,6,8,8,6,5,11,5,1,No data,4,No data,8,No data,No data,6,8,No data,6,3,6
06/08/2013,13.1,6,3.8,7.1,-5.7,7.6,237.5,15,No data,No data,No data,5,No data,7,No data,No data,No data,No data,No data,6,No data,No data,6,4,No data,No data,16,8,No data,6,8,No data,7,6,9,5,7,10,5,0,No data,6,No data,8,No data,No data,6,7,No data,6,3,5
07/08/2013,15.5,-5.4,-2,5.8,-11.6,8.2,69.7,0,No data,No data,No data,12,No data,13,No data,No data,No data,No data,No data,9,6,No data,11,9,No data,No data,22,No data,No data,No data,11,No data,12,9,13,7,16,15,6,0,No data,10,9,13,No data,No data,8,13,11,10,10,9
08/08/2013,15.6,4.8,9.8,10.9,-3.8,11,205.9,15,No data,No data,No data,13,No data,15,No data,No data,No data,No data,No data,13,11,No data,13,12,16,No data,25,No data,No data,No data,13,No data,18,12,13,10,16,17,8,1,No data,12,16,21,No data,No data,10,19,12,16,No data,15
09/08/2013,18.6,9.8,-6.5,11.8,6.5,12.2,303.7,17,No data,No data,No data,3,No data,4,8,No data,No data,No data,No data,7,5,No data,6,4,5,No data,13,7,No data,No data,8,No data,6,8,7,9,6,10,3,2,No data,5,10,8,No data,8,6,8,6,5,No data,6
10/08/2013,17.6,9.6,2.2,9.8,-10.3,11.1,256.9,6,No data,No data,No data,3,No data,5,7,No data,No data,No data,No data,8,3,No data,6,4,5,No data,14,6,No data,No data,9,No data,6,5,8,6,6,9,5,3,No data,6,10,7,No data,8,5,7,5,6,No data,4
11/08/2013,15,14.3,-4.2,14.9,6.5,15.2,286.3,16,No data,No data,No data,2,No data,4,6,No data,No data,No data,No data,4,3,No data,5,2,4,No data,11,4,No data,No data,6,No data,5,5,6,4,3,9,2,2,No data,4,10,7,No data,6,5,6,5,4,No data,6
12/08/2013,14.8,10.5,-10.4,14.8,-5.5,15.1,314.8,17,No data,No data,No data,3,No data,5,9,No data,No data,No data,No data,4,4,No data,5,3,3,No data,12,5,No data,No data,6,No data,4,6,6,5,4,8,3,No data,No data,No data,10,8,No data,No data,5,7,5,5,No data,4
13/08/2013,17.3,8.1,-2.4,8.4,-26,15.5,286.6,0,No data,No data,No data,5,No data,6,8,No data,No data,No data,No data,7,5,No data,5,3,5,No data,13,5,No data,No data,7,No data,4,5,8,5,5,8,6,No data,No data,No data,9,8,No data,No data,4,9,6,6,No data,4
14/08/2013,16.5,8.9,9.6,13.1,-15.5,15.2,222.9,5,No data,No data,No data,4,No data,6,9,No data,No data,No data,No data,8,4,No data,9,5,9,No data,15,9,No data,No data,10,No data,7,9,9,7,7,No data,6,No data,No data,No data,12,No data,No data,No data,7,10,7,5,No data,9
15/08/2013,12,13,7.5,15,10.8,15.9,240.1,15,No data,No data,No data,3,No data,5,8,No data,No data,No data,No data,7,2,No data,6,3,5,No data,11,7,No data,No data,7,No data,No data,8,6,6,3,No data,3,9,No data,No data,10,No data,No data,10,5,6,6,3,No data,7
16/08/2013,10,12.6,0.1,12.6,-6.2,12.9,269.4,16,No data,No data,No data,4,No data,6,7,No data,No data,No data,No data,6,4,No data,6,4,5,No data,10,9,No data,No data,9,No data,No data,7,7,5,7,No data,3,12,No data,No data,10,No data,No data,11,6,10,6,3,No data,6
17/08/2013,4.1,22.6,16.4,27.9,31.6,32.1,234.1,25,No data,No data,No data,4,No data,6,7,No data,No data,No data,No data,6,5,No data,8,4,6,No data,10,8,No data,No data,8,No data,No data,9,7,7,4,8,4,11,No data,4,13,No data,No data,9,7,8,6,2,4,8
18/08/2013,4.2,20.5,-2.4,20.6,-4.2,20.8,276.8,16,No data,No data,No data,3,No data,5,6,No data,No data,No data,No data,5,4,No data,6,3,4,No data,6,4,8,No data,5,No data,No data,6,7,3,4,8,4,9,No data,2,9,No data,No data,8,4,7,5,1,3,5
19/08/2013,13.5,16.8,1.7,16.9,-24,20.7,264.4,6,No data,No data,No data,4,No data,6,10,No data,No data,No data,No data,7,7,No data,6,4,6,No data,8,5,9,No data,6,No data,No data,7,8,5,5,8,No data,No data,No data,No data,10,No data,No data,9,5,8,6,2,5,6
20/08/2013,18.9,9.6,7.8,12.3,-30.9,19.8,230.8,0,No data,No data,No data,8,No data,9,13,No data,No data,No data,No data,8,10,No data,12,8,12,No data,12,No data,12,No data,10,No data,11,12,12,8,10,12,6,No data,No data,No data,14,15,No data,11,6,13,10,2,8,12
21/08/2013,20.7,3.5,2.3,4.2,6.3,5.2,237.1,25,No data,No data,8,8,No data,9,15,No data,No data,No data,No data,9,6,No data,11,8,14,No data,13,No data,13,No data,13,No data,No data,9,11,11,9,12,6,12,No data,8,14,11,No data,15,10,9,8,5,5,10
22/08/2013,15.7,-3,6.7,7.3,-25,14.5,155.9,0,No data,No data,10,9,No data,12,14,No data,No data,No data,No data,10,11,No data,12,11,11,No data,17,14,14,No data,15,No data,No data,12,15,11,10,16,12,13,No data,10,15,15,No data,13,9,15,11,11,10,11
23/08/2013,13.8,4.3,8.6,9.6,8.1,10.4,206.5,15,No data,No data,10,19,No data,21,20,No data,No data,No data,No data,45,17,No data,16,18,22,No data,41,38,37,No data,35,No data,No data,20,25,21,17,22,17,33,17,21,40,29,No data,37,35,29,18,22,17,14
