Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
01/03/2011,0,8,4,18,NaN,NaN,NaN,19,NaN,NaN,NaN,NaN,36,15,NaN,12,24,20,NaN,22,25,NaN,18,19,NaN,17,18,NaN,18,18,17,10,22,21,NaN,35,25,NaN,20,NaN,25,21,NaN,19,22
02/03/2011,0,18,17,29,NaN,NaN,NaN,17,NaN,NaN,NaN,NaN,55,24,NaN,10,27,25,NaN,42,45,NaN,39,40,NaN,21,22,21,34,19,32,14,46,27,NaN,54,30,NaN,36,NaN,24,21,NaN,26,22
03/03/2011,0,8,17,47,NaN,NaN,NaN,37,NaN,NaN,NaN,NaN,34,35,NaN,9,31,45,NaN,30,32,27,28,27,NaN,40,37,41,21,26,29,22,42,45,23,36,48,NaN,34,NaN,45,38,NaN,52,42
04/03/2011,0,6,16,51,NaN,35,22,20,NaN,NaN,NaN,NaN,48,27,NaN,15,24,38,NaN,26,28,NaN,26,26,NaN,24,45,24,13,19,23,28,45,43,23,27,33,NaN,38,NaN,32,34,NaN,40,44
05/03/2011,0,9,14,32,NaN,23,26,30,NaN,NaN,NaN,NaN,16,20,NaN,14,36,18,NaN,15,20,NaN,20,19,NaN,25,16,37,9,30,18,35,42,28,18,14,31,NaN,31,NaN,34,19,NaN,32,23
06/03/2011,0,13,10,19,NaN,16,16,11,NaN,NaN,NaN,NaN,14,17,NaN,3,18,17,NaN,9,12,NaN,17,10,NaN,14,16,16,6,10,16,17,26,18,12,10,18,NaN,14,NaN,17,16,NaN,18,15
07/03/2011,0,15,18,21,NaN,23,27,23,NaN,NaN,NaN,NaN,24,24,NaN,11,23,31,NaN,20,21,NaN,21,20,NaN,19,35,28,NaN,17,20,14,36,25,19,24,26,NaN,21,NaN,26,29,NaN,24,27
12/03/2011,20,5,2,13,NaN,9,21,20,NaN,NaN,NaN,NaN,21,9,NaN,16,6,20,NaN,18,20,NaN,23,18,NaN,1,15,22,19,17,21,14,31,12,19,23,19,NaN,23,NaN,21,17,NaN,11,20
13/03/2011,20,4,2,6,NaN,5,11,9,NaN,NaN,NaN,NaN,18,10,NaN,21,22,15,NaN,17,17,NaN,16,16,NaN,7,15,13,23,18,15,4,25,8,18,24,14,NaN,15,NaN,11,15,NaN,6,21
14/03/2011,0,9,1,13,NaN,10,21,14,NaN,NaN,NaN,NaN,27,8,NaN,12,24,21,NaN,22,23,NaN,19,21,NaN,12,11,15,10,19,18,14,25,13,22,20,18,NaN,20,NaN,14,14,NaN,14,20
