Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
03/02/2015,14,-8.9,-15.2,17.6,-2,17.7,30.3,11,No data,71,No data,110,52,No data,39,29,83,129,52,47,68,55,51,42,No data,37,No data,37,35
04/02/2015,20.5,2,-11.7,11.8,-26.5,17.8,350.3,0,No data,60,No data,104,42,No data,34,15,85,103,40,33,63,58,50,28,No data,25,No data,23,31
05/02/2015,26.4,0.6,-9.1,9.1,-23.5,14.9,356.5,0,No data,65,No data,82,59,18,41,33,86,133,37,49,70,45,35,28,No data,39,No data,No data,45
06/02/2015,27.5,-1.3,-5.2,5.4,-43.5,22.4,14,0,No data,57,No data,50,58,13,39,52,82,125,39,35,77,37,18,22,No data,47,No data,No data,61
07/02/2015,31.5,1,-12.4,12.4,-46.2,26.2,355.6,0,No data,56,No data,93,36,21,58,35,81,111,47,50,64,43,47,27,No data,28,No data,43,40
08/02/2015,30,10.4,-9.2,13.9,-52.6,29.8,311.6,0,No data,36,No data,82,25,32,65,19,56,69,44,35,34,51,42,33,No data,12,No data,35,26
09/02/2015,24.2,11.5,-5,12.5,-55,30.2,293.3,0,No data,43,No data,92,30,48,73,24,47,52,52,38,40,61,67,49,No data,28,No data,39,41
10/02/2015,20.8,10.8,5.3,12,-52.8,29,243.9,0,No data,64,No data,112,32,51,60,32,42,65,73,38,No data,91,60,43,No data,31,No data,56,51
11/02/2015,16.1,10.7,9.4,14.2,-17.2,16.6,228.7,5,No data,73,No data,85,26,32,74,27,40,61,54,49,No data,70,59,33,No data,28,No data,66,46
12/02/2015,12.4,6.2,10.7,12.4,-23.4,17,210.1,5,No data,70,No data,102,30,36,66,32,44,94,No data,42,68,80,59,42,No data,36,No data,64,43
13/02/2015,6.4,1.4,17.6,17.7,68.8,38.7,184.4,20,No data,58,No data,85,33,17,50,32,34,104,No data,33,72,97,31,23,No data,36,No data,59,29
14/02/2015,5.3,-3.6,5.1,6.3,-11.3,8.4,144.4,3,No data,43,No data,77,40,28,37,29,32,102,No data,28,57,70,16,27,No data,47,No data,42,33
15/02/2015,7.3,10.7,22.6,25,-16.3,26.3,205.3,15,No data,43,No data,88,27,39,38,33,25,56,58,30,53,69,39,37,No data,34,No data,39,28
16/02/2015,14.4,14.2,-7.1,15.9,9.2,16.5,296.7,17,No data,55,No data,84,32,34,60,22,55,69,63,32,51,85,55,34,No data,19,No data,27,36
17/02/2015,22.6,24.9,2.3,25,-48.2,34.7,264.7,6,No data,67,No data,96,20,No data,88,23,No data,No data,52,37,43,65,58,47,No data,7,No data,34,34
18/02/2015,18.4,28.1,17,32.8,-29.8,36,238.9,15,No data,42,No data,84,16,No data,60,16,No data,No data,63,25,33,112,44,37,No data,10,No data,26,32
19/02/2015,9.8,26.9,8.7,28.3,6.9,28.5,252,16,No data,41,No data,55,17,20,52,22,30,46,56,20,43,98,32,17,No data,5,No data,25,37
20/02/2015,3.2,17.2,-2.9,17.5,17,19.4,279.6,16,No data,79,No data,95,26,47,67,37,48,68,54,34,61,83,63,47,No data,10,No data,57,52
21/02/2015,2.3,12.2,-16.1,20.1,8.2,20.5,322.9,17,No data,54,No data,66,25,50,58,16,61,71,42,24,36,70,33,45,No data,9,No data,28,32
22/02/2015,-5,25.9,27.6,37.9,36.9,42.2,223.2,15,No data,29,No data,50,12,19,32,12,36,56,50,15,33,87,24,30,No data,10,No data,27,27
23/02/2015,14.6,34.7,15.4,38,69.5,51.5,246.1,25,No data,33,No data,46,11,24,44,14,19,39,39,11,21,112,29,16,No data,3,No data,14,18
24/02/2015,1.3,31.7,-14.9,35,23.5,36.9,295.2,17,No data,42,No data,45,23,30,54,16,47,42,37,13,26,95,36,32,No data,3,No data,18,17
25/02/2015,8.2,18.2,7.5,19.6,-11.7,20.5,247.5,15,No data,68,No data,80,33,48,66,35,48,80,62,29,62,No data,48,46,No data,14,28,28,45
26/02/2015,5.4,28.1,-4.2,28.4,11.6,29,278.5,16,No data,52,No data,76,30,30,45,17,34,42,47,21,32,85,38,26,No data,9,26,19,27
27/02/2015,6.2,22.1,9.2,23.9,-34.1,29.4,247.3,5,No data,60,No data,67,23,53,58,No data,23,54,56,25,42,115,57,44,No data,7,26,42,35
28/02/2015,-2.2,23.2,19.5,30.3,21.6,32.2,230,15,No data,20,No data,39,11,14,24,12,17,44,42,9,24,87,20,13,No data,6,9,17,21
01/12/2015,10.7,20.9,19.2,28.4,-2.5,28.4,227.5,15,No data,48,No data,46,17,23,36,21,No data,84,46,16,48,125,37,21,23,12,12,12,34
02/12/2015,10.1,20.9,0.5,21,-14.2,22.1,268.7,16,No data,28,No data,54,29,28,32,17,No data,65,47,12,34,115,36,11,19,14,28,26,31
03/12/2015,12.1,7.4,14.1,15.9,-7.9,16.3,207.6,15,No data,31,No data,45,37,23,28,23,No data,100,50,10,55,114,29,11,36,31,15,21,36
04/12/2015,6.5,38.6,23.4,45.1,-21.6,46.4,238.8,15,No data,34,No data,48,11,21,39,15,No data,43,41,11,21,118,30,18,8,4,12,15,23
05/12/2015,-3.1,36.5,18.1,40.7,3.4,40.7,243.5,15,No data,13,No data,27,4,10,19,5,No data,32,24,4,8,110,12,4,3,2,4,6,9
06/12/2015,6,24.7,-4.3,25,-11.2,25.6,279.9,16,No data,32,No data,34,No data,9,34,19,No data,53,36,12,37,93,23,7,16,9,6,15,25
07/12/2015,11.3,4,39.1,39.3,-3.3,39.3,185.8,14,No data,52,No data,55,No data,16,37,26,No data,76,49,17,66,100,36,15,32,28,20,28,36
08/12/2015,12.7,24.7,10.3,26.7,18.4,28.3,247.3,15,No data,No data,No data,52,No data,23,38,13,No data,53,45,12,28,128,31,16,14,9,10,27,23
09/12/2015,15.5,33.8,28.7,44.3,11.3,44.7,229.7,15,No data,No data,No data,58,No data,33,35,18,No data,43,52,15,28,132,35,25,11,8,16,16,24
10/12/2015,11.3,29.7,7.9,30.7,-9,31,255.1,16,No data,No data,No data,48,No data,22,37,21,No data,46,43,16,37,123,31,10,15,7,9,22,37
11/12/2015,14.4,23.4,-3.2,23.7,11,24.3,277.7,16,No data,No data,No data,56,No data,34,64,24,No data,50,48,25,35,133,51,33,14,10,20,57,34
12/12/2015,15.7,6.3,2.5,6.8,18.2,11.4,248.2,20,No data,40,No data,51,No data,19,35,19,No data,100,45,17,58,110,26,20,29,22,14,23,36
13/12/2015,14.3,-0.2,10.7,10.7,-15.7,13.2,178.7,4,No data,46,No data,66,No data,24,28,38,No data,77,49,32,68,79,23,20,48,38,15,49,43
14/12/2015,13.2,-9.9,12.8,16.2,11.8,17.2,142.3,13,No data,64,No data,74,No data,15,47,45,No data,84,52,34,70,99,39,18,43,39,27,51,38
15/12/2015,13.7,-11.8,25.4,28,8.3,28.3,155,13,No data,59,No data,69,No data,16,41,38,No data,78,46,32,60,92,29,23,44,44,23,47,33
16/12/2015,10.8,16,11.9,19.9,13,20.9,233.3,15,No data,38,No data,47,No data,21,39,20,No data,75,41,12,48,122,34,15,16,9,11,29,34
17/12/2015,2.5,23.8,17,29.2,3.5,29.3,234.4,15,No data,32,No data,45,No data,25,36,15,No data,51,45,15,34,119,34,15,13,10,15,19,33
18/12/2015,2.6,19.8,18.7,27.2,-21.1,29.2,226.6,15,No data,34,No data,48,No data,30,35,19,No data,45,47,17,28,121,38,14,15,8,13,38,34
19/12/2015,-4.2,24.4,29,37.9,5.2,38,220,15,No data,16,No data,31,No data,14,17,7,No data,45,36,7,20,81,18,8,9,7,12,18,16
20/12/2015,-0.9,29.9,19.4,35.7,21,37.2,237.1,15,No data,15,No data,35,No data,11,22,6,No data,34,35,8,8,90,20,8,7,4,7,9,14
21/12/2015,1,32.5,11.6,34.5,17.1,35.5,250.4,16,No data,40,No data,46,No data,21,39,No data,No data,49,45,19,24,110,32,15,11,6,7,24,25
22/12/2015,-2.8,37.8,13.9,40.3,8.4,40.5,249.8,16,No data,25,No data,29,No data,10,30,13,No data,41,26,8,20,83,19,5,11,5,6,12,24
23/12/2015,1.7,29.4,15.2,33,-35,37.4,242.6,5,No data,34,No data,42,No data,22,38,15,No data,41,43,13,27,102,34,11,9,7,11,20,24
24/12/2015,1.5,29.9,5.1,30.3,32.9,34.4,260.3,26,No data,21,No data,31,No data,18,33,10,No data,39,33,8,17,85,20,12,6,3,10,15,16
25/12/2015,13.2,3.1,12.2,12.6,6.1,13,194,14,No data,18,No data,27,No data,7,15,12,No data,21,31,7,22,61,11,4,16,13,6,5,15
26/12/2015,16,-1,11.5,11.6,32.6,20,175.3,20,No data,7,No data,16,No data,6,9,4,No data,52,19,3,14,45,9,2,18,12,5,5,17
27/12/2015,10.7,9.9,17.9,20.5,-20.1,22.8,208.9,15,No data,41,No data,29,No data,10,36,27,No data,63,32,15,44,73,23,6,29,18,10,31,22
28/12/2015,7.6,3.7,42.2,42.4,27.9,44.6,185,14,No data,29,No data,52,No data,11,25,22,No data,60,36,14,39,71,18,12,17,16,14,26,13
29/12/2015,5.9,11.3,30,32,-5.7,32.2,200.7,14,No data,26,No data,40,No data,19,26,12,No data,46,45,10,33,102,29,8,14,11,10,15,18
30/12/2015,-1.4,22.7,25.1,33.8,35,38.1,222.2,25,No data,29,No data,31,No data,7,26,13,No data,54,29,8,25,73,14,4,11,9,9,28,16
31/12/2015,4.8,22.7,16.4,28,41,34.7,234.2,25,No data,24,No data,30,No data,16,32,9,No data,69,31,9,25,83,15,7,9,5,9,23,20
01/01/2016,8.4,-6.5,34.2,34.8,-12.3,35.4,169.3,14,No data,35,No data,68,No data,14,18,28,No data,32,41,21,39,73,14,21,16,12,15,30,13
02/01/2016,8.6,-3.9,4.1,5.6,40.3,20.9,137,20,No data,31,No data,43,No data,8,27,27,No data,70,25,16,34,63,10,6,22,14,9,23,18
03/01/2016,-2.5,-11.6,24.8,27.4,77.8,47.6,154.9,20,No data,33,No data,51,No data,10,28,16,No data,53,40,14,42,84,21,14,16,13,10,24,15
04/01/2016,-5.3,-11.5,13,17.4,79.7,43.5,138.6,20,No data,68,No data,60,No data,45,38,47,No data,66,60,27,60,105,43,16,33,23,9,28,26
05/01/2016,-0.6,-12,-1.9,12.1,62.1,33.3,81.1,20,No data,71,No data,81,No data,40,53,44,No data,70,64,36,60,108,44,28,47,40,34,52,43
06/01/2016,-4.4,-4.5,21.5,22,10.2,22.6,168.1,14,No data,70,No data,103,No data,52,49,43,No data,73,62,43,56,89,52,45,27,25,39,59,30
07/01/2016,-5.7,5,-0.2,5.1,61.1,31,272.5,20,No data,52,No data,54,No data,27,45,24,No data,58,36,18,42,93,30,24,13,12,16,40,36
08/01/2016,-3.3,4.1,9.7,10.5,16.4,13.3,203,25,No data,67,No data,76,No data,47,54,31,No data,105,69,27,60,124,45,29,33,20,18,40,47
09/01/2016,-5.5,-7.4,15.6,17.3,55.1,32.5,154.8,20,No data,40,No data,49,No data,36,31,18,No data,88,44,12,63,89,23,11,37,27,9,25,26
10/01/2016,-9.8,4,0.5,4.1,82.9,41.7,263.3,20,No data,28,No data,45,No data,36,33,10,No data,51,43,13,20,90,25,10,8,6,11,31,17
11/01/2016,-4.9,-0.9,-10.1,10.1,85.2,43.8,5.1,20,No data,85,No data,69,No data,44,52,35,No data,75,50,36,67,107,54,36,37,29,24,54,49
12/01/2016,7,7.9,-26.6,27.8,36.1,33.1,343.5,28,No data,41,No data,43,No data,26,41,15,No data,61,29,14,35,91,33,31,22,23,17,14,36
13/01/2016,11.9,12.5,2.7,12.8,24.6,17.7,257.8,26,No data,58,No data,64,No data,35,56,28,53,92,52,24,58,104,51,32,30,23,22,51,44
14/01/2016,14.2,8.8,-23.4,25,37.5,31.2,339.4,28,No data,45,No data,51,No data,32,54,10,58,62,29,17,36,81,31,27,17,19,23,29,26
15/01/2016,23.2,7.7,-19.9,21.4,0.5,21.4,338.9,18,No data,60,No data,78,No data,39,73,19,64,79,36,29,44,68,46,36,18,16,41,22,39
16/01/2016,25,5.5,4.7,7.2,-18.3,11.7,230,0,No data,68,No data,102,No data,54,55,35,54,85,57,42,58,77,58,48,33,26,49,70,43
17/01/2016,18.5,-2,20.2,20.3,-15.6,21.8,174.2,14,No data,43,No data,122,No data,34,28,34,34,78,55,26,59,79,26,36,33,24,20,61,32
18/01/2016,13.9,-4.5,5.8,7.4,15.9,10.8,142.3,20,No data,66,No data,118,No data,30,41,43,54,88,57,37,72,93,27,25,36,28,34,34,41
19/01/2016,13.3,-0.8,1,1.3,-19.1,9.6,139.6,0,No data,126,No data,166,No data,65,42,43,55,93,92,64,No data,123,79,69,52,45,44,80,52
20/01/2016,12.9,-1.9,11.6,11.8,-30.3,19.2,170.5,0,No data,131,No data,201,No data,72,46,45,55,88,108,74,No data,153,84,88,48,38,64,65,63
21/01/2016,10.9,4.5,29.4,29.8,-2.5,29.8,188.8,14,No data,82,No data,123,No data,31,62,45,44,81,76,54,80,116,63,40,48,49,39,55,50
22/01/2016,6.3,24,17.5,29.7,26.4,32.5,233.9,15,No data,55,No data,80,No data,27,48,20,20,53,54,27,50,109,41,32,21,16,23,No data,47
23/01/2016,14.8,16.2,21.5,26.9,-28,30.3,217,5,No data,42,No data,73,No data,27,41,18,20,53,57,17,54,102,34,27,18,11,20,38,36
24/01/2016,12.4,19.1,18,26.2,-10.3,26.7,226.7,15,No data,23,No data,45,No data,13,30,10,14,38,36,8,29,70,19,12,10,7,12,23,28
25/01/2016,7.2,26.9,13,29.8,13.6,30.6,244.2,15,No data,38,No data,48,No data,20,37,13,19,38,41,12,31,90,27,16,13,8,16,21,23
26/01/2016,1.4,32.7,18.8,37.7,56.2,47,240.1,25,No data,21,No data,44,No data,16,22,10,16,37,34,8,17,88,19,10,8,5,7,8,17
27/01/2016,1.8,21.7,-7.6,23,27,26.6,289.2,26,No data,31,No data,40,No data,17,35,No data,47,56,28,10,19,81,21,13,6,3,8,No data,15
28/01/2016,8.2,31.8,16.4,35.8,-6.6,35.9,242.7,15,No data,41,No data,64,No data,31,42,15,19,No data,44,14,25,111,32,28,10,5,26,No data,20
29/01/2016,-0.7,48.9,-2.4,49,1.6,49,272.9,16,No data,26,No data,36,No data,14,31,13,21,33,27,9,20,91,18,8,4,2,7,9,17
30/01/2016,0,36.2,-7.1,36.9,11.5,37.4,281.1,16,No data,29,No data,33,No data,22,45,14,30,42,28,9,22,91,24,18,4,1,13,25,16
31/01/2016,1.2,19.2,-0.3,19.2,3.9,19.3,271,16,No data,27,No data,36,No data,14,24,16,42,63,35,10,39,92,21,15,20,14,9,9,27
01/02/2016,-1.4,50.5,6.4,50.9,20.7,51.9,262.8,16,No data,23,No data,26,No data,15,28,10,18,30,22,7,16,92,20,9,3,2,6,8,13
02/02/2016,6.9,32.6,-19.8,38.2,24,40,301.2,17,No data,40,No data,33,No data,21,51,17,31,33,31,13,23,104,32,24,4,3,16,17,No data
03/02/2016,18.4,16.9,-15.2,22.7,-21.8,25.2,312,17,No data,53,No data,52,No data,37,49,20,No data,60,41,19,37,91,42,44,13,11,24,22,No data
04/02/2016,18.2,16,-1.2,16,-21.7,19.4,274.4,6,No data,65,No data,48,No data,35,52,13,53,72,44,21,34,97,39,41,14,8,21,17,30
05/02/2016,5.4,22.6,15.6,27.4,2.3,27.5,235.3,15,No data,28,No data,44,No data,20,30,12,35,55,43,9,24,107,24,13,9,6,6,18,21
06/02/2016,-8.9,7.5,34.1,34.9,56.4,44.9,192.3,24,No data,32,No data,26,No data,10,22,15,21,69,28,6,53,78,12,7,21,13,7,26,27
07/02/2016,13.9,29.2,11.4,31.4,41.2,37.5,248.6,26,No data,15,No data,27,No data,8,20,7,13,32,25,6,16,81,12,5,6,5,No data,7,13
08/02/2016,13,27.7,-12.5,30.4,76.5,48.8,294.3,20,No data,25,No data,25,No data,11,25,11,49,64,22,7,24,95,18,8,9,4,No data,8,19
09/02/2016,10.6,10.8,-14.1,17.8,55.5,32.9,322.5,20,No data,54,No data,51,No data,30,50,21,52,62,42,16,34,112,40,27,10,4,No data,36,27
10/02/2016,-0.5,11.2,-13.6,17.7,18.4,19.9,320.4,27,No data,66,No data,61,No data,46,52,No data,67,66,41,33,41,94,41,49,18,12,No data,43,34
11/02/2016,3.5,1.9,0.3,1.9,5.3,3.2,260.7,20,No data,94,No data,99,No data,49,65,No data,64,95,79,46,78,138,72,57,39,27,No data,59,58
12/02/2016,-0.8,-12.2,5.4,13.3,17.7,16,113.9,23,No data,71,No data,99,No data,34,35,No data,46,116,58,41,78,102,46,46,77,55,No data,43,61
13/02/2016,-4.9,-15.7,-0.8,15.7,32.9,22.7,87.1,20,No data,42,No data,83,No data,28,26,No data,27,105,43,26,57,70,20,27,51,41,No data,40,36
14/02/2016,5.8,-14.8,-13.3,19.9,6.8,20.2,48,11,No data,30,No data,73,No data,14,15,No data,48,93,29,14,41,39,16,11,24,33,No data,28,29
15/02/2016,22.1,3.9,-6.7,7.8,-55.4,28.7,329.8,0,No data,62,No data,121,No data,24,25,No data,63,104,41,30,56,59,39,22,23,28,No data,39,38
16/02/2016,15.6,31.2,33.6,45.9,-3.3,45.9,222.9,15,No data,60,No data,89,No data,33,48,No data,21,50,73,32,55,115,55,34,25,21,No data,44,42
17/02/2016,10.3,16.4,3.7,16.8,2,16.9,257.2,16,No data,62,No data,69,No data,22,41,No data,66,90,64,24,59,116,48,13,28,No data,No data,25,37
18/02/2016,11.8,15.3,-0.9,15.4,5.1,15.6,273.4,16,No data,79,No data,82,No data,37,64,No data,61,86,52,39,56,81,54,45,24,No data,No data,64,46
19/02/2016,7.3,27.1,18.7,32.9,26,35.4,235.3,15,No data,43,No data,64,No data,31,45,No data,31,57,58,23,39,117,36,31,17,13,No data,37,34
20/02/2016,0,34.8,-0.8,34.8,7.2,35,271.3,16,No data,21,No data,28,No data,13,30,No data,33,40,26,8,18,92,19,13,5,2,No data,8,13
21/02/2016,1.3,32.2,-5.1,32.6,16.8,33.7,279.1,16,No data,12,No data,20,No data,7,17,No data,33,35,20,5,13,73,11,6,8,3,No data,5,10
22/02/2016,8.3,11.1,-13.6,17.5,12.7,18.7,320.9,17,No data,52,No data,49,No data,45,41,No data,55,61,36,17,34,71,44,39,14,9,No data,38,23
23/02/2016,16,2.6,-10,10.3,-21.8,15,345.6,0,No data,70,No data,83,No data,47,35,No data,68,91,49,37,61,69,52,47,35,28,No data,42,43
24/02/2016,16.2,0.8,-8.1,8.1,-11.6,10,354.4,8,No data,97,No data,117,No data,No data,35,No data,65,92,73,56,61,93,66,48,No data,27,No data,53,46
25/02/2016,13.4,7,-0.8,7,-8.8,8.3,276.4,6,No data,72,No data,109,No data,No data,56,24,71,86,75,39,56,105,70,63,No data,19,No data,61,41
26/02/2016,9.4,-1.2,9.8,9.9,18.2,13.4,172.7,24,No data,71,No data,113,No data,55,50,40,46,104,78,37,80,112,41,48,41,38,No data,48,44
27/02/2016,13.8,-7.4,-2.2,7.7,-12.8,10,73.2,2,No data,46,No data,50,No data,20,24,30,63,110,33,25,60,49,11,25,50,37,No data,38,40
28/02/2016,19.1,-1.8,-0.7,1.9,-41.7,20.9,69.6,0,No data,45,No data,34,No data,10,18,27,63,86,33,26,49,34,14,11,32,28,No data,37,34
01/12/2016,21.6,9.4,-6.6,11.5,-40.3,23.2,305.1,0,83,No data,No data,121,37,No data,72,30,67,62,77,61,45,157,74,86,25,17,58,87,No data
02/12/2016,22,-1.5,2.3,2.7,-34.1,17.3,146.5,0,58,No data,No data,129,43,53,61,47,72,105,56,61,64,95,71,67,54,43,46,86,No data
03/12/2016,18.5,-2.4,7.6,7.9,-41.6,22.2,162.4,0,41,No data,No data,80,43,31,No data,43,55,86,51,38,63,91,28,23,58,45,36,40,No data
04/12/2016,18.7,-6.7,9.5,11.6,-37.5,22,144.8,0,46,No data,No data,79,49,39,No data,33,54,81,52,38,45,88,26,32,48,39,41,28,No data
05/12/2016,19.5,-4.3,8.4,9.5,-23.8,15.2,153,0,58,No data,No data,103,53,52,No data,51,76,102,74,52,64,88,80,59,62,41,44,51,No data
06/12/2016,18,6.5,23.1,24,-7.9,24.4,195.7,14,52,No data,No data,101,43,41,No data,40,81,120,78,43,85,119,65,50,42,42,37,57,No data
07/12/2016,10.5,22.8,19,29.6,-5.7,29.8,230.1,15,36,No data,No data,68,15,29,39,20,19,50,56,19,42,127,48,29,24,22,21,41,No data
08/12/2016,13.6,15.7,5.7,16.7,-24.5,20.7,249.9,6,44,No data,No data,59,33,27,44,21,47,68,50,24,43,119,45,26,28,20,18,35,39
09/12/2016,11.5,20.7,17.4,27,-13.6,27.8,230,15,35,No data,No data,55,16,26,36,19,32,65,48,17,46,118,32,26,16,10,18,33,44
10/12/2016,13.3,19.6,7.5,21,-10.1,21.6,249.1,16,49,No data,No data,52,19,20,50,18,30,46,41,24,43,93,45,19,15,6,12,46,46
11/12/2016,15,14.8,0,14.9,-29,20.8,270.2,6,42,No data,No data,60,21,31,52,15,41,46,49,24,32,109,47,44,14,8,31,57,32
12/12/2016,16.7,7.8,10.3,12.9,-1.5,12.9,217.2,15,50,No data,No data,80,38,22,47,36,59,89,65,35,69,109,54,38,36,26,28,57,44
13/12/2016,13,-0.5,19.9,19.9,-7.6,20.3,178.6,14,60,No data,No data,73,42,27,56,36,45,87,75,26,72,113,54,29,54,48,19,53,47
14/12/2016,12.2,10.1,12.4,16,-14.5,17.6,219.1,15,51,No data,No data,95,30,25,61,31,42,73,82,39,74,119,47,45,40,31,31,47,35
15/12/2016,10.5,5.2,26,26.5,-0.6,26.5,191.4,14,40,No data,No data,82,31,30,52,38,37,77,65,40,68,97,44,39,34,32,28,52,38
16/12/2016,21.3,6.2,2,6.5,-17.1,10.7,252.3,0,55,No data,No data,88,32,39,45,41,60,83,67,40,72,99,52,49,43,40,40,69,45
17/12/2016,26.9,17.1,4.6,17.7,-37.9,25.9,254.9,0,59,No data,No data,76,37,43,38,36,47,70,73,33,58,100,61,57,29,14,27,50,53
18/12/2016,24.2,12.4,7.9,14.7,-41.3,25.4,237.4,0,48,No data,No data,58,32,41,46,34,39,53,56,26,36,81,49,48,22,11,26,46,48
19/12/2016,22.3,9.5,-3.1,10,-20.8,14.4,288.2,0,60,No data,No data,83,46,43,43,43,64,74,57,37,63,71,51,56,39,27,37,52,54
20/12/2016,5.8,27.6,25.8,37.8,-18,38.9,226.9,15,45,No data,No data,69,27,32,54,35,45,72,62,33,57,95,43,35,32,31,31,41,39
21/12/2016,8.2,28.7,5.4,29.2,-3.9,29.3,259.4,16,58,No data,No data,57,21,28,57,30,32,50,57,31,37,120,53,20,19,10,16,55,40
22/12/2016,14,29.8,4.4,30.1,-13.5,30.9,261.5,16,64,No data,No data,80,18,48,71,28,36,54,76,36,38,138,56,55,13,6,31,58,37
23/12/2016,8.8,46.6,27.3,54,41.3,57.8,239.6,15,35,No data,No data,48,13,21,43,13,21,47,52,13,24,99,27,20,10,5,12,25,22
24/12/2016,8.4,37.5,-4,37.7,-35.4,41.7,276.1,16,19,No data,No data,34,10,15,40,8,23,33,38,9,12,80,19,13,6,1,9,18,12
25/12/2016,5.7,41.9,9.2,42.8,-3.4,42.9,257.6,16,9,No data,No data,14,4,4,12,3,5,8,18,4,5,45,10,4,2,1,4,3,4
26/12/2016,16.9,36.5,-18.4,40.8,-43.8,46.3,296.8,7,34,No data,No data,36,8,21,47,7,22,23,35,12,8,80,38,28,2,1,21,29,6
27/12/2016,28.1,13.6,8.5,16,-63,35.3,238,0,78,No data,No data,104,21,43,36,35,36,55,93,44,52,118,71,65,29,16,31,59,46
28/12/2016,29.1,13.1,13.1,18.6,-36.2,25.9,224.9,5,74,No data,No data,103,29,40,37,47,36,66,112,52,85,108,75,59,40,36,38,64,49
29/12/2016,22.6,22.1,12.9,25.6,-30.8,29.9,239.8,5,73,No data,No data,93,28,35,No data,47,29,57,153,50,86,119,76,54,43,41,38,66,48
30/12/2016,21.2,22.8,6,23.6,-35.7,29.6,255.2,6,50,No data,No data,68,14,41,No data,28,16,38,101,37,46,108,58,50,16,9,34,54,49
31/12/2016,21.4,20.2,-0.4,20.2,-0.8,20.2,271.1,16,27,37,59,19,18,81,32,34,5,1,26,24,23,,,,,,,,
