Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Christchurch Barrack Road,Glasgow High Street,Glasgow Kerbside,Greenock A8 Roadside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Sheffield Barnsley Road,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
21/09/2013,15.3,13,7.5,15,-24.5,19.3,239.8,5,No data,11,No data,15,7,12,12,7,No data,No data,15,No data,17,9,11,27,13,No data,14,No data,6,12,7,No data
22/09/2013,18,10.2,4.8,11.3,-36.7,21.6,244.8,0,No data,8,No data,12,6,9,12,6,No data,No data,No data,No data,12,6,7,19,8,No data,13,No data,4,8,7,6
23/09/2013,18,-1.1,8.2,8.3,-27.9,16.2,172.7,0,No data,14,No data,21,9,14,15,11,No data,No data,No data,No data,25,11,16,28,18,No data,18,No data,11,10,14,15
24/09/2013,16,-7.2,3.7,8.1,-4.3,8.4,117,13,No data,No data,No data,37,19,38,29,22,No data,No data,27,No data,39,26,33,45,29,No data,42,No data,39,14,28,30
25/09/2013,13.6,-8.4,0.4,8.4,4.9,8.8,93,12,No data,No data,No data,55,10,49,35,31,No data,No data,28,No data,61,37,32,65,55,No data,50,No data,19,35,29,24
26/09/2013,14.4,-4.9,9,10.2,-18.3,13.7,151.7,3,No data,8,No data,18,9,16,25,5,No data,No data,23,No data,18,8,10,23,6,No data,17,No data,4,24,26,6
27/09/2013,11.7,-2.6,10.1,10.4,-16.2,13.2,165.6,4,No data,10,No data,17,11,15,13,9,No data,No data,35,No data,15,9,12,20,9,No data,No data,No data,6,14,10,7
28/09/2013,10.2,-8.6,7.1,11.2,-1.8,11.2,129.7,13,No data,No data,No data,22,17,19,33,14,No data,No data,35,No data,23,17,19,25,15,No data,No data,No data,13,22,17,12
29/09/2013,8.9,-11.1,11.2,15.7,-6.1,16,135.3,13,No data,13,No data,15,12,No data,16,9,No data,No data,20,No data,16,12,11,17,12,No data,No data,No data,8,16,13,No data
30/09/2013,6.9,-11.8,16.5,20.3,-5.2,20.5,144.5,13,No data,19,No data,20,17,18,23,13,No data,No data,19,No data,21,15,15,25,15,No data,No data,No data,13,18,27,14
01/10/2013,7.7,-10.6,20.6,23.2,-1.4,23.2,152.8,13,No data,30,No data,29,22,No data,35,22,No data,No data,26,No data,30,27,22,35,24,No data,31,No data,17,26,28,17
02/10/2013,8.2,-5.8,25.1,25.8,13.3,26.6,167,14,No data,No data,No data,29,20,No data,19,27,No data,No data,30,No data,30,20,33,32,26,No data,30,No data,27,16,17,No data
03/10/2013,7.6,-2,19.8,19.9,27.1,24.1,174.2,24,No data,No data,No data,25,16,No data,15,22,No data,No data,25,No data,25,17,30,32,21,No data,21,No data,31,16,14,No data
04/10/2013,8.3,12.7,-1.9,12.8,19.7,16.2,278.6,26,No data,12,No data,9,9,7,10,8,No data,No data,14,No data,10,6,11,22,8,No data,7,No data,16,4,8,No data
05/10/2013,12.9,11.6,6.3,13.2,-26.8,18.8,241.6,0,No data,No data,No data,12,6,11,9,4,No data,No data,9,No data,19,5,7,16,8,No data,11,No data,4,6,8,No data
06/10/2013,14.8,17.7,9.9,20.2,-19,22.4,240.8,15,No data,10,No data,15,5,13,9,4,No data,No data,10,No data,16,7,8,23,12,No data,16,No data,4,6,7,No data
07/10/2013,17.2,15.1,11.6,19,5.2,19.2,232.3,15,No data,14,No data,14,5,13,11,5,No data,No data,11,No data,15,9,8,28,12,No data,18,No data,6,10,6,No data
08/10/2013,20.4,14.6,-5.5,15.6,-0.8,15.6,290.8,16,No data,No data,No data,10,6,13,10,4,No data,No data,8,No data,11,6,4,26,11,No data,15,No data,3,9,6,6
09/10/2013,20,10.7,-23.6,25.9,8.8,26.3,335.6,17,No data,No data,No data,7,6,8,7,2,No data,No data,8,No data,6,4,4,12,6,No data,No data,No data,No data,9,4,4
10/10/2013,22.1,-4.7,-17.5,18.1,-32.9,24.5,14.9,8,No data,No data,No data,8,6,4,5,2,No data,No data,12,No data,5,3,5,6,5,No data,No data,No data,3,6,2,6
11/10/2013,23.9,-11.8,-5.6,13.1,-35.7,22.1,64.7,0,No data,No data,No data,10,8,7,10,5,No data,No data,21,No data,9,5,7,8,6,No data,No data,No data,6,8,5,7
12/10/2013,23.1,-11.4,-1.7,11.5,-21.5,15.8,81.3,2,No data,9,No data,16,7,10,11,6,No data,No data,22,No data,15,6,10,No data,11,No data,19,No data,7,10,8,9
13/10/2013,18.9,-9.8,-7.7,12.5,11.6,13.8,52,11,No data,8,No data,10,8,9,11,5,No data,No data,16,No data,9,8,7,16,7,No data,12,No data,7,No data,7,7
14/10/2013,15.2,-8.2,-6,10.2,7.5,10.8,54.2,11,No data,10,No data,11,11,11,11,6,No data,No data,25,No data,12,7,9,26,8,No data,12,No data,10,No data,6,9
15/10/2013,11,-6,0,6,-8.8,7.4,90,2,No data,20,No data,18,13,17,12,10,No data,No data,23,No data,18,15,15,21,16,No data,19,No data,12,No data,13,13
16/10/2013,9.2,-0.5,8.4,8.4,18.1,12.3,176.9,20,No data,12,No data,15,13,9,14,11,No data,No data,24,No data,16,9,14,No data,10,No data,11,No data,9,9,9,11
17/10/2013,9.8,2.8,2.8,3.9,-14.9,8.4,225.2,0,No data,14,No data,9,13,8,13,6,No data,No data,22,No data,10,6,9,No data,9,No data,11,No data,4,7,9,10
18/10/2013,10,-9.3,24.5,26.2,1.6,26.2,159.1,14,No data,13,No data,16,24,8,14,14,No data,No data,24,No data,16,10,20,No data,12,No data,12,No data,14,10,12,15
19/10/2013,4.8,-3.2,15.4,15.7,37.4,24.4,168.3,20,No data,9,No data,11,11,8,11,9,No data,No data,25,No data,13,7,16,20,10,No data,9,No data,14,6,9,15
20/10/2013,5.8,2.1,13.7,13.8,51.9,29.4,188.7,20,No data,5,No data,6,7,5,7,4,No data,No data,15,No data,7,3,8,14,5,No data,5,No data,8,4,7,8
21/10/2013,2.3,1.4,18.1,18.2,33.5,24.7,184.6,24,No data,6,No data,7,9,6,7,4,No data,No data,19,No data,9,4,7,16,7,No data,7,No data,8,6,5,5
22/10/2013,-7,6,16.1,17.2,45.9,28.7,200.6,20,No data,8,No data,11,8,10,9,4,No data,No data,19,No data,12,5,8,22,9,No data,11,No data,7,10,8,7
23/10/2013,-3.9,21.8,-8.1,23.3,32.6,28.4,290.4,26,No data,7,No data,6,6,6,9,3,No data,No data,8,No data,7,4,5,20,5,No data,6,No data,5,6,8,5
24/10/2013,4.8,3,9.6,10,-30.7,18.3,197.4,0,No data,12,No data,14,10,8,10,11,No data,No data,13,No data,16,7,12,20,9,No data,11,No data,6,10,9,8
25/10/2013,4.6,-1,14.5,14.6,47.6,27.9,176.1,20,No data,9,No data,9,11,8,10,9,No data,No data,No data,No data,11,7,12,18,10,No data,8,No data,10,6,8,11
26/10/2013,-5,16.2,22.1,27.4,13,28.2,216.2,15,No data,6,No data,5,7,6,7,3,No data,No data,No data,No data,6,4,6,14,5,No data,6,No data,4,4,5,6
27/10/2013,10.4,28.7,12.9,31.5,52.9,41.1,245.8,25,No data,7,No data,6,7,6,9,5,No data,No data,No data,No data,7,7,6,13,6,No data,7,No data,5,5,7,6
28/10/2013,-6.5,22.6,-8.8,24.2,48,34.1,291.2,26,No data,6,No data,4,7,3,7,3,No data,No data,No data,No data,5,4,5,13,3,No data,4,No data,4,2,3,7
29/10/2013,8.6,19.6,-12.3,23.1,8.6,23.5,302,17,No data,8,No data,7,6,6,10,3,No data,No data,8,No data,7,5,4,16,5,No data,7,No data,2,5,5,5
30/10/2013,9.8,19.6,24.9,31.7,11.2,32.2,218.2,15,No data,8,No data,10,6,8,8,5,No data,No data,14,No data,10,5,8,20,7,No data,8,No data,4,5,5,7
31/10/2013,5.6,25.1,13,28.2,0.5,28.2,242.6,15,No data,10,No data,9,8,1,9,6,No data,No data,13,No data,9,6,8,22,7,No data,6,No data,6,4,6,9
01/11/2013,1.2,20.2,7.3,21.4,-1.1,21.4,250.2,16,No data,13,No data,11,11,5,12,9,No data,No data,13,No data,12,6,16,20,9,No data,7,No data,8,5,5,13
02/11/2013,-1.3,9.2,14.2,16.9,54.4,32,213,20,No data,13,No data,12,8,9,10,7,No data,No data,16,No data,14,9,15,19,7,No data,11,No data,7,7,6,12
03/11/2013,-3.4,18.9,-10.6,21.7,30,26.4,299.3,27,No data,9,No data,6,9,6,8,11,No data,No data,6,No data,7,4,16,13,6,No data,7,No data,4,4,3,10
04/11/2013,-7,7.8,-12.7,14.9,-3.1,15,328.4,17,No data,15,No data,10,22,7,11,9,No data,No data,14,No data,9,8,20,12,8,No data,9,No data,6,6,11,16
05/11/2013,-6.8,15.6,-4.3,16.2,26.8,21,285.3,26,No data,17,No data,10,14,8,16,10,No data,No data,25,No data,11,7,28,21,10,No data,12,No data,15,6,17,24
06/11/2013,-4.2,17.5,5.7,18.4,17.4,20.3,252.1,16,No data,11,No data,11,9,8,11,7,No data,No data,11,No data,11,5,14,20,9,No data,8,No data,9,6,6,13
07/11/2013,-2.3,22,9.9,24.1,3.7,24.2,245.7,15,No data,11,No data,11,7,10,9,5,No data,No data,10,No data,10,6,7,23,8,No data,10,No data,4,8,6,7
08/11/2013,1.1,17.3,0.2,17.3,14.7,18.8,269.4,16,No data,14,No data,13,11,9,10,9,No data,No data,13,No data,17,10,13,23,12,No data,11,No data,7,6,7,15
09/11/2013,3.6,11.9,-1.1,12,15.7,14.3,275.4,26,No data,13,No data,15,14,13,10,12,No data,No data,15,No data,14,10,15,21,8,No data,13,No data,7,11,6,12
10/11/2013,10.8,6.6,4,7.7,-36.5,19.8,238.8,0,No data,17,No data,19,14,13,13,15,No data,No data,15,No data,29,13,25,19,16,No data,20,No data,6,9,5,17
11/11/2013,12.8,22.8,2,22.8,-1.9,22.9,265.1,16,No data,12,No data,9,9,5,10,8,No data,No data,16,No data,17,8,12,21,11,No data,9,No data,7,4,4,12
12/11/2013,18,21.6,-7.4,22.8,-32.9,28.1,288.8,6,No data,18,No data,14,9,No data,8,9,No data,No data,11,No data,10,10,9,12,9,No data,9,No data,5,14,9,9
13/11/2013,19.2,25.2,19.1,31.7,-12.2,32.2,232.9,15,No data,16,No data,16,7,No data,10,7,No data,No data,11,No data,13,11,9,27,10,No data,13,No data,4,11,8,10
14/11/2013,22.4,15.2,-24.1,28.6,-11.1,29.1,327.7,17,No data,9,No data,9,12,No data,9,5,No data,No data,15,No data,7,7,7,10,8,No data,9,No data,5,9,6,7
15/11/2013,20.7,21.1,-2.9,21.3,-51.3,33.3,277.7,0,No data,20,No data,17,17,No data,17,11,No data,No data,16,No data,19,16,10,15,17,No data,12,No data,8,17,12,15
16/11/2013,18.9,22.4,-1.1,22.4,-36.7,28.9,272.8,6,No data,17,No data,27,8,No data,19,7,No data,No data,11,No data,28,15,8,33,16,No data,25,No data,5,22,12,10
17/11/2013,18.3,8.3,6.3,10.5,-23.7,15.8,232.9,0,No data,23,No data,21,8,No data,17,16,No data,No data,20,No data,26,19,15,23,21,No data,22,No data,9,30,10,16
18/11/2013,10.7,11.1,-10.8,15.5,7.8,16,314.4,17,No data,15,No data,20,8,No data,15,7,No data,No data,17,No data,19,16,8,26,20,No data,20,No data,6,30,7,14
19/11/2013,11.7,14.6,-10.5,18,-28,22.8,305.8,7,No data,18,No data,11,9,9,9,6,No data,No data,12,No data,7,7,8,9,10,No data,9,No data,4,11,4,8
20/11/2013,12.2,4,-33.5,33.7,58.6,44.6,353.1,28,No data,8,No data,9,6,10,9,2,No data,No data,13,No data,8,4,5,15,7,No data,8,No data,4,9,4,4
21/11/2013,13.1,-7.1,-15,16.6,-12.7,17.7,25.4,11,No data,14,No data,11,7,7,13,7,No data,No data,24,No data,9,8,8,8,No data,No data,8,No data,5,8,5,11
22/11/2013,18.3,0,-8,8,-25,14.8,360,0,No data,15,No data,12,19,6,16,9,No data,No data,36,No data,8,11,No data,7,No data,No data,6,No data,8,9,7,10
23/11/2013,23,2,-9.8,10,-25.5,16.2,348.5,0,No data,24,No data,15,30,13,21,14,No data,No data,28,No data,13,16,No data,12,No data,No data,11,No data,6,13,9,10
24/11/2013,29.1,-2.5,-6.7,7.2,-36.4,19.5,20.5,0,No data,17,No data,12,33,11,18,6,No data,No data,No data,No data,12,12,No data,10,No data,No data,10,No data,5,13,8,8
25/11/2013,32.3,5,-2,5.4,-43,22.1,292.4,0,No data,18,No data,14,34,10,15,9,No data,No data,No data,No data,11,11,No data,10,No data,No data,10,No data,8,13,14,13
26/11/2013,29,16.9,-3.8,17.3,-42,27.2,282.7,0,No data,28,No data,18,20,17,17,11,No data,No data,No data,No data,16,24,13,18,22,No data,18,No data,9,21,22,15
27/11/2013,26.4,12.3,-8.9,15.2,-41.3,25.7,305.8,0,No data,12,No data,24,9,32,13,8,No data,No data,No data,No data,24,11,8,28,19,No data,32,No data,7,27,6,20
28/11/2013,29,6.5,-2.9,7.1,-38.8,20.7,294.3,0,No data,22,No data,27,12,32,12,12,No data,No data,No data,No data,26,21,12,27,23,No data,27,No data,10,29,8,19
29/11/2013,22.2,20.5,-25.3,32.6,-6.3,32.7,321,17,No data,10,No data,12,9,13,11,5,No data,No data,No data,No data,13,10,6,21,11,No data,14,No data,4,13,5,5
30/11/2013,22,11.7,-9,14.7,-40.6,25.1,307.7,0,No data,16,No data,13,11,10,9,7,No data,No data,No data,No data,12,13,9,10,11,No data,9,No data,5,13,8,11
01/09/2014,16.1,9.4,0.2,9.4,-23.4,15,268.9,0,No data,11,No data,9,6,11,9,5,No data,No data,8,No data,No data,8,9,21,10,No data,13,No data,8,8,9,10
02/09/2014,17.8,3.2,5,6,-36.8,19.3,213,0,No data,19,No data,14,9,15,14,10,No data,No data,11,No data,No data,13,13,15,12,No data,15,No data,11,14,16,10
03/09/2014,18.3,-0.8,7.4,7.4,-26.9,15.3,173.4,0,No data,24,No data,24,15,23,27,16,No data,No data,22,No data,No data,20,21,25,16,No data,23,No data,15,18,30,22
04/09/2014,18.2,-1.1,6.3,6.4,-4.4,6.8,170.5,14,No data,32,No data,28,22,28,27,28,No data,No data,27,No data,No data,23,30,27,20,No data,28,No data,30,24,27,21
05/09/2014,18.1,-1.4,-6.1,6.3,1.9,6.4,13.3,18,No data,41,No data,38,22,38,34,29,No data,No data,No data,No data,No data,29,26,33,32,No data,38,No data,42,27,29,32
06/09/2014,15.9,-1.9,-7.3,7.5,-8.1,8.5,14.3,8,No data,21,No data,48,6,45,33,24,No data,No data,No data,No data,No data,26,16,47,49,No data,49,No data,12,30,25,14
07/09/2014,15.7,0.6,-10.3,10.3,-11.4,11.8,356.9,8,No data,10,No data,29,5,43,17,10,No data,No data,No data,No data,No data,9,10,27,20,No data,34,No data,8,No data,20,10
08/09/2014,16.6,1.9,-6.8,7,-24.6,14.2,344.4,0,No data,17,No data,23,12,18,13,11,No data,No data,No data,No data,No data,13,13,23,19,No data,21,No data,8,23,14,11
09/09/2014,16.1,3.6,1.3,3.9,-37.5,19.1,249.7,0,No data,31,No data,22,18,13,29,20,No data,No data,12,No data,No data,19,21,22,15,No data,14,No data,18,18,29,19
10/09/2014,15.9,-1.6,6.9,7.1,-36.2,19.4,167.4,0,No data,37,No data,17,23,13,30,27,No data,No data,24,No data,No data,22,28,19,17,No data,17,No data,30,16,27,23
11/09/2014,19,-3.8,4.1,5.6,-23.7,13.1,137.8,0,No data,33,No data,30,No data,29,29,25,No data,No data,33,No data,No data,28,30,28,31,No data,30,No data,30,29,26,30
12/09/2014,20.6,-4,6.8,7.9,-28.7,16.4,149.3,0,No data,30,No data,18,No data,15,27,26,No data,No data,49,No data,No data,22,35,18,18,No data,15,No data,33,20,26,30
13/09/2014,24.2,-6,3.7,7,-28.5,15.9,121.9,0,No data,13,No data,15,No data,14,17,13,No data,No data,44,No data,No data,10,22,15,13,No data,15,No data,17,17,19,14
14/09/2014,22,-10.5,6.4,12.3,-24.2,17.2,121.2,3,No data,14,No data,13,No data,14,17,15,No data,No data,26,No data,No data,13,16,14,14,No data,17,No data,20,15,16,16
15/09/2014,19.5,-11.1,0.3,11.1,-9.5,12.1,91.3,12,No data,25,No data,19,No data,19,17,17,No data,No data,25,No data,No data,18,20,20,15,No data,18,No data,24,19,15,16
16/09/2014,16.3,-8.9,4.3,9.9,-4.8,10.2,116,13,No data,31,No data,41,No data,45,31,No data,No data,No data,25,No data,No data,24,30,44,23,No data,44,No data,26,27,26,22
17/09/2014,14.3,-12.8,4.6,13.6,1.3,13.7,109.6,12,No data,No data,No data,39,No data,45,33,No data,No data,No data,28,No data,No data,25,31,40,35,No data,45,No data,20,37,29,19
18/09/2014,12.8,-10.1,3.7,10.7,-0.9,10.8,109.9,12,No data,No data,No data,43,No data,52,39,No data,No data,No data,32,No data,No data,33,38,47,38,No data,49,No data,43,33,39,35
19/09/2014,14,-5.1,-1.6,5.3,1,5.4,72.9,-1,No data,No data,No data,35,No data,50,29,No data,No data,No data,33,No data,No data,35,38,37,34,No data,45,No data,40,25,27,32
20/09/2014,18.4,-1.5,-10.7,10.8,-12.7,12.5,8,8,No data,36,No data,25,No data,24,40,No data,No data,No data,32,No data,No data,28,29,25,22,No data,23,No data,21,25,23,23
21/09/2014,20.4,-0.5,-3.6,3.6,-42.5,21.5,7.1,0,No data,16,No data,10,No data,9,18,No data,No data,No data,17,No data,No data,16,21,9,11,No data,9,No data,23,14,18,23
22/09/2014,19.8,6.9,1.2,6.9,-30.5,16.8,260.3,0,No data,34,No data,35,No data,30,29,No data,No data,No data,20,No data,No data,25,24,33,28,No data,34,No data,20,27,28,24
23/09/2014,15.6,11.4,2,11.6,-4.4,11.8,260,16,No data,30,No data,No data,No data,41,33,24,No data,No data,11,No data,No data,29,26,54,31,No data,41,No data,20,33,30,28
24/09/2014,12.2,9.6,-9.4,13.4,-10,14.3,314.7,17,No data,15,No data,15,No data,20,14,7,No data,No data,4,No data,No data,14,8,24,18,No data,21,No data,6,19,10,9
25/09/2014,9.1,21.6,0.3,21.6,-25.7,25.1,269.1,6,No data,8,No data,7,No data,9,10,5,No data,No data,9,No data,No data,7,8,20,9,No data,10,No data,4,7,10,8
26/09/2014,12.3,20.6,-2.7,20.8,-46.8,31.3,277.5,0,No data,10,No data,9,No data,9,12,5,No data,No data,8,No data,No data,6,10,17,9,No data,11,No data,6,7,11,9
27/09/2014,15.6,13.8,8.5,16.2,-36.3,24.3,238.5,0,No data,16,No data,14,No data,17,15,9,No data,No data,10,No data,16,9,17,17,12,No data,15,No data,9,12,16,14
28/09/2014,15.4,6,2.8,6.6,-23.2,13.4,245.1,0,No data,17,No data,23,No data,25,17,11,No data,No data,11,No data,24,14,21,28,19,No data,30,No data,14,17,16,20
29/09/2014,16,4.5,6.7,8.1,-18.7,12.4,214,0,No data,27,No data,29,No data,32,22,20,No data,No data,15,No data,34,23,24,40,No data,No data,30,No data,21,22,16,32
30/09/2014,15.6,12,15.1,19.2,-9.3,19.8,218.6,15,No data,17,No data,18,No data,22,18,14,No data,No data,No data,No data,21,16,24,33,No data,No data,21,No data,24,18,16,27
01/10/2014,19.2,14.8,-0.6,14.8,-15.5,16.7,272.4,6,No data,10,No data,No data,8,13,11,6,No data,No data,8,No data,11,7,11,19,11,No data,13,No data,8,8,10,11
02/10/2014,16.6,15.3,19.3,24.6,-41.9,32.3,218.4,5,No data,13,No data,16,No data,15,14,11,No data,No data,13,No data,17,11,14,22,15,No data,16,No data,6,10,12,12
03/10/2014,11.7,17.7,12.4,21.6,-8.6,22,235.1,15,No data,12,No data,16,No data,17,13,11,No data,No data,10,No data,19,9,11,27,14,No data,16,No data,7,12,12,13
04/10/2014,11.7,13.8,-6.7,15.4,14,16.9,295.7,17,No data,8,No data,13,No data,14,10,5,No data,No data,9,No data,16,6,8,13,12,No data,15,No data,6,11,9,7
05/10/2014,9.3,11.7,25.8,28.3,-13.1,29,204.4,15,No data,9,No data,10,No data,8,11,9,No data,No data,9,No data,13,7,14,14,9,No data,11,No data,6,7,8,10
06/10/2014,3.3,5.7,17.3,18.2,48.7,30.4,198.1,20,No data,12,No data,10,No data,7,11,9,No data,No data,11,No data,10,7,14,15,10,No data,9,No data,10,6,10,9
07/10/2014,1.1,-0.1,0.7,0.7,48.9,24.4,171.8,20,No data,12,No data,7,No data,6,10,9,No data,No data,16,No data,11,8,18,17,9,No data,9,No data,12,6,9,18
08/10/2014,-1,-2.6,9.2,9.5,63.5,33.1,164.5,20,No data,10,No data,10,No data,8,11,12,No data,No data,21,No data,13,7,15,18,9,No data,9,No data,9,7,9,13
09/10/2014,1.6,9.9,-2,10.1,63.1,33.1,281.4,20,No data,9,No data,10,9,11,12,7,No data,No data,23,No data,12,7,11,18,10,No data,11,No data,8,8,12,11
10/10/2014,9.2,8.7,2,8.9,28.8,16.9,257.2,20,No data,10,No data,12,8,8,11,8,No data,No data,No data,No data,14,6,10,20,11,No data,9,No data,8,8,11,12
11/10/2014,12.3,3.7,-1.6,4,19.6,10.6,292.9,20,No data,17,No data,10,10,8,12,11,No data,No data,No data,No data,14,9,13,17,11,No data,9,No data,11,5,11,18
12/10/2014,10.3,-2.6,-3.1,4.1,-11,6.8,39.7,0,No data,19,No data,11,No data,8,13,14,No data,No data,No data,No data,13,13,15,13,14,No data,10,No data,12,9,10,17
13/10/2014,10.9,-12.2,-9.6,15.5,-3.8,15.6,51.9,11,No data,10,No data,9,9,6,10,6,No data,No data,No data,No data,8,6,10,No data,7,No data,6,No data,7,5,10,9
14/10/2014,8.7,-9.8,-1.8,10,-14.8,12.5,79.7,2,No data,11,No data,11,9,12,12,5,No data,No data,17,No data,10,8,9,14,8,No data,14,No data,9,5,11,10
15/10/2014,3.5,-10.7,15.3,18.7,-2.6,18.7,145.1,13,No data,16,No data,19,No data,10,19,10,No data,No data,16,No data,17,12,12,19,13,No data,13,No data,7,11,13,9
16/10/2014,0.7,-5.7,18.1,19,10.8,19.8,162.7,14,No data,13,No data,11,6,9,13,11,No data,No data,17,No data,13,8,17,23,11,No data,12,No data,16,7,12,12
17/10/2014,2.3,-1.6,24,24,-8,24.3,176.3,14,No data,10,No data,9,7,8,13,8,No data,No data,17,No data,11,7,15,19,10,No data,10,No data,14,6,15,14
18/10/2014,1.3,17.4,24,29.6,26,32.3,215.9,15,No data,8,No data,5,6,8,11,6,No data,No data,10,No data,11,6,9,15,9,No data,8,No data,13,7,18,10
19/10/2014,4.1,29.7,1.7,29.7,21.5,31.6,266.8,16,No data,6,No data,4,5,6,9,4,No data,No data,7,No data,9,5,6,14,7,No data,8,No data,8,6,12,6
20/10/2014,4.6,22.4,8.9,24.2,-19.9,26.1,248.3,16,No data,8,No data,5,5,6,11,5,No data,No data,8,No data,7,5,8,17,9,No data,7,No data,5,5,8,9
21/10/2014,7.2,25.2,-35.4,43.4,22.7,44.9,324.6,17,No data,7,No data,4,No data,7,10,4,No data,No data,9,No data,6,5,7,8,7,No data,No data,No data,5,7,6,7
22/10/2014,13.6,23.6,8,24.9,-27.6,28.4,251.3,6,No data,14,No data,9,9,13,14,9,No data,No data,No data,No data,13,11,10,16,11,No data,No data,No data,7,11,10,11
23/10/2014,9.2,21.4,11,24,1.8,24,242.7,15,No data,8,No data,8,5,8,8,4,No data,No data,8,No data,11,5,8,18,8,No data,No data,No data,6,5,5,10
24/10/2014,7.4,19.7,9,21.6,1.9,21.6,245.4,15,No data,10,No data,10,5,8,11,5,No data,No data,9,No data,11,5,7,19,7,No data,7,No data,4,4,6,9
25/10/2014,4.8,31.8,12.9,34.3,-8.1,34.5,247.9,16,No data,7,No data,8,4,8,8,4,No data,No data,7,No data,10,5,6,17,7,No data,11,No data,4,6,4,7
26/10/2014,4,30.9,16,34.8,-8.5,35.1,242.6,15,No data,6,No data,5,4,8,7,4,No data,No data,6,No data,8,7,5,12,6,No data,8,No data,2,5,4,6
27/10/2014,7,19.6,15.4,24.9,1.1,24.9,231.9,15,No data,11,No data,9,7,8,14,10,No data,No data,10,No data,12,10,11,18,9,No data,10,No data,10,7,12,12
28/10/2014,7.9,12.8,-1.8,13,10.7,14,277.9,16,No data,11,No data,13,11,14,16,11,No data,No data,9,No data,18,11,12,23,15,No data,17,No data,11,11,17,14
29/10/2014,12.7,-1.9,5.6,5.9,-29.3,15.8,161.8,0,No data,12,No data,12,14,10,13,9,No data,No data,28,No data,14,7,11,16,9,No data,13,No data,7,17,13,10
30/10/2014,12.6,3.2,17.8,18.1,4.7,18.3,190.2,14,No data,23,No data,30,10,23,26,17,No data,No data,No data,No data,36,21,22,40,No data,No data,24,No data,18,21,24,22
31/10/2014,8.8,10.8,22.6,25,14.6,26.1,205.7,15,No data,26,No data,22,17,17,26,22,No data,No data,No data,No data,28,20,26,31,No data,No data,19,No data,29,16,27,26
01/11/2014,3.5,16.6,23.4,28.7,2.6,28.7,215.3,15,No data,8,No data,9,5,11,9,6,No data,No data,11,No data,14,8,9,18,No data,No data,14,No data,7,8,No data,10
02/11/2014,-1.7,20.1,10.8,22.8,20.1,24.9,241.6,15,No data,6,No data,5,6,6,8,6,No data,No data,8,No data,10,6,9,12,No data,No data,8,No data,9,5,No data,11
03/11/2014,-5.9,4,3.7,5.5,58.4,29.7,227.6,20,No data,5,No data,7,6,6,8,6,No data,No data,13,No data,10,6,8,16,No data,No data,7,No data,7,4,No data,9
04/11/2014,2.2,-2.1,-17.5,17.7,27.3,22.3,7,28,No data,19,No data,14,10,10,10,12,No data,No data,17,No data,14,11,19,14,No data,No data,14,No data,13,9,10,24
05/11/2014,5.8,1.4,-6.1,6.3,-18.8,11.3,346.7,0,No data,98,No data,26,24,20,14,31,No data,No data,32,No data,25,30,57,19,No data,No data,22,No data,20,21,62,27
06/11/2014,-3.2,13.5,36.5,38.9,24.3,40.7,200.3,14,No data,69,No data,26,12,18,23,28,No data,No data,13,No data,26,26,72,33,No data,No data,26,No data,27,23,12,51
07/11/2014,-6,16,5.5,16.9,60.6,34.7,251.1,20,No data,6,No data,7,6,6,8,7,No data,No data,11,No data,9,5,12,16,No data,No data,8,No data,8,4,8,11
08/11/2014,-0.3,11.6,12.4,16.9,39.8,26.1,223.2,20,No data,10,No data,10,6,7,11,8,No data,No data,17,No data,15,7,21,17,No data,No data,12,No data,9,5,11,12
09/11/2014,5.2,6.5,-0.3,6.6,25.6,14.4,272.7,20,No data,24,No data,18,11,12,19,30,No data,No data,22,No data,23,15,31,24,No data,No data,17,No data,18,8,14,26
10/11/2014,-1,-0.9,19.6,19.6,21,22.2,177.4,24,No data,13,No data,10,16,8,13,19,No data,No data,27,No data,14,11,35,18,No data,No data,9,No data,28,6,12,21
11/11/2014,-1.5,-9.5,20,22.1,26,25.6,154.7,23,No data,11,No data,9,10,8,10,10,No data,No data,21,No data,11,8,15,13,No data,No data,10,No data,14,No data,13,12
12/11/2014,-1.9,-0.7,19.6,19.6,40,28,178.1,20,No data,8,No data,7,6,6,10,7,No data,No data,16,No data,10,5,12,15,No data,No data,7,No data,9,No data,9,8
13/11/2014,-1.1,-5,31.6,32,11.3,32.5,171,14,No data,8,No data,9,6,7,10,8,No data,No data,14,No data,11,7,14,13,No data,No data,9,No data,11,No data,14,11
14/11/2014,0.5,-5.9,26.9,27.6,42.5,34.8,167.7,24,No data,14,No data,12,11,8,13,13,No data,No data,No data,No data,18,8,19,18,No data,No data,11,No data,14,No data,13,12
15/11/2014,3.1,-8,12.5,14.8,30.2,21.2,147.5,20,No data,20,No data,20,15,9,13,20,No data,No data,No data,No data,28,16,25,21,No data,No data,16,No data,27,No data,13,23
