Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Christchurch Barrack Road,Glasgow High Street,Glasgow Kerbside,Greenock A8 Roadside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Sheffield Barnsley Road,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
20/12/2014,17,21.1,-14.5,25.6,-32.8,30.4,304.6,7,No data,6,No data,6,6,7,10,6,No data,No data,No data,No data,8,7,8,11,7,No data,4,No data,4,6,8,7
21/12/2014,11.3,34.8,4.1,35,-2.7,35.1,263.3,16,No data,4,No data,4,3,4,7,4,No data,No data,No data,No data,7,5,6,9,5,No data,3,No data,3,4,6,6
22/12/2014,4.6,33.7,-0.3,33.7,-4.9,33.8,270.4,16,No data,7,No data,4,3,6,11,5,No data,No data,No data,No data,8,5,6,11,7,No data,4,No data,2,5,13,5
23/12/2014,7.6,23.7,4.2,24.1,14.5,25.1,260,16,No data,5,No data,3,5,5,7,4,No data,No data,8,No data,6,5,5,9,6,No data,3,No data,3,4,8,6
24/12/2014,15.6,20.6,-11.6,23.6,22.7,26.2,299.5,17,No data,5,No data,4,4,5,9,5,No data,No data,7,No data,6,5,6,6,6,No data,4,No data,4,4,7,6
25/12/2014,28.1,8,-9.4,12.3,-7.9,12.9,319.6,17,No data,7,No data,7,8,9,11,8,No data,No data,9,No data,11,10,7,9,8,No data,6,No data,6,9,7,10
26/12/2014,22.8,9.2,10.7,14.2,16.6,16.4,220.7,25,No data,9,No data,10,11,10,10,14,No data,No data,23,No data,13,9,17,12,17,No data,11,No data,18,8,9,19
27/12/2014,17,1.3,-14.2,14.2,29.7,20.6,354.8,20,No data,11,No data,9,10,7,9,12,No data,No data,15,No data,10,10,13,6,10,No data,4,No data,11,9,5,13
28/12/2014,27.2,1.7,-6.7,6.9,-40.2,21.3,345.8,0,No data,22,No data,13,19,13,17,19,No data,No data,26,No data,17,24,14,10,15,No data,9,No data,10,16,17,17
29/12/2014,27.9,12.2,6.6,13.9,-57.3,31.8,241.5,0,No data,24,No data,24,45,19,17,26,No data,No data,34,No data,24,28,22,24,22,No data,19,No data,11,20,23,25
30/12/2014,22.3,16.2,10.4,19.2,-54.4,33.3,237.4,0,No data,24,No data,33,12,18,22,23,No data,No data,18,No data,31,28,22,37,23,No data,26,No data,13,21,17,28
31/12/2014,16.1,21.3,21.1,30,-24.8,32.5,225.2,15,No data,16,No data,23,7,18,14,16,No data,No data,14,No data,31,15,19,24,21,No data,17,No data,15,13,13,24
01/01/2015,11.3,26.6,20.7,33.6,12.3,34.2,232.1,15,No data,16,No data,15,3,15,12,9,No data,No data,No data,No data,20,9,6,19,14,No data,13,No data,3,14,11,10
02/01/2015,16.2,32.5,-9.3,33.8,-38,38.8,286,6,No data,9,No data,7,5,9,9,7,No data,No data,No data,No data,10,7,8,11,7,No data,6,No data,2,5,14,8
03/01/2015,17.5,6.5,-9.2,11.2,-6.2,11.6,324.9,17,No data,11,No data,10,8,8,No data,9,No data,No data,No data,No data,11,12,11,10,10,No data,6,No data,3,5,9,11
04/01/2015,22.7,14.9,8.9,17.3,-42,27.3,239.2,0,No data,21,No data,22,13,20,18,21,No data,No data,No data,No data,25,15,15,28,19,No data,14,No data,7,17,20,18
05/01/2015,16,17.1,18,24.8,-16.4,26.2,223.5,15,No data,15,No data,15,11,16,10,17,No data,No data,No data,No data,20,12,18,21,16,No data,12,No data,15,15,10,28
06/01/2015,12.4,20.6,-6,21.4,-7.3,21.7,286.2,16,No data,9,No data,8,7,9,9,10,No data,No data,No data,No data,11,9,10,13,10,No data,6,No data,7,7,9,12
07/01/2015,4.6,32.5,24.1,40.5,2.7,40.5,233.4,15,No data,7,No data,8,3,9,4,6,No data,No data,No data,No data,10,6,6,13,9,No data,5,No data,3,5,8,9
08/01/2015,9.3,27.6,-5,28.1,-28.1,31.4,280.4,6,No data,9,No data,6,6,6,No data,7,No data,No data,No data,No data,8,6,9,13,7,No data,4,No data,4,5,11,8
09/01/2015,4.8,34.2,4.3,34.5,-5.9,34.6,262.8,16,No data,4,No data,4,7,6,8,5,No data,No data,No data,No data,8,7,8,11,8,No data,3,No data,5,6,No data,9
10/01/2015,1.5,42,-22.4,47.6,-14.5,48.1,298,17,No data,7,No data,3,4,5,No data,6,No data,No data,No data,No data,6,5,6,7,5,No data,3,No data,2,5,6,7
11/01/2015,7.8,37.1,2.2,37.2,-25.3,39.3,266.6,16,No data,5,No data,5,6,8,5,7,No data,No data,No data,No data,9,8,8,11,7,No data,4,No data,3,6,8,7
12/01/2015,-6.6,40.9,-0.5,40.9,-4.9,40.9,270.7,16,No data,9,No data,5,7,5,4,7,No data,No data,No data,No data,7,7,No data,11,5,No data,2,No data,5,5,6,10
13/01/2015,-7.4,28.8,8.3,30,7.9,30.2,254,16,No data,8,No data,4,4,5,5,6,No data,No data,No data,No data,5,7,No data,12,5,No data,1,No data,5,3,8,No data
14/01/2015,-8.4,26.7,18.6,32.5,-3.8,32.5,235.1,15,No data,5,No data,3,5,6,4,5,No data,No data,No data,No data,7,5,No data,11,5,No data,No data,No data,4,4,7,No data
15/01/2015,14.3,33.1,10.7,34.8,95.7,59.2,252.2,20,No data,5,No data,4,6,6,4,5,No data,No data,No data,No data,8,7,No data,14,5,No data,No data,No data,5,5,10,No data
16/01/2015,-0.8,25.6,-15.1,29.7,0.3,29.7,300.6,17,No data,9,No data,10,5,11,8,6,No data,No data,No data,No data,11,10,7,15,7,No data,No data,No data,3,10,13,No data
17/01/2015,8.2,16.9,-2.9,17.2,18.8,19.6,279.8,26,No data,9,No data,12,7,11,7,9,No data,No data,No data,No data,14,11,9,18,7,No data,9,No data,6,6,12,12
18/01/2015,18,-2.4,-22.4,22.5,2.8,22.5,6.1,18,No data,10,No data,18,7,15,5,10,No data,No data,No data,No data,20,13,8,15,15,No data,12,No data,3,22,10,12
19/01/2015,12,3,5.2,6,1.2,6.1,209.9,15,No data,14,No data,20,16,16,No data,13,No data,No data,No data,No data,21,16,10,17,16,No data,17,No data,3,23,16,10
20/01/2015,8.2,9,15.1,17.6,12.8,18.7,210.7,15,No data,No data,No data,No data,19,18,No data,26,No data,No data,No data,No data,32,23,23,30,25,No data,20,No data,21,20,No data,28
21/01/2015,13,-0.6,1.5,1.6,21.9,11.1,157.9,20,No data,No data,No data,23,25,23,No data,26,No data,No data,No data,No data,25,20,22,22,21,No data,20,No data,No data,18,No data,30
22/01/2015,16.5,6.8,9.1,11.3,-16.7,14.1,216.6,5,No data,No data,No data,37,33,29,No data,41,No data,No data,No data,No data,40,43,38,34,37,No data,28,No data,No data,39,No data,44
23/01/2015,12.8,26.4,9.5,28.1,6.7,28.3,250.2,16,No data,No data,No data,36,15,32,No data,33,No data,No data,No data,No data,40,38,21,43,35,No data,28,No data,No data,No data,No data,39
24/01/2015,17.1,20.9,-10,23.2,-42.1,31.3,295.6,7,No data,11,No data,10,6,10,10,9,No data,No data,No data,No data,11,12,8,10,8,No data,7,No data,No data,No data,15,10
25/01/2015,15.7,28.6,10.5,30.5,-17.8,31.7,249.8,16,No data,9,No data,13,5,14,6,8,No data,No data,No data,No data,16,11,9,19,9,No data,9,No data,No data,No data,11,13
26/01/2015,18.3,18.6,-14,23.3,-16.6,24.7,307,17,No data,6,No data,8,6,7,6,6,No data,No data,No data,No data,8,8,9,No data,6,No data,6,No data,No data,No data,9,9
27/01/2015,15.4,22.1,1.1,22.1,-33,27.6,267.1,6,No data,No data,No data,8,4,12,7,7,No data,7,No data,No data,12,8,6,No data,8,No data,6,No data,1,No data,10,8
28/01/2015,-2.3,34.5,-18.7,39.2,35.1,43,298.5,17,No data,No data,No data,4,4,5,5,5,No data,6,No data,No data,6,6,5,No data,5,No data,4,No data,1,No data,7,6
29/01/2015,14.5,21.9,-15.3,26.7,55.6,38.6,304.8,20,No data,4,No data,5,4,6,5,5,No data,9,No data,No data,7,5,No data,13,7,No data,4,No data,2,No data,6,7
30/01/2015,13.4,12.2,-26.1,28.8,49.5,37.9,335,27,No data,9,No data,10,No data,9,9,6,No data,9,No data,No data,11,No data,8,12,8,No data,7,No data,3,No data,9,10
31/01/2015,-1.7,2.5,-40.5,40.6,33.6,44,356.5,18,No data,4,No data,9,No data,6,2,4,No data,6,No data,No data,9,No data,6,7,7,No data,5,No data,3,No data,8,6
01/02/2015,3,5,-23.6,24.1,-19,25.9,348,18,No data,8,No data,8,No data,6,5,5,No data,7,No data,No data,9,No data,7,5,7,No data,3,No data,2,5,10,7
02/02/2015,7.1,5.4,-8.4,10,5.8,10.4,327.5,17,No data,13,No data,13,No data,13,8,7,No data,11,No data,No data,14,12,No data,12,No data,No data,9,No data,3,17,16,8
03/02/2015,14,-8.9,-15.2,17.6,-2,17.7,30.3,11,No data,14,No data,16,No data,14,8,9,No data,16,No data,No data,18,13,No data,12,No data,No data,11,No data,6,17,11,12
04/02/2015,20.5,2,-11.7,11.8,-26.5,17.8,350.3,0,No data,13,No data,17,No data,11,7,7,No data,11,No data,No data,16,13,No data,11,No data,No data,10,No data,4,15,8,10
05/02/2015,26.4,0.6,-9.1,9.1,-23.5,14.9,356.5,0,No data,14,No data,11,23,8,7,11,No data,16,No data,No data,12,14,No data,8,No data,No data,6,No data,6,11,7,13
06/02/2015,27.5,-1.3,-5.2,5.4,-43.5,22.4,14,0,No data,14,No data,8,24,10,8,23,No data,27,No data,No data,13,13,No data,9,11,No data,6,No data,15,10,12,22
07/02/2015,31.5,1,-12.4,12.4,-46.2,26.2,355.6,0,No data,25,No data,15,22,10,25,29,No data,17,No data,No data,19,26,No data,12,20,No data,9,No data,10,11,22,22
08/02/2015,30,10.4,-9.2,13.9,-52.6,29.8,311.6,0,No data,20,No data,17,13,15,25,10,No data,14,No data,No data,20,25,No data,14,19,No data,14,No data,5,19,25,12
09/02/2015,24.2,11.5,-5,12.5,-55,30.2,293.3,0,No data,20,No data,23,7,20,21,12,No data,5,No data,No data,23,22,No data,21,18,No data,18,No data,4,26,18,14
10/02/2015,20.8,10.8,5.3,12,-52.8,29,243.9,0,No data,30,No data,23,13,19,29,28,No data,9,No data,No data,25,27,No data,22,28,No data,18,No data,16,28,28,32
11/02/2015,16.1,10.7,9.4,14.2,-17.2,16.6,228.7,5,No data,27,No data,No data,No data,25,26,No data,No data,24,No data,No data,31,28,No data,30,31,No data,No data,No data,31,21,28,37
12/02/2015,12.4,6.2,10.7,12.4,-23.4,17,210.1,5,No data,30,No data,41,18,No data,32,No data,No data,14,No data,No data,No data,32,No data,40,40,No data,No data,No data,28,35,34,36
13/02/2015,6.4,1.4,17.6,17.7,68.8,38.7,184.4,20,No data,20,No data,26,31,No data,14,No data,No data,33,No data,No data,No data,21,No data,30,27,No data,No data,No data,32,18,14,35
14/02/2015,5.3,-3.6,5.1,6.3,-11.3,8.4,144.4,3,No data,14,No data,11,21,No data,9,20,No data,24,No data,No data,No data,12,No data,12,12,No data,8,No data,28,10,10,25
15/02/2015,7.3,10.7,22.6,25,-16.3,26.3,205.3,15,No data,35,No data,31,27,No data,23,44,No data,20,No data,No data,35,33,No data,29,40,No data,27,No data,37,22,18,46
16/02/2015,14.4,14.2,-7.1,15.9,9.2,16.5,296.7,17,No data,15,No data,22,9,No data,11,16,No data,8,No data,No data,25,16,No data,25,19,No data,16,No data,19,14,13,25
17/02/2015,22.6,24.9,2.3,25,-48.2,34.7,264.7,6,No data,9,No data,15,6,No data,7,8,No data,No data,No data,No data,No data,10,No data,12,12,No data,11,No data,3,11,9,10
18/02/2015,18.4,28.1,17,32.8,-29.8,36,238.9,15,No data,9,No data,No data,3,No data,7,8,No data,No data,No data,No data,No data,10,10,21,11,No data,11,No data,7,10,8,12
19/02/2015,9.8,26.9,8.7,28.3,6.9,28.5,252,16,No data,7,No data,No data,5,13,5,9,No data,5,No data,No data,No data,8,9,17,9,No data,7,No data,3,9,7,11
20/02/2015,3.2,17.2,-2.9,17.5,17,19.4,279.6,16,No data,12,No data,No data,6,10,9,12,No data,4,No data,No data,No data,8,12,11,9,No data,8,No data,3,10,11,14
21/02/2015,2.3,12.2,-16.1,20.1,8.2,20.5,322.9,17,No data,8,No data,10,4,12,7,7,No data,6,No data,No data,No data,8,8,9,9,No data,8,No data,3,9,6,9
22/02/2015,-5,25.9,27.6,37.9,36.9,42.2,223.2,15,No data,6,No data,8,4,7,5,6,No data,7,No data,No data,No data,6,8,12,8,No data,6,No data,4,6,6,10
23/02/2015,14.6,34.7,15.4,38,69.5,51.5,246.1,25,No data,5,No data,7,5,7,5,6,No data,5,No data,No data,No data,6,7,13,6,No data,4,No data,4,6,7,7
24/02/2015,1.3,31.7,-14.9,35,23.5,36.9,295.2,17,No data,6,No data,6,4,9,6,7,No data,7,No data,No data,No data,6,7,12,6,No data,5,No data,No data,8,9,7
25/02/2015,8.2,18.2,7.5,19.6,-11.7,20.5,247.5,15,No data,9,No data,11,7,11,9,No data,No data,6,No data,No data,No data,9,13,16,10,No data,7,No data,9,8,7,15
26/02/2015,5.4,28.1,-4.2,28.4,11.6,29,278.5,16,No data,9,No data,11,5,8,5,7,No data,6,No data,No data,No data,No data,7,11,7,No data,6,No data,9,6,7,9
27/02/2015,6.2,22.1,9.2,23.9,-34.1,29.4,247.3,5,No data,9,No data,10,No data,12,10,9,No data,6,No data,No data,12,No data,10,18,10,No data,8,No data,5,7,11,11
28/02/2015,-2.2,23.2,19.5,30.3,21.6,32.2,230,15,No data,7,No data,5,No data,7,6,8,No data,7,No data,No data,9,No data,10,10,7,No data,3,No data,13,4,13,11
01/12/2015,10.7,20.9,19.2,28.4,-2.5,28.4,227.5,15,No data,10,No data,6,12,7,5,9,No data,8,No data,No data,9,7,11,15,7,No data,5,No data,6,7,11,11
02/12/2015,10.1,20.9,0.5,21,-14.2,22.1,268.7,16,No data,7,No data,12,11,10,6,8,No data,9,No data,No data,12,5,8,17,8,No data,8,No data,5,10,10,7
03/12/2015,12.1,7.4,14.1,15.9,-7.9,16.3,207.6,15,No data,10,No data,13,11,13,10,13,No data,9,No data,No data,16,9,14,20,13,No data,11,No data,11,14,13,13
04/12/2015,6.5,38.6,23.4,45.1,-21.6,46.4,238.8,15,No data,7,No data,6,6,7,7,5,No data,6,No data,No data,8,4,6,14,6,No data,5,No data,5,6,11,6
05/12/2015,-3.1,36.5,18.1,40.7,3.4,40.7,243.5,15,No data,7,No data,8,6,8,6,8,No data,4,No data,No data,10,5,8,11,7,No data,7,No data,4,8,17,7
06/12/2015,6,24.7,-4.3,25,-11.2,25.6,279.9,16,No data,7,No data,6,No data,7,7,9,No data,7,No data,No data,9,6,11,13,9,No data,6,No data,5,7,16,8
07/12/2015,11.3,4,39.1,39.3,-3.3,39.3,185.8,14,No data,13,No data,15,No data,14,13,15,No data,7,No data,No data,16,10,20,20,15,No data,13,No data,15,16,15,14
08/12/2015,12.7,24.7,10.3,26.7,18.4,28.3,247.3,15,No data,10,No data,10,No data,10,7,10,No data,8,No data,No data,12,7,9,19,10,No data,8,No data,13,9,11,10
09/12/2015,15.5,33.8,28.7,44.3,11.3,44.7,229.7,15,No data,7,No data,8,No data,8,5,7,No data,5,No data,No data,10,4,6,16,7,No data,6,No data,4,7,9,7
10/12/2015,11.3,29.7,7.9,30.7,-9,31,255.1,16,No data,No data,No data,7,No data,8,6,6,No data,6,No data,No data,9,4,7,15,6,No data,6,No data,5,7,9,6
11/12/2015,14.4,23.4,-3.2,23.7,11,24.3,277.7,16,No data,No data,No data,7,No data,7,8,6,No data,6,No data,No data,9,4,6,16,7,No data,5,No data,2,6,13,6
12/12/2015,15.7,6.3,2.5,6.8,18.2,11.4,248.2,20,No data,6,No data,8,No data,8,6,7,No data,12,No data,No data,12,6,12,14,8,No data,7,No data,4,8,15,8
13/12/2015,14.3,-0.2,10.7,10.7,-15.7,13.2,178.7,4,No data,13,No data,12,No data,12,11,16,No data,20,No data,No data,15,12,16,14,15,No data,7,No data,12,12,18,15
14/12/2015,13.2,-9.9,12.8,16.2,11.8,17.2,142.3,13,No data,18,No data,18,No data,16,15,23,No data,10,No data,No data,22,15,30,21,20,No data,14,No data,30,16,22,25
15/12/2015,13.7,-11.8,25.4,28,8.3,28.3,155,13,No data,19,No data,23,No data,17,13,25,No data,9,No data,No data,24,15,27,24,21,No data,16,No data,26,16,18,29
16/12/2015,10.8,16,11.9,19.9,13,20.9,233.3,15,No data,7,No data,10,No data,11,5,6,No data,11,No data,No data,11,5,9,19,8,No data,7,No data,9,No data,10,9
17/12/2015,2.5,23.8,17,29.2,3.5,29.3,234.4,15,No data,16,No data,19,No data,19,14,15,No data,7,No data,No data,24,14,13,27,18,No data,17,No data,12,19,20,17
18/12/2015,2.6,19.8,18.7,27.2,-21.1,29.2,226.6,15,No data,9,No data,11,No data,11,7,8,No data,7,No data,No data,14,6,9,19,10,No data,9,No data,12,10,13,10
19/12/2015,-4.2,24.4,29,37.9,5.2,38,220,15,No data,11,No data,13,No data,13,10,10,No data,7,No data,No data,17,10,8,18,13,No data,11,No data,10,16,16,10
20/12/2015,-0.9,29.9,19.4,35.7,21,37.2,237.1,15,No data,7,No data,8,No data,10,5,5,No data,6,No data,No data,12,4,6,14,8,No data,8,No data,7,11,8,6
21/12/2015,1,32.5,11.6,34.5,17.1,35.5,250.4,16,No data,8,No data,6,No data,6,6,6,No data,8,No data,No data,8,No data,7,12,7,No data,4,No data,5,6,10,6
22/12/2015,-2.8,37.8,13.9,40.3,8.4,40.5,249.8,16,No data,5,No data,5,No data,5,4,5,No data,6,No data,No data,6,No data,5,9,5,No data,2,No data,7,6,8,5
23/12/2015,1.7,29.4,15.2,33,-35,37.4,242.6,5,No data,7,No data,8,No data,9,6,5,No data,5,No data,No data,11,No data,7,13,9,No data,6,No data,5,9,9,6
24/12/2015,1.5,29.9,5.1,30.3,32.9,34.4,260.3,26,No data,4,No data,7,No data,8,4,5,No data,4,No data,No data,9,No data,5,9,7,No data,6,No data,4,No data,7,5
25/12/2015,13.2,3.1,12.2,12.6,6.1,13,194,14,No data,4,No data,6,No data,6,4,6,No data,5,No data,No data,9,5,6,8,8,No data,4,No data,5,7,9,5
26/12/2015,16,-1,11.5,11.6,32.6,20,175.3,20,No data,10,No data,10,No data,9,8,7,No data,4,No data,No data,13,9,7,12,10,No data,8,No data,8,13,18,6
27/12/2015,10.7,9.9,17.9,20.5,-20.1,22.8,208.9,15,No data,19,No data,28,No data,34,18,16,No data,5,No data,No data,35,13,12,29,21,No data,26,No data,5,27,30,9
28/12/2015,7.6,3.7,42.2,42.4,27.9,44.6,185,14,No data,21,No data,19,No data,18,16,26,No data,22,No data,No data,22,18,26,19,23,No data,17,No data,27,17,24,26
29/12/2015,5.9,11.3,30,32,-5.7,32.2,200.7,14,No data,6,No data,7,No data,9,4,6,No data,4,No data,No data,11,4,9,12,9,No data,7,No data,6,8,9,7
30/12/2015,-1.4,22.7,25.1,33.8,35,38.1,222.2,25,No data,5,No data,7,No data,9,4,6,No data,5,No data,No data,10,5,6,9,9,No data,6,No data,7,10,9,6
31/12/2015,4.8,22.7,16.4,28,41,34.7,234.2,25,No data,11,No data,4,No data,8,5,4,No data,6,No data,No data,9,4,5,10,6,No data,4,No data,4,8,7,5
01/01/2016,8.4,-6.5,34.2,34.8,-12.3,35.4,169.3,14,No data,10,No data,15,No data,11,7,13,No data,5,No data,No data,16,12,12,13,11,No data,11,No data,4,9,10,8
02/01/2016,8.6,-3.9,4.1,5.6,40.3,20.9,137,20,No data,10,No data,6,No data,7,4,10,No data,5,No data,No data,8,11,11,8,8,No data,6,No data,9,8,7,11
03/01/2016,-2.5,-11.6,24.8,27.4,77.8,47.6,154.9,20,No data,4,No data,5,No data,No data,3,6,No data,3,No data,No data,9,8,8,10,9,No data,4,No data,5,7,6,6
04/01/2016,-5.3,-11.5,13,17.4,79.7,43.5,138.6,20,No data,7,No data,7,No data,14,4,12,No data,4,No data,No data,11,9,15,12,10,No data,4,No data,10,5,7,12
05/01/2016,-0.6,-12,-1.9,12.1,62.1,33.3,81.1,20,No data,10,No data,11,No data,11,7,13,No data,8,No data,No data,16,13,15,15,No data,No data,6,No data,8,8,8,15
06/01/2016,-4.4,-4.5,21.5,22,10.2,22.6,168.1,14,No data,24,No data,24,No data,18,15,19,No data,7,No data,No data,28,No data,19,25,22,No data,19,No data,13,21,14,20
07/01/2016,-5.7,5,-0.2,5.1,61.1,31,272.5,20,No data,8,No data,6,No data,8,6,7,No data,7,No data,No data,7,4,10,10,7,No data,4,No data,5,No data,9,9
08/01/2016,-3.3,4.1,9.7,10.5,16.4,13.3,203,25,No data,10,No data,10,No data,19,12,8,No data,11,No data,No data,14,6,10,16,10,No data,7,No data,4,7,10,11
09/01/2016,-5.5,-7.4,15.6,17.3,55.1,32.5,154.8,20,No data,5,No data,6,No data,14,4,8,No data,11,No data,No data,10,3,14,9,7,No data,5,No data,13,7,6,10
10/01/2016,-9.8,4,0.5,4.1,82.9,41.7,263.3,20,No data,6,No data,5,No data,13,4,5,No data,6,No data,No data,8,4,5,10,6,No data,4,No data,2,6,6,5
11/01/2016,-4.9,-0.9,-10.1,10.1,85.2,43.8,5.1,20,No data,12,No data,9,No data,11,7,13,No data,7,No data,No data,9,7,17,14,8,No data,6,No data,13,7,9,21
12/01/2016,7,7.9,-26.6,27.8,36.1,33.1,343.5,28,No data,5,No data,No data,No data,7,5,4,No data,7,No data,No data,7,2,No data,11,5,No data,6,No data,5,8,No data,8
13/01/2016,11.9,12.5,2.7,12.8,24.6,17.7,257.8,26,No data,9,No data,7,No data,8,6,7,No data,8,No data,No data,10,4,No data,15,8,No data,6,No data,4,8,No data,9
14/01/2016,14.2,8.8,-23.4,25,37.5,31.2,339.4,28,No data,5,No data,5,No data,6,5,4,No data,6,No data,No data,6,3,No data,8,5,No data,3,No data,3,7,No data,6
15/01/2016,23.2,7.7,-19.9,21.4,0.5,21.4,338.9,18,No data,6,No data,9,No data,9,No data,5,No data,8,No data,No data,No data,5,No data,8,8,No data,6,No data,2,13,No data,No data
16/01/2016,25,5.5,4.7,7.2,-18.3,11.7,230,0,No data,15,No data,19,No data,19,No data,11,No data,13,No data,No data,20,15,14,17,16,No data,15,No data,8,22,17,No data
17/01/2016,18.5,-2,20.2,20.3,-15.6,21.8,174.2,14,No data,8,No data,13,No data,13,No data,15,No data,10,No data,No data,17,8,19,11,13,No data,13,No data,12,11,21,No data
18/01/2016,13.9,-4.5,5.8,7.4,15.9,10.8,142.3,20,No data,18,No data,18,No data,16,No data,18,No data,20,No data,No data,20,13,22,16,16,No data,10,No data,16,16,9,No data
19/01/2016,13.3,-0.8,1,1.3,-19.1,9.6,139.6,0,No data,43,No data,35,No data,27,No data,31,No data,17,No data,No data,42,30,26,37,38,No data,30,No data,No data,35,20,26
20/01/2016,12.9,-1.9,11.6,11.8,-30.3,19.2,170.5,0,No data,50,No data,59,No data,41,39,32,No data,24,No data,No data,59,39,28,53,48,No data,61,No data,No data,47,20,27
21/01/2016,10.9,4.5,29.4,29.8,-2.5,29.8,188.8,14,No data,23,No data,31,No data,21,25,31,No data,17,No data,No data,38,19,39,34,36,No data,26,No data,No data,24,21,34
22/01/2016,6.3,24,17.5,29.7,26.4,32.5,233.9,15,No data,11,No data,14,No data,15,11,10,No data,7,No data,No data,18,8,13,24,13,No data,No data,No data,12,13,12,17
23/01/2016,14.8,16.2,21.5,26.9,-28,30.3,217,5,No data,9,No data,13,No data,14,7,9,No data,9,No data,No data,17,6,13,18,11,No data,11,No data,10,11,13,13
24/01/2016,12.4,19.1,18,26.2,-10.3,26.7,226.7,15,No data,7,No data,11,No data,11,8,6,No data,6,No data,No data,13,5,7,14,8,No data,9,No data,9,11,10,10
25/01/2016,7.2,26.9,13,29.8,13.6,30.6,244.2,15,No data,8,No data,10,No data,12,8,6,No data,8,No data,No data,12,5,8,15,9,No data,11,No data,9,12,10,7
26/01/2016,1.4,32.7,18.8,37.7,56.2,47,240.1,25,No data,No data,No data,No data,No data,8,4,4,No data,5,No data,No data,9,3,5,11,5,No data,6,No data,4,No data,7,4
27/01/2016,1.8,21.7,-7.6,23,27,26.6,289.2,26,No data,3,No data,No data,No data,6,4,No data,No data,6,No data,No data,7,1,3,No data,2,No data,4,No data,5,No data,No data,3
28/01/2016,8.2,31.8,16.4,35.8,-6.6,35.9,242.7,15,No data,6,No data,No data,No data,10,5,No data,No data,6,No data,No data,9,3,6,No data,5,No data,6,No data,3,No data,No data,5
29/01/2016,-0.7,48.9,-2.4,49,1.6,49,272.9,16,No data,3,No data,5,No data,6,3,No data,No data,8,No data,No data,7,2,10,No data,3,No data,5,No data,8,No data,6,7
30/01/2016,0,36.2,-7.1,36.9,11.5,37.4,281.1,16,No data,6,No data,6,No data,7,6,No data,No data,7,No data,No data,7,3,8,10,5,No data,6,No data,3,No data,9,6
31/01/2016,1.2,19.2,-0.3,19.2,3.9,19.3,271,16,No data,5,No data,6,No data,6,6,No data,No data,5,No data,No data,9,2,9,11,6,No data,5,No data,6,No data,9,9
01/02/2016,-1.4,50.5,6.4,50.9,20.7,51.9,262.8,16,No data,8,No data,8,No data,9,9,No data,No data,9,No data,No data,10,6,9,14,No data,No data,7,No data,No data,No data,15,7
02/02/2016,6.9,32.6,-19.8,38.2,24,40,301.2,17,No data,6,No data,9,No data,10,9,7,No data,8,No data,No data,11,4,9,15,1,No data,8,No data,No data,No data,8,No data
03/02/2016,18.4,16.9,-15.2,22.7,-21.8,25.2,312,17,No data,8,No data,7,No data,10,7,5,No data,8,No data,No data,10,4,7,10,No data,No data,8,No data,No data,No data,10,7
04/02/2016,18.2,16,-1.2,16,-21.7,19.4,274.4,6,No data,8,No data,8,No data,11,8,6,No data,9,No data,No data,11,4,8,15,6,No data,8,No data,No data,9,11,8
05/02/2016,5.4,22.6,15.6,27.4,2.3,27.5,235.3,15,No data,6,No data,7,No data,9,5,4,No data,No data,No data,No data,10,2,5,13,6,No data,6,No data,No data,7,9,6
06/02/2016,-8.9,7.5,34.1,34.9,56.4,44.9,192.3,24,No data,7,No data,8,No data,11,3,4,No data,No data,No data,No data,11,3,11,11,7,No data,8,No data,4,11,8,8
07/02/2016,13.9,29.2,11.4,31.4,41.2,37.5,248.6,26,No data,6,No data,5,No data,5,4,4,No data,No data,No data,No data,7,2,5,8,4,No data,5,No data,4,5,10,5
08/02/2016,13,27.7,-12.5,30.4,76.5,48.8,294.3,20,No data,5,No data,8,No data,10,7,4,No data,No data,No data,No data,11,3,6,13,8,No data,7,No data,3,No data,15,4
09/02/2016,10.6,10.8,-14.1,17.8,55.5,32.9,322.5,20,No data,8,No data,8,No data,No data,5,6,No data,6,No data,No data,No data,3,7,13,5,No data,6,No data,1,7,9,7
10/02/2016,-0.5,11.2,-13.6,17.7,18.4,19.9,320.4,27,No data,9,No data,9,No data,No data,5,6,No data,7,No data,No data,No data,5,7,11,6,No data,No data,No data,2,9,10,7
11/02/2016,3.5,1.9,0.3,1.9,5.3,3.2,260.7,20,No data,15,No data,24,No data,No data,10,16,No data,7,No data,No data,No data,10,22,27,18,No data,No data,No data,6,14,11,17
12/02/2016,-0.8,-12.2,5.4,13.3,17.7,16,113.9,23,No data,18,No data,16,No data,No data,11,No data,No data,9,No data,No data,No data,15,29,15,19,No data,No data,No data,20,No data,11,26
13/02/2016,-4.9,-15.7,-0.8,15.7,32.9,22.7,87.1,20,No data,20,No data,23,No data,No data,17,No data,No data,6,No data,No data,No data,17,20,20,21,No data,19,No data,10,No data,14,16
