Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
22/10/2012,21.5,-8.1,4.3,9.2,-14.4,11.7,117.9,3,No data,47,No data,56,36,34,No data,18,No data,82,35,24,54,40,13,40,No data,28,36,39,38
23/10/2012,24.9,-6.3,-1.2,6.4,-18.5,11.3,79.1,0,No data,49,No data,86,31,38,No data,20,No data,86,35,21,48,41,21,38,No data,24,40,45,35
24/10/2012,22,-9.8,-3.8,10.6,-15.9,13.2,69,2,No data,36,No data,59,31,45,No data,16,No data,98,39,15,No data,55,16,45,No data,22,43,44,28
25/10/2012,17.5,-12.1,-5.4,13.2,-22,17.2,65.7,1,No data,41,No data,47,44,18,No data,25,No data,103,29,14,No data,40,7,26,No data,26,26,34,39
26/10/2012,15.9,-11.4,-15.7,19.4,-23,22.5,36.1,1,No data,44,No data,69,42,16,29,16,No data,90,33,18,58,36,13,23,No data,25,28,20,38
27/10/2012,17.4,6.1,-11.7,13.2,-29.2,19.7,332.4,0,No data,40,No data,78,34,19,18,13,No data,68,27,16,48,37,24,14,No data,12,20,17,31
28/10/2012,13.7,17.4,-2.4,17.5,53.9,32.1,277.9,20,No data,31,No data,60,15,30,43,9,No data,57,47,9,29,108,32,28,No data,3,22,24,28
29/10/2012,9.6,6.3,-8,10.3,7.7,11,321.7,17,No data,61,No data,71,42,41,42,31,No data,89,51,32,64,108,51,49,No data,26,22,49,47
30/10/2012,-0.7,20.2,1.9,20.3,12.7,21.3,264.6,16,No data,76,No data,71,20,59,46,23,No data,59,No data,22,43,121,58,52,No data,6,28,39,41
31/10/2012,12,16.5,7.7,18.2,67.3,38.2,245.1,20,No data,47,No data,64,26,24,32,14,No data,87,No data,11,43,126,30,20,No data,8,16,32,34
01/11/2012,15.9,14.6,0.2,14.6,75.2,40.4,269.3,20,No data,63,No data,68,36,32,51,27,No data,No data,49,20,62,138,53,29,No data,12,23,46,47
02/11/2012,10.5,19.9,-2.8,20.1,45.3,30.3,278,20,No data,48,No data,71,29,38,57,18,No data,No data,51,15,31,136,41,37,No data,7,25,41,33
03/11/2012,-6.1,11.1,11.3,15.9,34.1,23.3,224.7,20,No data,45,No data,78,23,34,43,24,No data,No data,59,16,54,116,44,38,No data,14,23,43,44
04/11/2012,0.5,-5.9,3.8,7,46.8,24.4,123,20,No data,56,No data,73,31,27,No data,32,No data,No data,46,32,56,100,36,34,No data,31,23,33,40
05/11/2012,9.8,2.3,-12.9,13.1,-3.3,13.2,349.7,18,No data,80,No data,121,43,49,39,34,No data,No data,48,46,69,66,58,47,No data,39,44,39,47
06/11/2012,15.2,21.1,-15.5,26.2,-8.3,26.5,306.3,17,No data,68,No data,71,30,53,63,19,No data,No data,54,32,39,122,57,62,No data,8,38,41,35
07/11/2012,15,28.5,0,28.5,1.8,28.5,270,16,No data,58,No data,69,18,41,64,13,No data,No data,51,22,29,124,44,45,No data,2,27,32,25
08/11/2012,11,16.1,-3.8,16.6,-23.1,20.2,283.2,6,No data,62,No data,71,22,49,55,18,No data,No data,53,22,36,122,51,48,No data,5,32,33,28
09/11/2012,-0.7,23.5,12.9,26.9,12.4,27.6,241.3,15,No data,33,No data,82,14,35,34,16,No data,No data,67,11,39,130,51,32,No data,12,24,23,32
10/11/2012,-1.6,14.5,1,14.5,44.4,26.5,265.9,20,No data,64,No data,69,25,44,51,30,No data,No data,53,24,65,104,53,45,No data,12,24,68,54
11/11/2012,8.3,12.8,-9.1,15.7,-20.9,18.9,305.5,7,No data,61,No data,75,45,50,46,21,No data,No data,55,24,54,105,53,60,No data,13,26,53,43
12/11/2012,12.4,16.9,16.8,23.8,5.6,24,225.2,15,No data,55,No data,88,27,36,43,21,No data,No data,68,19,66,115,45,42,No data,21,25,26,51
13/11/2012,14.1,18.3,17.9,25.6,-2.7,25.7,225.6,15,No data,43,No data,76,14,29,35,16,No data,No data,55,16,33,113,42,26,No data,7,15,33,41
14/11/2012,18.6,9.5,6.4,11.4,-15,13.7,236.2,5,No data,82,No data,101,18,36,39,No data,No data,No data,55,34,64,99,38,44,No data,No data,41,66,50
15/11/2012,13.8,13,7.7,15.1,-26.9,20.2,239.2,5,No data,71,No data,99,35,50,43,No data,No data,No data,55,39,82,83,49,52,No data,36,47,64,53
16/11/2012,8.1,10.9,6.6,12.7,-7.7,13.3,238.8,15,No data,63,No data,100,34,34,38,No data,No data,No data,52,38,66,95,50,37,No data,38,38,62,48
17/11/2012,4.3,16.9,0.9,17,8.3,17.5,266.9,16,No data,65,No data,69,32,37,36,No data,No data,No data,41,34,63,66,47,38,No data,20,26,49,46
18/11/2012,3.8,12.4,9,15.4,-28,20.8,233.9,5,No data,59,No data,83,21,45,42,No data,No data,No data,63,29,58,102,59,54,No data,10,32,39,44
19/11/2012,1.4,15.8,23.3,28.1,44.2,35.8,214.1,25,No data,43,No data,68,9,19,34,No data,No data,No data,59,13,51,100,51,29,No data,16,12,24,27
20/11/2012,1.7,14.2,23.4,27.4,45.9,35.8,211.3,25,No data,50,No data,56,18,16,40,No data,No data,No data,48,14,46,101,26,12,No data,10,14,38,28
21/11/2012,2.3,9.1,14,16.6,3.5,16.7,212.9,15,No data,68,No data,72,41,24,33,28,No data,No data,51,32,76,No data,35,31,No data,33,17,31,50
22/11/2012,1.6,18.6,25.4,31.5,43.9,38.4,216.2,25,No data,30,No data,44,26,18,24,10,No data,No data,42,7,42,No data,26,13,No data,10,8,15,26
23/11/2012,4,21.4,8.8,23.1,2,23.2,247.7,16,No data,58,No data,102,29,42,45,30,No data,75,73,31,49,No data,61,42,No data,10,30,70,49
24/11/2012,7.6,1.5,12.5,12.6,-17.6,15.4,187.1,4,No data,50,No data,95,47,50,27,35,No data,117,60,29,66,No data,43,46,No data,32,22,60,44
25/11/2012,7.2,0.7,-0.5,0.9,54.6,27.3,306.7,20,No data,28,No data,41,33,10,31,26,No data,81,32,12,42,No data,23,10,No data,18,6,29,30
26/11/2012,13.2,-5.7,-23.9,24.6,36.1,30.5,13.4,28,No data,68,No data,100,25,43,22,27,No data,115,60,40,52,No data,42,41,No data,24,29,27,44
27/11/2012,16,-9.8,-21.7,23.8,2.3,23.8,24.3,11,No data,34,No data,104,32,40,18,16,No data,111,34,16,51,No data,24,35,No data,20,28,10,30
28/11/2012,15.9,-1.8,-16.1,16.2,-24.7,20.4,6.4,8,No data,50,No data,102,42,21,24,12,No data,96,32,25,50,51,39,22,No data,21,29,22,31
29/11/2012,13.6,2.6,-4,4.8,8.4,6.4,326.8,27,No data,76,No data,121,56,48,32,36,No data,140,48,56,67,74,63,51,No data,37,47,69,45
30/11/2012,13.5,3.5,-5.9,6.9,17.9,11.3,328.8,20,No data,104,No data,118,62,82,42,47,No data,124,68,60,84,114,85,86,No data,39,48,86,63
01/09/2013,18,23.8,-2.8,23.9,-37.1,30.3,276.8,6,No data,25,No data,36,6,21,32,14,No data,23,23,7,13,67,29,23,No data,1,19,17,10
02/09/2013,17.7,18,-4.6,18.6,-32.2,24.6,284.4,6,No data,43,No data,51,11,33,37,No data,No data,22,29,8,16,63,36,25,No data,1,24,19,13
03/09/2013,20,10,6.6,11.9,-23.5,16.7,236.6,5,No data,72,No data,95,16,26,27,17,No data,39,61,21,34,105,48,No data,No data,7,26,27,23
04/09/2013,16.7,7.2,9.7,12.1,5.1,12.4,216.5,15,No data,74,No data,121,42,27,39,26,No data,60,62,28,49,117,32,No data,No data,19,31,50,31
05/09/2013,14.7,3.1,-6.7,7.4,14.4,10.3,334.7,27,No data,74,No data,110,34,34,32,27,No data,51,56,28,50,100,46,No data,No data,22,31,25,26
06/09/2013,16.1,-5.2,-12.3,13.3,19.8,16.6,22.7,21,No data,65,No data,68,33,28,30,20,No data,92,54,27,52,104,47,No data,No data,19,20,16,28
07/09/2013,18,0.7,-2.4,2.5,20.9,10.7,344,20,No data,34,No data,62,10,16,32,17,No data,79,50,12,39,90,30,No data,No data,14,12,19,24
08/09/2013,17.2,3.1,6.2,6.9,14.3,10,206.7,20,No data,29,No data,56,9,16,27,13,No data,57,48,12,36,88,31,No data,No data,11,16,15,24
09/09/2013,19.4,0.8,-11.2,11.2,6.2,11.6,355.7,18,No data,51,No data,90,36,27,28,17,No data,65,53,19,48,76,37,No data,No data,19,30,21,27
10/09/2013,21.5,5.4,-17.3,18.1,-13.4,19.3,342.7,18,No data,38,No data,77,25,25,23,9,No data,46,31,15,42,45,36,No data,No data,19,30,12,22
11/09/2013,19.3,8,-6.8,10.5,-14.9,12.8,310.7,7,No data,51,No data,76,27,22,37,18,No data,53,28,20,38,45,31,21,No data,17,28,30,25
12/09/2013,15,11.7,2.8,12,-4.9,12.3,256.6,16,No data,42,No data,74,18,27,36,20,No data,44,49,15,44,90,41,35,No data,6,22,25,32
13/09/2013,17.4,4.1,-2.8,5,-4.9,5.5,304.2,-1,No data,49,No data,72,27,15,29,17,No data,87,40,16,40,69,36,26,No data,24,14,16,28
14/09/2013,14,6.9,-6.8,9.7,-27.1,16.7,314.5,0,No data,43,No data,85,21,20,27,14,No data,54,33,18,45,46,28,18,No data,22,25,13,29
15/09/2013,0.3,31.4,-2.7,31.6,33.6,35.8,275,26,No data,24,No data,41,7,14,24,7,No data,29,32,8,16,82,22,15,No data,3,10,13,19
16/09/2013,0.5,26.4,-14.4,30.1,26.9,33,298.6,17,No data,35,No data,40,14,18,50,13,No data,35,28,7,19,94,27,26,No data,1,18,12,16
17/09/2013,-0.2,19.2,-8,20.8,36.6,27.7,292.8,27,No data,45,No data,70,22,23,53,19,No data,44,49,20,39,122,32,30,No data,3,19,20,26
18/09/2013,4.2,15.3,-14.6,21.2,4.3,21.3,313.7,17,No data,49,No data,71,23,28,39,20,No data,47,28,17,37,58,35,28,No data,5,29,16,21
19/09/2013,8,12.7,-2.1,12.9,23.8,17.5,279.3,26,No data,38,No data,75,19,23,41,18,No data,76,51,13,40,128,38,36,No data,6,21,21,23
20/09/2013,11.5,13.3,6.5,14.8,-19.8,17.8,243.9,5,No data,51,No data,78,26,31,41,19,No data,54,42,20,44,90,49,46,No data,5,26,37,29
21/09/2013,15.3,13,7.5,15,-24.5,19.3,239.8,5,No data,33,No data,72,21,19,41,16,No data,54,54,14,45,97,30,21,No data,6,19,26,37
22/09/2013,18,10.2,4.8,11.3,-36.7,21.6,244.8,0,No data,25,No data,49,11,14,30,10,No data,No data,35,11,22,76,30,24,No data,4,18,23,21
23/09/2013,18,-1.1,8.2,8.3,-27.9,16.2,172.7,0,No data,31,No data,88,26,18,33,24,No data,No data,57,20,43,111,36,29,No data,16,27,39,35
24/09/2013,16,-7.2,3.7,8.1,-4.3,8.4,117,13,No data,51,No data,105,30,25,33,33,No data,66,56,34,57,92,31,40,No data,38,24,57,36
25/09/2013,13.6,-8.4,0.4,8.4,4.9,8.8,93,12,No data,67,No data,109,31,32,35,37,No data,81,63,33,52,93,41,43,No data,23,28,59,31
26/09/2013,14.4,-4.9,9,10.2,-18.3,13.7,151.7,3,No data,38,No data,78,34,17,35,28,No data,101,41,20,65,88,9,26,No data,17,30,43,29
27/09/2013,11.7,-2.6,10.1,10.4,-16.2,13.2,165.6,4,No data,40,No data,84,29,25,36,31,No data,106,46,23,64,96,20,38,No data,26,29,47,32
28/09/2013,10.2,-8.6,7.1,11.2,-1.8,11.2,129.7,13,No data,31,No data,65,28,27,29,27,No data,No data,44,19,58,74,15,30,No data,23,31,47,34
29/09/2013,8.9,-11.1,11.2,15.7,-6.1,16,135.3,13,No data,24,No data,46,18,18,21,20,No data,No data,29,12,34,53,9,21,No data,15,24,33,22
30/09/2013,6.9,-11.8,16.5,20.3,-5.2,20.5,144.5,13,No data,38,No data,76,31,31,42,27,No data,67,49,20,53,89,18,40,No data,20,33,45,32
01/10/2013,7.7,-10.6,20.6,23.2,-1.4,23.2,152.8,13,No data,38,No data,81,29,36,35,34,No data,76,49,26,58,101,23,40,No data,19,33,39,24
02/10/2013,8.2,-5.8,25.1,25.8,13.3,26.6,167,14,No data,39,No data,85,23,No data,41,37,No data,72,48,30,62,92,23,32,No data,28,28,44,34
03/10/2013,7.6,-2,19.8,19.9,27.1,24.1,174.2,24,No data,35,No data,77,28,No data,35,32,No data,70,45,24,59,95,24,33,No data,32,24,41,35
04/10/2013,8.3,12.7,-1.9,12.8,19.7,16.2,278.6,26,No data,44,No data,65,33,17,44,20,No data,49,46,15,44,115,31,13,No data,16,9,24,30
