Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
21/03/2015,23.6,-0.1,-3.3,3.4,-38.4,19.5,2.6,0,No data,35,No data,75,30,17,21,12,48,70,31,21,48,36,19,17,No data,15,29,37,26
22/03/2015,17.3,16.5,5.7,17.4,-23.6,21,251.1,6,No data,41,No data,58,No data,12,31,22,21,37,32,27,43,49,15,15,No data,10,25,42,28
23/03/2015,11.6,15.5,-7.6,17.2,-7.3,17.6,296,17,No data,58,No data,58,No data,40,56,22,38,43,42,31,38,100,49,51,No data,12,26,41,31
24/03/2015,14.1,4.5,-13,13.8,14.5,15.6,340.7,28,No data,71,No data,106,40,43,44,26,49,75,44,36,50,66,49,41,No data,19,31,21,40
25/03/2015,9.2,5.5,9.4,11,-5.4,11.3,210.5,15,No data,74,No data,104,32,47,46,34,45,70,59,50,71,80,63,51,No data,35,33,28,31
26/03/2015,6.8,10.2,-17.2,20,27.1,24.1,329.4,27,No data,38,No data,52,20,25,46,12,39,57,37,17,33,79,34,24,No data,10,20,20,21
27/03/2015,12.6,12.4,7,14.2,-14.4,15.9,240.7,5,No data,68,No data,63,28,39,54,26,45,71,46,32,53,109,55,35,No data,9,26,46,30
28/03/2015,4.8,27.4,-1.3,27.4,42,34.5,272.8,26,No data,20,No data,43,10,11,31,16,27,58,39,12,30,78,19,13,No data,7,No data,9,17
29/03/2015,-3.3,23.2,-7.4,24.3,40.1,31.5,287.8,26,No data,17,No data,22,13,10,26,12,41,41,22,7,19,72,13,10,No data,2,No data,6,13
30/03/2015,-0.6,25.8,6.9,26.7,-13.3,27.5,255,16,No data,33,No data,35,19,24,43,16,37,46,29,11,24,92,28,21,No data,4,No data,13,16
31/03/2015,4.8,32.2,-19.2,37.5,-2.2,37.5,300.7,17,No data,27,No data,18,No data,19,34,10,39,36,15,6,12,No data,15,14,No data,2,No data,10,10
01/04/2015,16.5,21.5,-11,24.2,-14.7,25.3,297.2,17,No data,41,No data,29,No data,23,53,16,48,43,24,13,25,86,27,23,No data,3,No data,12,12
02/04/2015,17.7,4.9,0.3,4.9,-21.6,11.9,267,0,No data,60,No data,77,No data,24,44,25,46,74,44,22,55,74,36,25,No data,19,No data,21,23
03/04/2015,20.5,3.1,-9.7,10.1,6.2,10.6,342.2,18,No data,38,No data,70,40,18,24,28,44,72,42,17,53,64,21,20,No data,26,No data,8,28
04/04/2015,20.1,2.8,-5.4,6.1,-34.2,18.2,333.2,0,No data,37,No data,67,33,20,27,19,48,60,38,21,43,38,23,19,No data,27,No data,21,31
05/04/2015,20.3,3.1,1.5,3.4,-42.1,21.3,243.5,0,No data,41,No data,66,18,20,27,27,31,38,47,27,38,60,26,22,No data,16,No data,45,31
06/04/2015,25.9,7.5,0.3,7.5,-45.4,23.9,267.7,0,No data,46,No data,68,18,18,26,29,33,36,44,24,38,64,28,30,No data,28,No data,47,24
07/04/2015,29.3,7.3,-2.2,7.6,-41,21.9,286.6,0,No data,58,No data,85,35,31,41,21,44,47,61,33,37,90,56,45,No data,13,No data,56,30
08/04/2015,26.2,4.2,10.2,11,-32.6,19.7,202.4,0,No data,69,No data,92,45,43,39,28,51,87,54,36,60,94,31,39,No data,16,No data,56,32
09/04/2015,18.5,10.3,8.6,13.4,-24.6,18.2,230.4,5,No data,88,No data,90,51,31,45,28,No data,79,54,36,72,104,34,41,No data,17,No data,68,44
10/04/2015,10.2,10.2,17.2,20,-1.5,20,210.8,15,No data,73,No data,85,37,39,43,30,No data,87,70,39,63,126,47,55,No data,21,No data,58,49
11/04/2015,9,24.9,1,24.9,-12.9,25.7,267.6,16,No data,27,No data,34,15,24,37,7,21,37,27,13,15,86,21,25,No data,4,No data,15,14
12/04/2015,17.7,18.2,-5,18.8,-0.4,18.8,285.4,16,No data,27,No data,37,18,14,23,9,24,39,33,13,16,89,22,15,No data,6,No data,10,14
13/04/2015,18.7,16.4,17.6,24,-36.4,30.2,222.9,5,No data,69,No data,58,23,26,39,23,27,61,48,29,40,96,46,33,No data,9,No data,33,31
14/04/2015,13.2,19.2,3.3,19.4,-31.9,25.1,260.1,6,No data,52,No data,51,15,25,55,15,18,38,44,20,36,125,46,41,No data,3,No data,29,21
15/04/2015,11.5,9.5,-6.5,11.5,-26.6,17.6,304.5,0,No data,58,No data,66,25,33,56,17,34,45,52,26,40,122,41,49,No data,13,No data,33,29
16/04/2015,12.9,-3,1.7,3.4,-26.5,13.7,119.9,0,No data,53,No data,55,36,15,32,30,41,96,32,26,62,88,11,29,No data,35,No data,50,31
17/04/2015,20.6,-8.5,2.3,8.8,-21.2,13.8,104.9,0,No data,39,No data,46,38,9,26,35,19,97,27,19,57,70,12,26,No data,33,No data,46,28
18/04/2015,25.3,-9.9,3.7,10.6,-36.7,21.2,110.7,0,No data,24,No data,41,29,8,15,21,20,100,23,13,50,57,7,12,No data,19,No data,24,22
19/04/2015,24.8,-9.2,-2,9.5,-23.9,15.2,77.5,0,No data,32,No data,57,20,11,19,13,21,77,35,16,34,42,15,16,No data,12,No data,25,21
20/04/2015,27.8,-1.4,2.5,2.9,-26.1,13.4,151,0,No data,65,No data,68,33,18,32,31,29,70,46,32,72,94,22,No data,No data,24,No data,50,32
21/04/2015,29.5,-0.2,-2.6,2.6,-42.3,21.3,4.4,0,No data,62,No data,71,41,16,32,32,52,63,43,29,73,80,24,No data,No data,30,No data,57,30
22/04/2015,24.5,-3.4,0.9,3.5,-44,22.3,105.3,0,No data,54,No data,64,43,13,23,29,51,78,39,28,70,90,16,27,No data,32,27,36,28
23/04/2015,16,2,-1.3,2.5,-16.4,8.5,303.3,0,No data,78,No data,97,38,21,39,27,46,66,46,37,83,116,18,24,No data,19,27,50,39
24/04/2015,8.5,5.5,2.7,6.2,14.1,9.3,244.4,20,No data,58,No data,62,33,34,53,27,40,57,61,30,49,150,46,36,No data,12,23,41,41
25/04/2015,6.9,5.8,-11.7,13,23.5,17.5,333.5,27,No data,29,No data,43,20,17,39,9,34,45,39,12,41,107,22,11,No data,15,13,14,23
26/04/2015,8.5,2.4,-10.6,10.9,-16.2,13.6,347.3,8,No data,25,No data,57,14,13,16,7,24,28,33,12,26,45,16,18,No data,7,23,9,18
27/04/2015,8.3,12.7,3.3,13.1,-0.6,13.1,255.4,16,No data,48,No data,55,19,20,36,17,26,50,30,20,36,72,38,22,No data,6,24,23,22
28/04/2015,13.1,19.4,4.3,19.9,22.9,22.9,257.6,26,No data,39,No data,33,19,25,43,14,29,51,29,11,34,97,38,25,No data,4,19,19,17
29/04/2015,14.3,6.4,-0.9,6.5,50.2,25.9,277.7,20,No data,39,No data,48,16,24,42,15,31,53,45,15,31,128,35,16,No data,5,16,18,23
30/04/2015,12.8,-0.4,-10.7,10.7,5.9,11.1,1.9,18,No data,51,No data,57,37,24,36,17,39,85,36,17,50,96,33,23,No data,16,21,18,27
01/05/2015,10.4,-11,1,11,-10.5,12.2,95.2,12,No data,47,No data,60,39,10,26,34,25,101,36,18,63,No data,13,21,25,24,28,36,36
02/05/2015,8.3,-12,17.7,21.4,-1.5,21.4,145.9,13,No data,27,No data,61,21,20,25,28,12,74,37,16,49,91,11,21,16,12,27,24,17
03/05/2015,2.7,-6,14.3,15.5,65.9,36.4,157.1,20,No data,19,No data,33,15,8,26,11,18,77,28,10,32,71,14,8,12,9,11,15,20
04/05/2015,-0.3,8.6,12.3,15,13.3,16.4,214.8,15,No data,23,No data,41,16,12,24,13,17,48,33,10,23,83,17,10,7,7,20,20,18
05/05/2015,0.7,2.2,4.9,5.3,83.5,42.1,204.3,20,No data,24,No data,31,22,12,25,12,20,80,28,9,31,91,19,8,20,12,10,14,17
06/05/2015,7.2,14.4,-14.1,20.1,62.4,37.1,314.4,20,No data,31,No data,34,27,14,29,9,37,65,29,9,20,104,20,7,8,5,11,10,19
07/05/2015,11.1,12.2,-5,13.1,-15.4,15.2,292.4,6,No data,58,No data,52,28,26,51,20,42,48,41,20,44,No data,47,15,12,10,16,22,23
08/05/2015,11.8,-4.5,8,9.2,-3.8,9.4,150.5,13,No data,48,No data,88,32,21,38,27,36,114,57,30,66,123,28,31,36,28,35,41,29
09/05/2015,14.1,6,-4.1,7.3,3.7,7.6,304.3,17,No data,46,No data,33,25,18,38,12,29,76,26,14,33,100,29,15,24,13,14,15,23
10/05/2015,12.1,10.8,24.5,26.8,-9.4,27.2,203.8,15,No data,20,No data,50,6,16,20,10,13,50,46,8,29,99,24,14,10,6,16,16,18
11/05/2015,8.5,22.7,16.7,28.1,14.7,29.1,233.7,15,No data,29,No data,51,8,24,35,8,10,39,46,9,20,116,32,16,6,4,19,12,18
12/05/2015,11.5,24.4,-4.3,24.8,3.5,24.9,280,16,No data,40,No data,37,14,27,42,10,18,32,34,11,19,116,40,31,4,2,22,14,15
13/05/2015,14.6,-2.6,0.2,2.7,-29.2,14.8,94.7,0,No data,63,No data,85,24,20,30,18,25,67,42,20,42,85,25,33,18,13,31,47,20
14/05/2015,14.7,-10.4,6.7,12.4,9,13.2,122.8,13,No data,44,No data,65,27,19,27,25,13,83,38,20,51,86,8,23,25,17,36,36,23
15/05/2015,14.9,14.8,13.2,19.8,-5.5,20,228.2,15,No data,47,No data,66,18,23,37,16,30,55,37,16,37,80,29,23,6,4,31,24,29
16/05/2015,17.3,21.2,-3.7,21.5,-23.8,24.6,279.8,6,No data,31,No data,41,12,20,32,7,25,32,22,7,22,58,24,17,4,2,23,9,13
17/05/2015,15.7,19.5,2.6,19.7,-14.6,21,262.4,16,No data,25,No data,33,6,19,34,9,17,35,28,8,16,83,27,21,4,1,14,12,16
18/05/2015,8.5,14,-3.2,14.4,65,35.5,282.9,20,No data,48,No data,38,18,23,36,12,31,52,32,11,32,104,31,14,8,3,15,15,21
19/05/2015,9,15,-18.7,23.9,37.8,30.5,321.3,27,No data,48,No data,33,21,24,43,13,37,36,26,11,32,97,34,18,11,6,17,12,19
20/05/2015,16.3,12,-9.3,15.1,-2.8,15.2,307.8,17,No data,54,No data,60,21,31,36,9,32,38,27,18,26,68,38,34,20,16,33,11,18
21/05/2015,19.7,18.9,0.3,18.9,-11.3,19.7,269.1,16,No data,55,No data,59,16,34,46,19,24,47,43,15,31,134,50,39,8,4,22,19,19
22/05/2015,21.1,12.9,-9.4,16,-9.2,16.6,306.1,17,No data,44,No data,57,16,37,42,15,29,39,39,14,32,99,40,39,8,5,27,25,20
23/05/2015,20.2,9,5.3,10.4,-22.2,15.2,239.5,0,No data,34,No data,67,15,15,30,16,20,48,31,16,36,57,12,16,9,7,26,14,19
24/05/2015,16,14.3,-6.1,15.6,-10.5,16.5,293.1,17,No data,31,No data,40,8,20,24,8,18,23,26,12,23,64,22,16,5,3,19,9,16
25/05/2015,18.1,7.8,-10,12.6,-9.9,13.6,322.1,17,No data,34,No data,63,10,12,24,7,21,29,27,12,18,36,28,15,14,11,31,14,14
26/05/2015,20.6,10.3,-10.2,14.5,-27.6,20,314.7,7,No data,34,No data,82,20,23,29,No data,27,36,30,11,23,47,35,27,9,8,40,9,18
27/05/2015,16.4,16.5,7.5,18.1,0.4,18.1,245.6,15,No data,40,No data,59,18,29,31,15,24,54,32,14,28,96,34,23,6,3,24,19,25
28/05/2015,10,20.5,-3.9,20.9,3.4,20.9,280.8,16,No data,41,No data,31,15,25,39,14,21,35,18,8,20,92,33,26,4,1,22,12,13
29/05/2015,8.5,12.4,-9.9,15.9,24.6,20.1,308.7,27,No data,40,No data,48,24,27,36,12,28,43,29,11,35,109,40,23,9,7,21,13,23
30/05/2015,8.7,7.5,2.5,7.9,-7.5,8.8,251.4,16,No data,27,No data,43,15,22,28,12,21,45,35,8,31,103,28,18,6,3,17,17,16
31/05/2015,6.7,17.4,-6.4,18.6,33.1,24.9,290.1,26,No data,24,No data,29,12,12,23,5,17,36,24,6,22,77,21,12,6,4,14,7,11
01/03/2016,6.7,26.8,-7.3,27.8,54.4,38.9,285.3,26,No data,32,No data,40,No data,21,36,12,33,43,37,12,24,112,24,16,9,7,No data,11,19
02/03/2016,5.7,16.1,-24.5,29.3,54.3,39.9,326.8,27,No data,34,No data,35,No data,24,34,10,50,59,26,9,33,103,26,25,9,7,No data,10,27
03/03/2016,5.4,10.7,1.5,10.8,27.6,17.5,261.9,20,No data,63,No data,54,No data,25,40,25,46,79,36,23,54,92,37,22,19,13,No data,19,32
04/03/2016,5.8,-10.2,-18.1,20.8,51.6,33.1,29.4,20,No data,61,No data,60,No data,40,58,31,35,100,46,22,60,124,50,35,23,17,No data,29,30
05/03/2016,9.4,-4,-19.6,20,12.4,21,11.4,18,No data,40,No data,89,No data,34,19,12,40,88,37,23,48,56,27,24,22,18,No data,9,31
06/03/2016,8.8,6.2,-5.7,8.4,27,15.9,312.8,20,No data,40,No data,67,No data,32,37,14,50,64,36,23,42,63,33,27,19,18,No data,19,30
07/03/2016,9.9,4.6,-10.8,11.7,-20.1,15.4,336.9,7,No data,63,No data,100,No data,26,38,15,50,69,40,36,54,64,48,34,34,27,No data,37,36
08/03/2016,7.8,19.6,4.2,20,6.6,20.3,258,16,No data,60,No data,75,No data,40,53,34,32,59,62,32,64,138,52,38,26,19,No data,50,49
09/03/2016,9.1,-1.9,-18.7,18.8,28.8,23.6,5.7,28,No data,37,No data,78,No data,18,10,16,56,93,42,15,49,83,16,21,36,30,No data,7,38
10/03/2016,17.8,5,5,7,-24.7,14.2,224.7,0,No data,66,No data,113,No data,40,39,26,59,98,52,32,56,77,49,48,50,45,No data,32,45
11/03/2016,21.8,7.4,11.9,14,-13.3,15.5,211.8,15,No data,90,No data,116,No data,49,55,47,47,96,70,48,78,97,48,50,36,26,No data,59,38
12/03/2016,21.2,12.9,11.7,17.4,-21.7,20.5,227.7,5,No data,73,No data,102,No data,44,51,36,26,70,61,51,62,96,41,41,29,24,No data,54,33
13/03/2016,26.5,3.4,7.9,8.6,-49.1,26,203.2,0,No data,46,No data,70,No data,22,26,35,43,66,34,34,56,60,18,23,27,19,No data,48,23
14/03/2016,28.9,-8,7.2,10.7,-41.4,23.3,132.1,0,No data,44,No data,68,No data,18,24,31,38,90,33,24,58,60,11,27,35,36,No data,40,33
15/03/2016,29.1,-9,1.9,9.2,-30.1,17.6,102,0,No data,58,No data,85,No data,20,30,23,24,77,44,24,56,53,20,27,25,24,No data,41,28
16/03/2016,30.4,-9.2,1.2,9.2,-25,15.5,97.3,0,No data,37,No data,55,No data,19,21,24,17,80,29,17,47,50,9,22,27,26,No data,28,23
17/03/2016,27,-4,0.2,4,-34.1,17.5,92.5,0,No data,61,No data,88,No data,22,32,38,42,68,50,35,64,76,23,35,32,32,No data,45,31
18/03/2016,24.5,-4.6,-5.1,6.9,-34,18.3,41.9,0,No data,71,No data,101,No data,20,34,28,34,88,43,35,64,54,28,28,27,20,No data,51,34
19/03/2016,23.9,-2.6,-6.2,6.8,-37.8,20,23.1,0,No data,40,No data,65,No data,12,23,18,40,59,31,16,55,36,11,13,24,16,No data,38,31
20/03/2016,20.1,4,-7.6,8.6,-40.8,22.1,332.6,0,No data,35,No data,79,No data,15,25,16,40,42,36,20,36,41,18,14,18,18,No data,39,27
21/03/2016,16.2,12,-6.7,13.7,-36.7,22.9,299.1,0,No data,64,No data,94,No data,44,48,No data,43,41,43,28,31,79,55,40,11,11,No data,36,27
22/03/2016,11.9,6.2,-0.7,6.2,-32.6,17.5,276.4,0,No data,79,No data,113,No data,47,46,22,44,49,59,40,44,89,58,53,20,20,No data,54,38
23/03/2016,10.7,11.5,4.4,12.3,-24.8,17.5,248.9,0,No data,76,No data,98,No data,44,57,27,37,58,52,41,51,92,61,51,17,9,No data,41,31
24/03/2016,5.3,19.5,5.9,20.4,3.1,20.4,253.1,16,No data,44,No data,72,No data,40,50,17,39,52,50,19,34,137,42,35,14,10,No data,15,35
25/03/2016,2.4,18.5,16.9,25,-28.4,28.8,227.6,5,No data,33,No data,58,No data,21,42,17,23,53,36,14,25,88,33,18,5,6,No data,23,22
26/03/2016,-4.3,11.6,24.1,26.7,42.6,34.1,205.6,25,No data,18,No data,37,No data,12,22,8,12,45,33,6,17,85,14,9,7,7,No data,12,14
27/03/2016,-7.4,20,13.4,24.1,39.9,31.3,236.2,25,No data,14,No data,27,No data,9,16,7,14,33,27,5,15,81,11,5,4,5,No data,10,12
28/03/2016,-6.3,10.7,-9.2,14.1,64.4,35.1,310.8,20,No data,25,No data,27,No data,11,32,14,31,41,22,7,23,81,19,7,7,6,No data,9,13
29/03/2016,-0.1,10,7.4,12.4,21.4,16.4,233.5,25,No data,38,No data,47,No data,20,49,21,37,75,37,15,35,131,33,10,11,6,No data,21,32
30/03/2016,8.5,7.5,-3.8,8.4,13.7,10.8,296.9,27,No data,60,No data,60,No data,32,59,25,53,68,45,22,36,120,47,25,16,8,No data,34,31
31/03/2016,10.3,5,1.7,5.2,-45.2,23.2,251.1,0,No data,87,No data,106,No data,30,46,37,46,78,46,41,42,74,45,38,30,19,No data,43,32
01/04/2016,7.5,15.4,28.7,32.6,11.4,33.1,208.2,15,No data,51,No data,79,No data,25,39,20,21,63,58,24,46,132,41,25,20,17,35,31,28
02/04/2016,6.6,1.4,11.3,11.3,-14.1,13.4,186.8,4,No data,42,No data,69,No data,17,35,17,31,89,44,14,43,105,20,18,24,17,23,38,29
03/04/2016,5.2,-3.8,10.2,10.9,20.3,14.9,159.9,24,No data,35,No data,64,No data,15,30,No data,25,76,41,16,33,89,17,16,18,14,20,57,19
04/04/2016,6.3,-1.7,-0.6,1.7,26.3,13.3,71.1,20,No data,65,No data,58,No data,23,53,23,37,104,58,23,42,121,38,16,28,15,21,48,37
05/04/2016,6.5,11.9,-6.5,13.6,13.3,15.1,298.7,17,No data,63,No data,48,No data,32,52,15,45,51,34,19,30,102,45,39,10,6,19,24,20
06/04/2016,6.4,21,-10.6,23.5,46.8,33.2,296.8,27,No data,35,No data,40,No data,19,42,13,36,42,29,9,20,121,27,19,5,3,12,12,16
07/04/2016,12.9,8.8,-19.1,21,15.1,22.3,335.2,17,No data,45,No data,49,No data,28,42,13,51,68,35,13,39,111,39,34,18,18,20,13,32
08/04/2016,9.5,9.2,7.5,11.8,17.3,14.7,230.6,25,No data,53,No data,69,No data,37,54,28,36,72,48,20,44,122,51,38,21,15,31,23,34
09/04/2016,6.3,-2.5,4.4,5,35.5,18.5,150.9,20,No data,48,No data,50,23,20,48,15,34,60,42,12,35,108,31,12,24,16,11,40,23
10/04/2016,10.7,-22.3,14.1,26.4,22.6,28.7,122.3,13,No data,32,No data,72,16,12,16,22,No data,71,43,13,37,81,16,16,10,7,17,16,19
11/04/2016,15.4,-19.9,3.3,20.2,16.6,21.8,99.4,12,No data,58,No data,78,30,22,44,22,No data,86,49,32,38,105,31,33,24,16,34,42,19
12/04/2016,11.5,-12.6,1.3,12.6,24.1,17.4,95.7,22,No data,65,No data,73,45,30,50,24,No data,94,55,No data,56,130,50,No data,38,35,32,51,35
13/04/2016,11.6,-10.7,-1.8,10.8,12.6,12.5,80.5,22,No data,82,No data,94,42,25,44,26,No data,106,58,42,51,119,58,No data,26,26,29,51,36
14/04/2016,10.9,-5.6,1,5.7,-1.9,5.8,100.6,-1,No data,53,No data,85,43,20,36,30,35,103,59,28,51,No data,29,28,23,23,34,45,31
15/04/2016,7.4,-2.9,-13.1,13.5,16.4,15.7,12.4,28,No data,60,No data,98,36,29,29,32,43,93,48,26,56,No data,20,25,24,19,24,20,33
16/04/2016,7.7,1.1,-15.6,15.6,-6.4,15.9,356,18,No data,39,No data,72,29,21,20,9,42,83,25,17,38,55,26,17,17,16,33,9,23
17/04/2016,8.8,17.8,-3.9,18.2,-32.5,24.4,282.4,6,No data,35,No data,71,19,24,26,12,30,37,37,20,25,70,36,26,4,3,24,15,16
18/04/2016,14.6,20.4,-13.4,24.4,-11.1,25,303.1,17,No data,51,No data,60,20,36,54,15,33,39,47,16,26,127,51,47,4,3,25,32,17
19/04/2016,22,2.6,1.7,3.1,-43,21.7,236.2,0,No data,57,No data,83,33,20,37,25,40,50,34,17,52,74,26,31,27,19,32,41,24
20/04/2016,23.7,-1.9,3.3,3.9,-39.2,20,149.8,0,No data,49,No data,68,40,13,25,29,47,66,31,17,58,82,14,23,19,13,27,33,26
21/04/2016,23.6,-7.2,-3.5,8,-16.5,11.5,64.2,0,No data,45,No data,65,37,15,27,29,40,87,32,18,54,75,11,26,19,14,28,42,30
22/04/2016,23.8,-9.3,-4,10.1,-9.4,11.2,66.7,11,No data,39,No data,65,39,13,29,23,22,96,31,17,46,63,10,24,23,21,32,39,27
23/04/2016,21.5,-0.5,-12.7,12.7,-18,15.6,2,8,No data,30,No data,87,29,20,24,11,39,78,34,12,42,47,15,17,16,13,29,16,23
24/04/2016,20.6,6.4,-10.8,12.6,-6.9,13,329.6,17,No data,33,No data,66,20,19,21,11,29,38,27,13,29,49,28,18,15,12,25,6,18
25/04/2016,16.5,2.1,-24,24.1,23.5,26.8,355,18,No data,45,No data,61,24,32,31,15,27,71,34,13,38,84,36,33,12,13,23,8,25
26/04/2016,15.8,-3.8,-24.4,24.7,4.9,24.8,8.9,18,No data,53,No data,69,23,26,26,8,30,82,24,15,43,57,29,26,15,13,32,9,21
27/04/2016,15.5,4,-13.9,14.5,2.5,14.5,344,18,No data,58,No data,81,28,29,32,15,36,56,34,22,49,76,28,26,14,14,31,18,27
28/04/2016,15.5,7.4,0.5,7.4,35.5,19.2,266.3,20,No data,51,No data,50,25,27,47,20,28,73,35,17,35,117,38,25,14,9,21,29,30
29/04/2016,14.6,5,-17.1,17.8,36.2,25.4,343.7,20,No data,42,No data,42,25,26,42,15,35,90,27,9,25,109,32,27,9,8,19,18,21
30/04/2016,17,12.2,0.3,12.2,-17.4,14.9,268.6,6,No data,54,No data,74,19,30,41,18,34,48,32,16,32,59,36,26,10,6,31,30,32
01/05/2016,16.4,17.3,9.9,19.9,-15,21.3,240.2,15,No data,29,No data,52,9,22,30,14,20,37,44,11,33,98,25,24,9,7,14,24,23
02/05/2016,12.3,24.7,2.2,24.7,12.3,25.5,264.9,16,No data,19,No data,27,9,11,29,7,18,27,26,6,11,74,18,10,4,3,7,8,12
03/05/2016,16.5,19.8,1,19.8,-30.7,25.1,267.2,6,No data,57,No data,57,18,36,50,15,29,44,37,15,30,97,47,37,5,3,28,30,20
04/05/2016,14.8,16.8,20.6,26.6,-19.1,28.3,219.2,15,No data,55,No data,87,19,18,40,22,18,50,59,19,37,136,39,28,9,8,28,38,32
05/05/2016,14.1,13.8,11.2,17.7,-5.1,17.9,230.9,15,No data,70,No data,109,45,25,48,25,24,49,57,23,49,140,40,37,13,12,36,56,31
06/05/2016,13.5,-3.6,-1.5,3.9,-1.9,4,66.8,-1,No data,62,No data,103,47,37,44,33,36,107,57,29,70,120,28,40,36,29,39,67,41
07/05/2016,12.4,-14.6,1.3,14.6,14.2,16.2,95,12,No data,41,No data,94,24,22,40,24,8,84,48,25,36,91,20,33,21,17,31,49,29
08/05/2016,12.9,-16.4,10.6,19.5,29.1,24.3,122.9,23,No data,27,No data,79,22,27,25,24,11,79,43,16,38,96,20,32,27,27,27,20,20
09/05/2016,15.8,-17.2,8.2,19,17.1,20.9,115.4,13,No data,40,No data,94,34,36,36,27,13,98,49,18,47,No data,20,45,26,29,37,37,28
10/05/2016,15.6,-15.7,0.9,15.7,18.1,18.1,93.3,22,No data,51,No data,79,28,34,33,26,17,96,38,21,48,99,16,37,22,19,30,54,34
11/05/2016,12,-15.1,-1.8,15.2,6.9,15.6,83.1,12,No data,52,No data,82,32,28,32,21,16,106,40,24,48,84,11,31,20,18,31,46,30
12/05/2016,11.8,-15.1,-4.9,15.8,7.2,16.2,71.9,12,No data,45,No data,76,33,23,27,17,No data,105,31,17,39,50,15,30,18,13,38,42,30
13/05/2016,14.5,-11,-6.5,12.8,-16,15.1,59.3,1,No data,41,No data,72,41,12,23,14,No data,112,27,14,46,35,10,16,20,13,24,39,27
14/05/2016,19,-0.8,-7.4,7.5,-24.5,14.3,5.8,0,No data,36,No data,71,25,13,29,14,No data,75,33,11,42,35,16,14,17,14,22,24,24
15/05/2016,20.5,4.9,-4.4,6.5,-21.1,12.4,312.2,0,No data,33,No data,73,17,19,24,13,No data,46,35,12,34,64,27,21,14,12,20,11,23
16/05/2016,18.3,6.1,-4.1,7.3,-18.4,11.8,303.8,0,No data,47,No data,80,No data,24,33,15,No data,43,46,16,32,79,45,28,22,17,32,23,24
17/05/2016,11.8,8.6,9.1,12.5,3.2,12.7,223.3,15,No data,44,No data,65,22,30,37,12,No data,70,44,15,26,114,40,31,8,7,20,26,25
18/05/2016,9.8,0.1,-9.5,9.5,28.4,17.1,359.7,20,No data,36,No data,63,20,28,28,16,No data,67,44,10,40,99,32,16,20,13,18,14,33
19/05/2016,9.5,9.6,14.2,17.1,22.4,20.5,214.1,25,No data,35,No data,58,18,27,33,13,No data,61,31,12,35,94,31,19,17,17,18,21,32
20/05/2016,8.2,15.2,10.8,18.7,9.6,19.3,234.6,15,No data,32,No data,43,17,22,31,No data,19,54,32,7,34,114,30,11,8,5,15,17,26
21/05/2016,5.4,10,8.5,13.1,32.4,20.8,229.5,20,No data,16,No data,42,14,16,27,7,19,49,32,5,30,81,16,8,6,5,13,20,18
22/05/2016,9.9,5.4,-4.5,7,15.8,10.6,310,20,No data,29,No data,49,14,18,29,9,19,31,26,8,19,58,27,20,11,9,18,22,14
23/05/2016,17.9,0.5,-7,7,-27.8,15.5,355.9,0,No data,46,No data,79,25,20,29,12,29,48,29,13,33,37,20,22,22,20,29,15,23
24/05/2016,19.7,-9.5,1,9.5,-30.8,18.1,95.8,0,No data,41,No data,73,28,10,22,18,18,82,29,14,36,33,16,17,17,13,25,33,23
25/05/2016,20.2,-10.1,-6,11.7,-6.9,12.2,59.3,11,No data,55,No data,100,28,22,31,15,16,91,34,19,44,48,30,24,18,13,37,33,29
26/05/2016,18.5,-7.2,-2.9,7.8,-0.9,7.8,68.3,12,No data,66,No data,100,34,18,30,19,21,88,42,23,42,113,29,21,24,20,28,43,25
27/05/2016,17.8,-5.7,2.2,6.1,-11.5,8.4,111.4,2,No data,45,No data,86,32,16,35,30,19,98,36,20,48,71,18,25,29,26,36,43,29
28/05/2016,16.4,-6,1.6,6.3,-5.5,6.8,104.9,12,No data,34,No data,72,28,12,25,20,16,102,37,14,40,45,10,19,22,16,25,41,21
29/05/2016,15.7,-5.3,-3.6,6.4,-12.4,8.9,56.1,1,No data,28,No data,58,20,9,20,14,17,75,25,11,29,26,11,8,17,16,20,33,19
30/05/2016,20.2,-6,-10.2,11.8,-15.8,14.2,30.5,1,No data,22,No data,56,17,6,19,9,18,73,18,9,20,23,13,6,12,11,18,17,20
31/05/2016,24,-8.2,-16.4,18.3,-9.6,18.9,26.6,11,No data,41,No data,73,24,11,20,12,28,84,22,9,28,36,23,8,12,10,23,6,24
