Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
26/03/2015,6.8,10.2,-17.2,20,27.1,24.1,329.4,27,NaN,38,NaN,52,20,25,46,12,39,57,37,17,33,79,34,24,NaN,10,20,20,21
27/03/2015,12.6,12.4,7,14.2,-14.4,15.9,240.7,5,NaN,68,NaN,63,28,39,54,26,45,71,46,32,53,109,55,35,NaN,9,26,46,30
28/03/2015,4.8,27.4,-1.3,27.4,42,34.5,272.8,26,NaN,20,NaN,43,10,11,31,16,27,58,39,12,30,78,19,13,NaN,7,NaN,9,17
29/03/2015,-3.3,23.2,-7.4,24.3,40.1,31.5,287.8,26,NaN,17,NaN,22,13,10,26,12,41,41,22,7,19,72,13,10,NaN,2,NaN,6,13
30/03/2015,-0.6,25.8,6.9,26.7,-13.3,27.5,255,16,NaN,33,NaN,35,19,24,43,16,37,46,29,11,24,92,28,21,NaN,4,NaN,13,16
31/03/2015,4.8,32.2,-19.2,37.5,-2.2,37.5,300.7,17,NaN,27,NaN,18,NaN,19,34,10,39,36,15,6,12,NaN,15,14,NaN,2,NaN,10,10
01/04/2015,16.5,21.5,-11,24.2,-14.7,25.3,297.2,17,NaN,41,NaN,29,NaN,23,53,16,48,43,24,13,25,86,27,23,NaN,3,NaN,12,12
02/04/2015,17.7,4.9,0.3,4.9,-21.6,11.9,267,0,NaN,60,NaN,77,NaN,24,44,25,46,74,44,22,55,74,36,25,NaN,19,NaN,21,23
03/04/2015,20.5,3.1,-9.7,10.1,6.2,10.6,342.2,18,NaN,38,NaN,70,40,18,24,28,44,72,42,17,53,64,21,20,NaN,26,NaN,8,28
04/04/2015,20.1,2.8,-5.4,6.1,-34.2,18.2,333.2,0,NaN,37,NaN,67,33,20,27,19,48,60,38,21,43,38,23,19,NaN,27,NaN,21,31
05/04/2015,20.3,3.1,1.5,3.4,-42.1,21.3,243.5,0,NaN,41,NaN,66,18,20,27,27,31,38,47,27,38,60,26,22,NaN,16,NaN,45,31
06/04/2015,25.9,7.5,0.3,7.5,-45.4,23.9,267.7,0,NaN,46,NaN,68,18,18,26,29,33,36,44,24,38,64,28,30,NaN,28,NaN,47,24
07/04/2015,29.3,7.3,-2.2,7.6,-41,21.9,286.6,0,NaN,58,NaN,85,35,31,41,21,44,47,61,33,37,90,56,45,NaN,13,NaN,56,30
08/04/2015,26.2,4.2,10.2,11,-32.6,19.7,202.4,0,NaN,69,NaN,92,45,43,39,28,51,87,54,36,60,94,31,39,NaN,16,NaN,56,32
09/04/2015,18.5,10.3,8.6,13.4,-24.6,18.2,230.4,5,NaN,88,NaN,90,51,31,45,28,NaN,79,54,36,72,104,34,41,NaN,17,NaN,68,44
10/04/2015,10.2,10.2,17.2,20,-1.5,20,210.8,15,NaN,73,NaN,85,37,39,43,30,NaN,87,70,39,63,126,47,55,NaN,21,NaN,58,49
11/04/2015,9,24.9,1,24.9,-12.9,25.7,267.6,16,NaN,27,NaN,34,15,24,37,7,21,37,27,13,15,86,21,25,NaN,4,NaN,15,14
12/04/2015,17.7,18.2,-5,18.8,-0.4,18.8,285.4,16,NaN,27,NaN,37,18,14,23,9,24,39,33,13,16,89,22,15,NaN,6,NaN,10,14
13/04/2015,18.7,16.4,17.6,24,-36.4,30.2,222.9,5,NaN,69,NaN,58,23,26,39,23,27,61,48,29,40,96,46,33,NaN,9,NaN,33,31
14/04/2015,13.2,19.2,3.3,19.4,-31.9,25.1,260.1,6,NaN,52,NaN,51,15,25,55,15,18,38,44,20,36,125,46,41,NaN,3,NaN,29,21
15/04/2015,11.5,9.5,-6.5,11.5,-26.6,17.6,304.5,0,NaN,58,NaN,66,25,33,56,17,34,45,52,26,40,122,41,49,NaN,13,NaN,33,29
16/04/2015,12.9,-3,1.7,3.4,-26.5,13.7,119.9,0,NaN,53,NaN,55,36,15,32,30,41,96,32,26,62,88,11,29,NaN,35,NaN,50,31
17/04/2015,20.6,-8.5,2.3,8.8,-21.2,13.8,104.9,0,NaN,39,NaN,46,38,9,26,35,19,97,27,19,57,70,12,26,NaN,33,NaN,46,28
18/04/2015,25.3,-9.9,3.7,10.6,-36.7,21.2,110.7,0,NaN,24,NaN,41,29,8,15,21,20,100,23,13,50,57,7,12,NaN,19,NaN,24,22
19/04/2015,24.8,-9.2,-2,9.5,-23.9,15.2,77.5,0,NaN,32,NaN,57,20,11,19,13,21,77,35,16,34,42,15,16,NaN,12,NaN,25,21
20/04/2015,27.8,-1.4,2.5,2.9,-26.1,13.4,151,0,NaN,65,NaN,68,33,18,32,31,29,70,46,32,72,94,22,NaN,NaN,24,NaN,50,32
21/04/2015,29.5,-0.2,-2.6,2.6,-42.3,21.3,4.4,0,NaN,62,NaN,71,41,16,32,32,52,63,43,29,73,80,24,NaN,NaN,30,NaN,57,30
22/04/2015,24.5,-3.4,0.9,3.5,-44,22.3,105.3,0,NaN,54,NaN,64,43,13,23,29,51,78,39,28,70,90,16,27,NaN,32,27,36,28
23/04/2015,16,2,-1.3,2.5,-16.4,8.5,303.3,0,NaN,78,NaN,97,38,21,39,27,46,66,46,37,83,116,18,24,NaN,19,27,50,39
24/04/2015,8.5,5.5,2.7,6.2,14.1,9.3,244.4,20,NaN,58,NaN,62,33,34,53,27,40,57,61,30,49,150,46,36,NaN,12,23,41,41
25/04/2015,6.9,5.8,-11.7,13,23.5,17.5,333.5,27,NaN,29,NaN,43,20,17,39,9,34,45,39,12,41,107,22,11,NaN,15,13,14,23
26/04/2015,8.5,2.4,-10.6,10.9,-16.2,13.6,347.3,8,NaN,25,NaN,57,14,13,16,7,24,28,33,12,26,45,16,18,NaN,7,23,9,18
27/04/2015,8.3,12.7,3.3,13.1,-0.6,13.1,255.4,16,NaN,48,NaN,55,19,20,36,17,26,50,30,20,36,72,38,22,NaN,6,24,23,22
28/04/2015,13.1,19.4,4.3,19.9,22.9,22.9,257.6,26,NaN,39,NaN,33,19,25,43,14,29,51,29,11,34,97,38,25,NaN,4,19,19,17
29/04/2015,14.3,6.4,-0.9,6.5,50.2,25.9,277.7,20,NaN,39,NaN,48,16,24,42,15,31,53,45,15,31,128,35,16,NaN,5,16,18,23
30/04/2015,12.8,-0.4,-10.7,10.7,5.9,11.1,1.9,18,NaN,51,NaN,57,37,24,36,17,39,85,36,17,50,96,33,23,NaN,16,21,18,27
01/05/2015,10.4,-11,1,11,-10.5,12.2,95.2,12,NaN,47,NaN,60,39,10,26,34,25,101,36,18,63,NaN,13,21,25,24,28,36,36
02/05/2015,8.3,-12,17.7,21.4,-1.5,21.4,145.9,13,NaN,27,NaN,61,21,20,25,28,12,74,37,16,49,91,11,21,16,12,27,24,17
03/05/2015,2.7,-6,14.3,15.5,65.9,36.4,157.1,20,NaN,19,NaN,33,15,8,26,11,18,77,28,10,32,71,14,8,12,9,11,15,20
04/05/2015,-0.3,8.6,12.3,15,13.3,16.4,214.8,15,NaN,23,NaN,41,16,12,24,13,17,48,33,10,23,83,17,10,7,7,20,20,18
05/05/2015,0.7,2.2,4.9,5.3,83.5,42.1,204.3,20,NaN,24,NaN,31,22,12,25,12,20,80,28,9,31,91,19,8,20,12,10,14,17
06/05/2015,7.2,14.4,-14.1,20.1,62.4,37.1,314.4,20,NaN,31,NaN,34,27,14,29,9,37,65,29,9,20,104,20,7,8,5,11,10,19
07/05/2015,11.1,12.2,-5,13.1,-15.4,15.2,292.4,6,NaN,58,NaN,52,28,26,51,20,42,48,41,20,44,NaN,47,15,12,10,16,22,23
08/05/2015,11.8,-4.5,8,9.2,-3.8,9.4,150.5,13,NaN,48,NaN,88,32,21,38,27,36,114,57,30,66,123,28,31,36,28,35,41,29
09/05/2015,14.1,6,-4.1,7.3,3.7,7.6,304.3,17,NaN,46,NaN,33,25,18,38,12,29,76,26,14,33,100,29,15,24,13,14,15,23
10/05/2015,12.1,10.8,24.5,26.8,-9.4,27.2,203.8,15,NaN,20,NaN,50,6,16,20,10,13,50,46,8,29,99,24,14,10,6,16,16,18
11/05/2015,8.5,22.7,16.7,28.1,14.7,29.1,233.7,15,NaN,29,NaN,51,8,24,35,8,10,39,46,9,20,116,32,16,6,4,19,12,18
12/05/2015,11.5,24.4,-4.3,24.8,3.5,24.9,280,16,NaN,40,NaN,37,14,27,42,10,18,32,34,11,19,116,40,31,4,2,22,14,15
13/05/2015,14.6,-2.6,0.2,2.7,-29.2,14.8,94.7,0,NaN,63,NaN,85,24,20,30,18,25,67,42,20,42,85,25,33,18,13,31,47,20
14/05/2015,14.7,-10.4,6.7,12.4,9,13.2,122.8,13,NaN,44,NaN,65,27,19,27,25,13,83,38,20,51,86,8,23,25,17,36,36,23
15/05/2015,14.9,14.8,13.2,19.8,-5.5,20,228.2,15,NaN,47,NaN,66,18,23,37,16,30,55,37,16,37,80,29,23,6,4,31,24,29
16/05/2015,17.3,21.2,-3.7,21.5,-23.8,24.6,279.8,6,NaN,31,NaN,41,12,20,32,7,25,32,22,7,22,58,24,17,4,2,23,9,13
17/05/2015,15.7,19.5,2.6,19.7,-14.6,21,262.4,16,NaN,25,NaN,33,6,19,34,9,17,35,28,8,16,83,27,21,4,1,14,12,16
18/05/2015,8.5,14,-3.2,14.4,65,35.5,282.9,20,NaN,48,NaN,38,18,23,36,12,31,52,32,11,32,104,31,14,8,3,15,15,21
19/05/2015,9,15,-18.7,23.9,37.8,30.5,321.3,27,NaN,48,NaN,33,21,24,43,13,37,36,26,11,32,97,34,18,11,6,17,12,19
20/05/2015,16.3,12,-9.3,15.1,-2.8,15.2,307.8,17,NaN,54,NaN,60,21,31,36,9,32,38,27,18,26,68,38,34,20,16,33,11,18
21/05/2015,19.7,18.9,0.3,18.9,-11.3,19.7,269.1,16,NaN,55,NaN,59,16,34,46,19,24,47,43,15,31,134,50,39,8,4,22,19,19
22/05/2015,21.1,12.9,-9.4,16,-9.2,16.6,306.1,17,NaN,44,NaN,57,16,37,42,15,29,39,39,14,32,99,40,39,8,5,27,25,20
23/05/2015,20.2,9,5.3,10.4,-22.2,15.2,239.5,0,NaN,34,NaN,67,15,15,30,16,20,48,31,16,36,57,12,16,9,7,26,14,19
24/05/2015,16,14.3,-6.1,15.6,-10.5,16.5,293.1,17,NaN,31,NaN,40,8,20,24,8,18,23,26,12,23,64,22,16,5,3,19,9,16
25/05/2015,18.1,7.8,-10,12.6,-9.9,13.6,322.1,17,NaN,34,NaN,63,10,12,24,7,21,29,27,12,18,36,28,15,14,11,31,14,14
26/05/2015,20.6,10.3,-10.2,14.5,-27.6,20,314.7,7,NaN,34,NaN,82,20,23,29,NaN,27,36,30,11,23,47,35,27,9,8,40,9,18
27/05/2015,16.4,16.5,7.5,18.1,0.4,18.1,245.6,15,NaN,40,NaN,59,18,29,31,15,24,54,32,14,28,96,34,23,6,3,24,19,25
28/05/2015,10,20.5,-3.9,20.9,3.4,20.9,280.8,16,NaN,41,NaN,31,15,25,39,14,21,35,18,8,20,92,33,26,4,1,22,12,13
29/05/2015,8.5,12.4,-9.9,15.9,24.6,20.1,308.7,27,NaN,40,NaN,48,24,27,36,12,28,43,29,11,35,109,40,23,9,7,21,13,23
30/05/2015,8.7,7.5,2.5,7.9,-7.5,8.8,251.4,16,NaN,27,NaN,43,15,22,28,12,21,45,35,8,31,103,28,18,6,3,17,17,16
31/05/2015,6.7,17.4,-6.4,18.6,33.1,24.9,290.1,26,NaN,24,NaN,29,12,12,23,5,17,36,24,6,22,77,21,12,6,4,14,7,11
01/06/2015,3.5,15.8,27.4,31.6,31.7,35.4,210.1,25,NaN,22,NaN,42,8,21,24,9,10,39,33,8,21,99,23,10,6,3,14,10,17
02/06/2015,1.5,22.8,-4.2,23.1,49.8,34,280.5,20,NaN,25,NaN,36,13,10,22,8,17,36,25,6,17,85,14,7,3,1,10,6,18
03/06/2015,16.5,12.9,-1.7,13,-19.6,16.3,277.3,6,NaN,51,NaN,43,17,30,38,13,29,44,29,11,30,100,39,27,7,4,22,17,17
04/06/2015,20.7,-1.4,9.3,9.4,-13.1,11.4,171.7,4,NaN,53,NaN,110,29,26,34,24,36,104,53,25,59,134,24,37,18,12,34,40,32
05/06/2015,15.9,10,7.4,12.4,41.8,24.3,233.5,20,NaN,49,NaN,64,19,32,41,21,28,71,48,15,45,129,37,29,13,10,27,19,26
06/06/2015,18,25.8,-1,25.8,19.3,27.5,272.2,16,NaN,27,NaN,26,7,18,30,7,12,27,23,8,14,94,23,15,4,1,NaN,11,13
07/06/2015,28,8.4,-10.4,13.4,-25.6,18.5,320.9,7,NaN,24,NaN,63,12,12,16,5,18,25,27,8,15,56,22,16,2,2,NaN,12,10
08/06/2015,31.4,-1.7,-5.9,6.1,-43,22.3,15.7,0,NaN,45,NaN,71,28,13,25,19,31,61,34,12,49,60,22,26,20,18,NaN,13,25
09/06/2015,27.9,1.4,-0.7,1.5,-52,26.1,298.7,0,NaN,49,NaN,57,31,6,19,21,35,48,29,14,55,38,10,14,27,21,NaN,26,25
10/06/2015,25,-0.1,-2.3,2.3,-39.1,19.7,1.2,0,NaN,48,NaN,61,33,8,19,24,27,47,31,17,55,52,6,16,37,29,NaN,30,23
11/06/2015,17.6,-3.2,3.1,4.5,-16.9,9.6,133.5,0,NaN,40,NaN,69,27,13,28,24,35,61,39,15,63,98,9,24,24,17,NaN,43,22
12/06/2015,13.5,-6.5,-4,7.6,2.1,7.7,57.9,11,NaN,59,NaN,101,35,33,39,30,38,84,54,21,68,111,16,37,39,32,NaN,47,23
13/06/2015,12.3,-2.8,-7.6,8.1,-3.1,8.2,20.3,18,NaN,61,NaN,45,25,20,45,18,19,106,32,23,51,99,22,19,28,22,NaN,30,31
14/06/2015,13.8,-0.3,-9,9.1,-25.7,15.7,1.9,0,NaN,24,NaN,62,14,15,17,6,13,60,31,9,35,50,15,17,16,14,NaN,10,18
15/06/2015,18.3,2,3.1,3.7,-28.1,14.5,212.6,0,NaN,42,NaN,78,25,9,28,18,27,57,34,13,53,69,11,15,15,10,NaN,29,23
16/06/2015,18.7,10.8,9.4,14.3,-21.8,18,228.7,5,NaN,59,NaN,71,22,20,41,17,25,59,58,18,48,120,47,25,11,7,NaN,23,28
17/06/2015,16.7,18.6,-5.2,19.3,-5.2,19.4,285.6,16,NaN,36,NaN,32,17,24,33,9,21,30,26,12,24,105,30,27,6,3,NaN,15,19
18/06/2015,17.6,12,-9.4,15.2,-16.6,17.3,308.1,7,NaN,46,NaN,74,24,19,28,8,29,38,23,13,23,47,29,20,4,2,NaN,10,18
19/06/2015,19.1,8.9,-6.2,10.8,-18.7,14.3,304.8,7,NaN,47,NaN,79,27,25,27,13,31,40,26,15,25,51,30,24,5,5,NaN,19,20
20/06/2015,18.2,9.2,0.7,9.3,-8.8,10.3,265.4,16,NaN,36,NaN,62,14,24,29,14,23,45,37,12,26,83,28,20,18,9,NaN,10,21
21/06/2015,15.9,9.8,-5,11,18.2,14.2,297.2,27,NaN,20,NaN,19,9,13,23,7,18,24,13,4,15,61,20,14,4,1,NaN,7,11
22/06/2015,13.8,-1.6,-15.1,15.2,3,15.2,5.9,18,NaN,40,NaN,47,20,20,26,10,27,70,23,8,31,70,25,20,11,12,NaN,9,17
23/06/2015,15.6,1.4,-2.8,3.1,-23.8,12.3,333.3,0,NaN,58,NaN,87,27,18,34,18,24,55,36,19,48,58,21,20,27,23,NaN,24,22
24/06/2015,16.4,3.6,2.2,4.3,-10.4,6.7,238.7,0,NaN,52,NaN,63,24,29,42,16,33,60,50,15,32,144,43,22,11,6,NaN,23,23
25/06/2015,15.2,1.4,10.4,10.4,-19,14.1,187.7,4,NaN,42,NaN,64,24,29,34,16,32,79,50,15,33,131,48,28,12,9,NaN,17,29
26/06/2015,13.7,8.2,7.6,11.2,7.5,11.8,227.3,15,NaN,33,NaN,67,24,26,34,19,29,62,48,12,33,133,42,22,14,9,NaN,19,30
27/06/2015,12.8,10,7.5,12.5,-17.7,15.3,232.9,5,NaN,31,NaN,33,12,25,33,11,19,46,23,7,27,93,30,20,6,3,NaN,11,16
28/06/2015,12.9,14.6,5.6,15.6,7.6,16.1,248.9,16,NaN,17,NaN,37,7,14,19,8,19,31,33,6,13,89,21,13,5,4,NaN,8,15
29/06/2015,14.1,7.5,9.6,12.2,-23.5,16.9,218.1,5,NaN,44,NaN,58,16,26,35,15,15,42,38,14,35,112,43,23,9,6,NaN,19,26
30/06/2015,12.4,4.8,17.5,18.1,-9.1,18.7,195.3,14,NaN,39,NaN,112,21,22,35,22,23,69,48,22,67,137,22,27,14,14,NaN,38,24
01/07/2015,12.6,-3.1,7.8,8.4,5.7,8.9,158,14,NaN,49,NaN,120,40,20,50,32,40,110,59,21,80,170,24,48,38,30,32,39,29
02/07/2015,15.8,5.7,2.4,6.1,0,6.1,247,15,NaN,52,NaN,50,22,29,41,11,28,59,36,15,31,113,32,24,9,7,21,23,22
03/07/2015,18.6,-4.9,11.7,12.6,-28.1,18.9,157.2,0,NaN,40,NaN,81,24,12,27,21,22,84,32,16,47,91,13,20,18,10,32,36,21
04/07/2015,16.4,1.9,11.6,11.8,16.7,14.4,189.5,24,NaN,26,NaN,49,15,17,31,13,12,55,39,8,31,104,22,16,15,9,14,16,21
05/07/2015,14.3,2,5.8,6.1,-1,6.2,199.5,14,NaN,30,NaN,41,12,13,23,10,19,43,34,13,29,86,27,20,15,8,13,15,22
06/07/2015,11.6,3.8,14.1,14.6,5.2,14.8,195.1,14,NaN,25,NaN,51,14,20,NaN,15,19,56,42,8,28,115,27,11,9,7,15,21,21
07/07/2015,10.2,7.7,-0.1,7.7,49.2,25.7,271,20,NaN,27,NaN,42,13,18,NaN,9,21,41,32,7,21,108,25,16,6,3,13,9,18
08/07/2015,14.5,7.4,-19.7,21,3.3,21.1,339.4,18,NaN,39,NaN,47,22,18,34,11,32,59,20,7,35,69,19,18,22,17,16,14,NaN
09/07/2015,17.2,6,-0.1,6.1,-34.6,18.3,271.2,0,NaN,53,NaN,75,18,22,38,14,22,43,31,13,25,86,37,25,12,5,23,17,20
10/07/2015,14,4.7,15.7,16.4,-4.1,16.5,196.5,14,NaN,40,NaN,101,27,19,42,20,26,73,54,18,43,131,36,15,13,11,33,31,28
11/07/2015,12.4,13.8,9.4,16.7,9.9,17.4,235.5,15,NaN,25,NaN,42,11,28,29,10,11,40,27,7,17,92,30,23,7,5,18,9,20
12/07/2015,12.9,14.2,0.9,14.2,11.7,15.4,266.5,16,NaN,21,NaN,32,9,8,20,8,12,21,26,6,11,82,17,7,2,2,9,8,14
13/07/2015,13.8,8.6,1,8.7,14.9,11.4,263.7,26,NaN,34,NaN,42,24,16,25,14,36,54,32,10,36,98,27,14,16,10,10,10,23
14/07/2015,16.4,2.1,-1.7,2.7,-9.9,5.7,308.3,0,NaN,61,NaN,39,18,26,37,17,21,35,32,17,40,87,28,24,29,26,15,21,29
15/07/2015,18,2.2,-3.1,3.8,-9.1,6,324.9,0,NaN,NaN,NaN,70,22,20,27,15,26,35,29,16,28,65,27,18,16,12,20,21,21
16/07/2015,15.6,-10.5,12,15.9,-0.5,16,139.1,13,NaN,37,NaN,79,19,15,38,26,16,67,36,24,48,101,7,24,18,15,26,35,22
17/07/2015,11.5,9.2,9.7,13.3,45,26.1,223.3,20,NaN,32,NaN,41,12,21,36,17,15,56,33,10,30,120,26,14,7,6,12,14,21
18/07/2015,9.9,18.2,0.4,18.2,8.6,18.7,268.6,16,NaN,23,NaN,41,7,22,33,8,12,30,35,6,14,107,24,16,2,1,15,12,18
19/07/2015,8.3,5.4,-5.6,7.8,8,8.7,316.4,27,NaN,25,NaN,36,10,13,24,7,16,37,33,8,15,93,25,16,4,2,14,10,14
20/07/2015,7.3,4.1,15.4,15.9,21.2,19.1,194.9,24,NaN,37,NaN,61,13,13,30,14,23,60,43,14,38,88,24,14,10,7,15,21,25
21/07/2015,8.4,15.6,0.8,15.6,14.9,17.3,267.1,16,NaN,25,NaN,42,NaN,18,27,12,NaN,36,32,7,18,115,28,11,3,1,12,7,20
22/07/2015,11.9,13.6,3,13.9,6.4,14.3,257.7,16,NaN,53,NaN,44,NaN,26,39,17,NaN,48,33,10,38,108,45,19,5,4,17,14,22
23/07/2015,13.5,12.4,0.6,12.4,3.1,12.5,267.2,16,NaN,51,NaN,44,NaN,32,41,NaN,18,38,32,13,34,106,56,35,6,2,19,23,23
24/07/2015,13.4,-1.6,-6.4,6.6,5.7,7.2,14,18,NaN,69,NaN,76,27,20,31,30,35,64,48,26,59,69,31,30,26,17,33,33,39
25/07/2015,12.4,4,-7.5,8.5,-28.9,16.8,331.9,0,NaN,37,NaN,41,16,16,30,9,31,48,20,13,30,47,30,14,21,15,19,13,23
26/07/2015,5.8,-3.4,13.7,14.1,30.4,20.7,166,20,NaN,31,NaN,48,12,8,22,17,14,56,38,13,39,87,22,11,15,10,12,15,19
27/07/2015,7,3,-6.7,7.4,42.3,22.4,336.4,20,NaN,33,NaN,22,42,12,29,NaN,NaN,85,23,7,43,104,30,12,35,19,12,11,34
28/07/2015,9.6,4.3,-10.3,11.1,20,15,337.3,27,NaN,40,NaN,23,39,19,35,NaN,NaN,72,21,6,36,92,32,20,29,20,16,11,31
29/07/2015,13.1,5.8,-17.8,18.8,-2.9,18.8,342,18,NaN,55,NaN,35,27,27,31,7,32,51,22,11,27,75,38,28,24,19,26,13,26
30/07/2015,15,8.7,-5,10,-28.2,17.3,300,0,NaN,52,NaN,60,23,21,26,8,26,44,32,13,32,52,32,24,29,21,28,14,26
31/07/2015,13,10.5,9.8,14.3,-5,14.5,226.9,15,NaN,57,NaN,81,27,21,32,19,19,52,59,22,33,127,48,23,10,4,27,28,34
01/08/2015,11.8,12.1,5.5,13.3,8.9,14,245.4,15,NaN,26,NaN,51,11,26,28,9,22,43,44,9,27,107,32,27,6,3,15,17,25
02/08/2015,11.4,-4.4,18.6,19.1,-9,19.6,166.8,14,NaN,19,NaN,55,11,11,23,12,20,53,38,8,37,112,19,17,12,8,23,19,18
03/08/2015,9.6,6.5,17.1,18.3,40,27.1,200.7,20,NaN,25,NaN,50,17,16,31,11,16,52,44,10,27,101,26,13,10,6,10,NaN,24
04/08/2015,7.7,19.2,14.7,24.1,32.7,29.1,232.6,25,NaN,20,NaN,37,18,16,26,8,12,34,32,6,13,NaN,29,8,6,3,11,NaN,19
05/08/2015,7.9,4.2,18.9,19.4,14.7,20.7,192.7,14,NaN,26,NaN,71,43,20,36,12,18,52,56,11,30,NaN,34,22,10,7,26,25,24
06/08/2015,11.1,9.8,-0.7,9.8,4.4,10,274.3,16,NaN,39,NaN,56,NaN,22,36,13,27,36,47,11,34,128,38,13,9,6,11,16,21
07/08/2015,16.1,5.2,1.1,5.4,-14.2,8.9,258.3,0,NaN,70,NaN,91,NaN,22,29,21,32,47,46,27,47,79,28,27,28,22,26,25,29
08/08/2015,15.4,12.1,12.4,17.3,-25.2,21.4,224.4,5,NaN,36,NaN,70,NaN,12,29,NaN,20,38,45,19,26,91,22,14,8,5,23,17,26
09/08/2015,12,15.8,11.2,19.4,-8.3,19.8,234.8,15,NaN,15,NaN,41,NaN,20,22,NaN,9,29,40,8,13,107,31,20,2,2,14,8,18
10/08/2015,12.9,10.2,5,11.4,10.5,12.5,244,15,NaN,24,NaN,43,NaN,17,27,13,16,41,30,8,24,94,22,11,6,3,12,16,20
11/08/2015,16.5,7.1,-2.3,7.5,-26.4,15.2,288.3,0,NaN,60,NaN,79,28,23,27,18,27,40,44,27,35,84,34,25,8,5,31,26,28
12/08/2015,18.8,2.4,3,3.8,-36,18.4,218.1,0,NaN,42,NaN,53,42,8,27,24,26,52,34,NaN,45,56,10,19,22,14,26,40,27
13/08/2015,14.9,-0.6,2.9,2.9,-16.6,8.8,168.2,0,NaN,49,NaN,53,38,13,26,26,43,79,38,17,46,44,11,20,23,14,30,38,25
14/08/2015,10.5,2.1,-8.4,8.6,19.1,12.9,345.9,20,NaN,59,NaN,54,36,25,35,19,34,72,40,23,52,91,26,20,21,24,24,19,29
15/08/2015,10.2,9.6,-0.9,9.6,-2.8,9.7,275.5,16,NaN,40,NaN,55,19,22,27,11,22,39,26,12,21,49,29,18,6,3,20,18,16
16/08/2015,14.1,1.2,5.4,5.6,-15.9,9.7,191.9,0,NaN,48,NaN,63,18,20,17,15,19,40,44,19,30,65,17,23,17,8,23,28,22
17/08/2015,17.5,-3.1,-1.7,3.5,-12.7,7.2,61.9,0,NaN,69,NaN,91,33,27,30,17,41,70,41,31,48,59,34,29,19,15,28,36,31
18/08/2015,15,-0.7,-5,5.1,4.2,5.5,7.9,-1,NaN,74,NaN,56,30,38,40,16,41,79,44,25,28,105,40,40,8,12,22,20,NaN
19/08/2015,13.7,5.9,14.2,15.4,18.1,17.8,202.4,24,NaN,30,NaN,52,29,21,34,14,28,67,47,10,32,114,26,14,11,6,17,26,NaN
20/08/2015,13.7,6.4,20,21,5.3,21.1,197.6,14,NaN,29,NaN,42,26,15,29,15,17,54,38,9,28,90,22,9,11,9,10,25,22
21/08/2015,12.4,12,17,20.8,4.7,20.9,215.1,15,NaN,18,NaN,39,22,18,20,11,13,49,39,7,23,96,27,10,9,8,16,18,16
22/08/2015,12.6,0.8,8.7,8.8,-2.5,8.9,184.9,14,NaN,25,NaN,80,16,18,29,17,20,67,44,12,36,87,20,23,22,19,26,40,25
23/08/2015,10.1,-9.2,9.1,12.9,39.9,23.8,134.8,20,NaN,26,NaN,51,20,18,32,17,10,73,41,12,30,96,29,11,15,12,13,21,17
24/08/2015,6,-4.8,0.3,4.8,37.6,19.4,93.1,20,NaN,58,NaN,76,31,NaN,35,20,24,52,41,26,39,60,32,28,24,24,27,20,27
25/08/2015,4.4,6.5,7,9.6,19.6,13.7,222.7,20,NaN,36,NaN,46,21,NaN,36,16,23,53,36,11,29,93,23,11,8,6,14,24,20
26/08/2015,1.4,10.4,8.4,13.3,39.9,24,231.2,20,NaN,23,NaN,39,19,14,27,12,27,62,38,6,23,91,24,9,6,4,8,12,19
27/08/2015,0.3,17.1,6.1,18.1,6.1,18.4,250.2,16,NaN,36,NaN,54,11,NaN,41,NaN,17,43,43,12,20,109,31,13,6,3,11,18,22
28/08/2015,8.5,16,13.3,20.7,2.8,20.8,230.2,15,NaN,36,NaN,51,13,NaN,36,13,16,49,43,12,24,117,37,16,6,3,16,15,24
29/08/2015,14.1,13,8.4,15.5,5,15.7,237,15,NaN,31,NaN,68,10,NaN,31,NaN,15,41,60,13,22,100,41,19,6,5,29,21,28
30/08/2015,17.9,3,-2.1,3.6,-2.6,3.9,305.8,-1,NaN,42,NaN,53,15,NaN,20,19,22,41,35,24,37,40,16,11,10,8,24,26,30
31/08/2015,19.2,-3.9,-12.5,13.1,3.5,13.2,17.3,18,NaN,38,NaN,65,21,NaN,20,18,39,80,29,16,31,34,17,9,18,17,24,9,29
01/09/2015,21,1.2,-14.4,14.4,-4.1,14.5,355.2,18,NaN,62,NaN,84,27,22,34,13,37,62,35,20,39,61,40,22,16,NaN,29,15,22
02/09/2015,20.6,3.8,-17.1,17.5,4.8,17.6,347.4,18,NaN,60,NaN,70,25,36,37,16,39,65,36,22,35,74,49,39,25,NaN,29,13,28
03/09/2015,20,2.2,-19.6,19.7,13.6,20.8,353.6,18,NaN,54,NaN,62,26,35,33,16,36,NaN,32,18,36,70,47,37,9,15,27,16,25
