Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool Marton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London N. Kensington,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
05/01/2013,23.3,14.5,14.4,20.4,-16.2,22,225.1,15,NaN,NaN,32,58,33,36,NaN,NaN,NaN,NaN,NaN,11,20,NaN,43,28,56,NaN,24,51,22,35,55,52,23,14,38,13,22,18,46,26,18,37,NaN,39,31,31,19,52,NaN,NaN
06/01/2013,20.4,10.2,17.7,20.4,-26.2,24.2,209.8,5,NaN,NaN,37,59,21,27,NaN,NaN,NaN,NaN,NaN,9,22,NaN,35,24,54,NaN,28,46,24,40,48,46,14,15,40,12,20,22,33,23,20,29,NaN,26,29,31,16,38,NaN,NaN
07/01/2013,15.8,9.5,13.6,16.6,-9.9,17.3,214.8,15,NaN,NaN,45,49,36,30,NaN,NaN,NaN,NaN,NaN,10,37,NaN,45,28,60,NaN,23,38,18,31,47,52,20,19,38,20,21,20,40,24,14,28,NaN,32,18,32,18,43,NaN,NaN
08/01/2013,18.5,17.7,3.9,18.1,0.5,18.1,257.6,16,NaN,NaN,41,42,30,29,66,NaN,NaN,NaN,NaN,9,24,NaN,50,36,62,NaN,23,43,18,33,47,43,31,21,46,16,22,36,47,23,14,40,NaN,29,21,41,17,38,NaN,NaN
09/01/2013,14.5,8.2,-2.2,8.5,-32,18.1,284.9,0,NaN,NaN,67,69,48,37,47,NaN,NaN,NaN,NaN,21,37,NaN,35,54,48,NaN,42,68,38,57,67,33,32,25,61,37,35,35,67,40,27,60,NaN,39,36,47,20,57,NaN,NaN
10/01/2013,15.3,1.8,3.7,4.1,13.6,7.9,205.3,20,NaN,NaN,84,72,NaN,52,58,NaN,NaN,NaN,NaN,30,58,NaN,47,54,57,NaN,70,85,57,66,71,35,37,32,57,38,34,46,56,41,58,61,NaN,44,48,51,23,63,NaN,NaN
11/01/2013,15.1,1.7,13.3,13.4,3.9,13.5,187.1,14,NaN,NaN,76,64,NaN,50,56,NaN,NaN,NaN,NaN,29,50,NaN,42,41,70,NaN,61,85,51,75,74,48,52,25,58,39,47,38,62,48,43,63,NaN,44,44,55,33,73,NaN,NaN
12/01/2013,16.9,-11,10.5,15.2,20.2,18.3,133.7,23,NaN,NaN,50,49,25,23,27,NaN,NaN,NaN,NaN,22,31,NaN,34,35,49,NaN,35,67,30,55,55,42,21,21,46,31,25,21,33,38,25,35,NaN,25,29,27,17,37,NaN,NaN
13/01/2013,19,9.5,2.6,9.8,1.3,9.8,254.8,16,NaN,NaN,47,57,33,27,33,NaN,NaN,NaN,NaN,13,35,NaN,38,39,51,NaN,23,58,19,42,53,42,25,25,43,30,30,23,39,27,10,37,NaN,26,23,35,20,44,NaN,NaN
14/01/2013,16.7,6.3,-11.6,13.2,30.4,20.1,331.4,20,NaN,NaN,29,40,23,34,41,NaN,NaN,NaN,NaN,21,57,NaN,48,39,64,NaN,49,66,40,54,51,46,28,24,53,29,33,37,57,38,31,47,NaN,38,32,44,27,36,NaN,NaN
15/01/2013,10.2,1.9,2.7,3.3,-9.6,5.8,215.2,0,NaN,NaN,51,68,37,52,75,NaN,NaN,NaN,NaN,21,54,NaN,43,50,53,NaN,39,64,30,48,62,54,46,33,63,41,34,40,NaN,41,23,61,NaN,35,32,43,45,53,NaN,NaN
16/01/2013,9.1,2.6,12.2,12.5,-8.3,13.1,192,14,NaN,NaN,40,71,46,55,61,NaN,NaN,NaN,NaN,31,51,NaN,81,45,72,NaN,61,79,53,75,64,66,47,40,61,47,33,52,NaN,52,37,56,NaN,50,42,42,52,59,NaN,NaN
17/01/2013,9,0.1,25.3,25.3,-20.2,27.3,180.2,14,NaN,NaN,25,58,55,52,52,NaN,NaN,NaN,NaN,36,40,NaN,73,54,69,NaN,76,98,65,94,61,59,47,44,66,56,25,48,54,NaN,47,46,NaN,59,49,46,42,53,NaN,NaN
18/01/2013,4,-7.4,24.9,26,30.4,30.1,163.6,24,NaN,NaN,31,43,31,30,34,NaN,NaN,NaN,NaN,17,26,NaN,42,38,45,NaN,37,59,30,52,51,43,28,28,50,35,29,21,30,NaN,27,31,NaN,27,33,35,25,38,NaN,NaN
19/01/2013,3.5,-14.1,6.4,15.5,8.3,16,114.5,13,NaN,NaN,37,35,16,34,52,NaN,NaN,NaN,NaN,7,13,NaN,24,23,25,NaN,25,62,22,44,48,24,27,14,41,24,27,24,24,30,12,30,NaN,30,24,25,6,34,NaN,NaN
20/01/2013,-0.2,-13.8,9.4,16.8,2,16.8,124.3,13,NaN,NaN,25,23,3,24,30,NaN,NaN,NaN,NaN,12,10,NaN,14,20,12,NaN,17,57,12,35,38,21,27,9,27,22,25,23,12,22,7,28,NaN,24,20,18,5,16,NaN,NaN
21/01/2013,3,-13.3,6,14.7,30.5,21.1,114.4,20,NaN,NaN,40,53,26,52,79,NaN,NaN,NaN,NaN,26,11,NaN,40,45,NaN,NaN,62,62,49,60,47,21,53,33,46,37,50,53,36,43,31,42,NaN,48,46,38,9,39,NaN,NaN
22/01/2013,8.7,-13.7,5.7,14.8,24.7,19.3,112.4,22,NaN,NaN,59,62,44,44,51,NaN,NaN,NaN,NaN,14,25,NaN,63,47,NaN,NaN,56,94,56,82,59,59,37,29,61,46,44,38,45,64,30,48,NaN,35,42,40,33,58,NaN,NaN
23/01/2013,10.7,-7.7,11.1,13.5,16.3,15.7,145.4,23,NaN,NaN,56,50,42,49,59,NaN,NaN,NaN,NaN,33,36,NaN,43,30,NaN,NaN,52,74,51,60,53,61,35,25,48,36,42,NaN,49,56,41,48,NaN,52,47,27,29,52,NaN,NaN
24/01/2013,12.4,2.4,11.4,11.6,-17.4,14.5,191.9,4,NaN,NaN,47,65,52,55,65,NaN,NaN,NaN,NaN,28,43,NaN,60,47,71,NaN,49,77,40,64,66,69,50,40,59,47,44,NaN,49,55,19,56,NaN,47,45,46,56,63,NaN,NaN
25/01/2013,6,9.3,23.7,25.4,21.1,27.5,201.5,14,NaN,NaN,37,41,40,44,31,NaN,NaN,NaN,NaN,17,33,NaN,45,40,67,NaN,49,68,38,62,60,55,39,32,66,32,24,NaN,34,34,34,48,NaN,35,39,45,34,48,NaN,NaN
26/01/2013,-1.7,19.8,13.4,23.9,1.3,23.9,235.8,15,NaN,NaN,30,26,22,31,30,NaN,NaN,NaN,NaN,6,23,NaN,42,31,53,NaN,24,60,21,42,61,38,18,22,47,16,26,NaN,31,24,16,34,NaN,31,25,33,18,41,NaN,NaN
27/01/2013,12.8,34.9,6,35.4,36.1,39.7,260.3,26,NaN,NaN,15,13,10,17,8,NaN,NaN,NaN,NaN,4,8,NaN,22,13,25,NaN,11,33,11,20,32,17,9,8,21,6,7,NaN,10,13,4,15,NaN,25,13,12,7,13,NaN,NaN
28/01/2013,-8.4,29.8,34.3,45.4,31.3,48,221,15,NaN,NaN,27,NaN,15,27,24,NaN,NaN,NaN,NaN,5,8,NaN,NaN,25,35,NaN,21,41,11,31,45,NaN,17,13,34,11,11,NaN,19,20,10,26,NaN,31,18,23,10,30,NaN,NaN
29/01/2013,-7.4,21.9,26.7,34.5,31.1,37.9,219.3,15,NaN,NaN,29,NaN,19,32,27,NaN,NaN,NaN,NaN,4,15,NaN,NaN,22,43,NaN,13,35,10,23,44,NaN,26,14,36,8,9,NaN,21,14,7,22,NaN,22,14,17,13,27,NaN,NaN
30/01/2013,-3.9,42.7,-13.4,44.8,17.6,45.6,287.4,16,NaN,NaN,25,15,13,23,15,NaN,NaN,NaN,NaN,4,16,NaN,NaN,17,32,NaN,15,40,14,22,38,NaN,8,8,26,8,12,NaN,14,16,5,18,NaN,37,16,13,6,11,NaN,NaN
31/01/2013,4.9,23.7,-3.7,24,32.2,28.9,279,26,NaN,NaN,22,16,10,16,30,NaN,NaN,NaN,NaN,4,19,NaN,NaN,20,33,NaN,17,40,14,22,40,18,6,8,26,9,10,NaN,16,15,7,19,NaN,31,17,15,6,15,NaN,NaN
01/02/2013,4.8,2.1,-15.6,15.8,30.8,22,352.2,28,NaN,NaN,NaN,29,17,28,79,NaN,NaN,NaN,NaN,18,27,NaN,NaN,31,38,NaN,48,72,41,49,49,22,17,19,43,24,17,NaN,35,41,28,37,NaN,38,35,29,11,29,NaN,NaN
02/02/2013,14.5,7.8,-11.4,13.8,-43.4,25.7,325.9,0,NaN,NaN,NaN,38,29,34,68,NaN,NaN,NaN,NaN,15,36,NaN,18,37,32,NaN,29,64,19,32,44,28,29,10,48,25,24,NaN,45,31,10,38,NaN,22,15,34,15,30,NaN,NaN
03/02/2013,8.1,27.4,-11.1,29.6,-6.7,29.8,292,16,NaN,NaN,NaN,21,15,37,60,NaN,NaN,NaN,NaN,8,12,NaN,29,26,36,NaN,31,58,30,49,37,15,19,12,34,10,20,NaN,21,26,20,17,NaN,35,33,19,4,24,NaN,NaN
04/02/2013,1.1,42.9,-8.2,43.6,-7.5,43.8,280.9,16,NaN,NaN,NaN,12,8,25,45,NaN,NaN,NaN,NaN,6,22,NaN,20,15,38,NaN,17,54,13,23,29,16,10,9,23,9,10,NaN,13,20,8,9,NaN,26,19,11,6,7,NaN,NaN
05/02/2013,4.4,20.1,-22.4,30.1,66.6,44.9,318,20,NaN,NaN,19,16,8,13,46,NaN,NaN,NaN,NaN,6,NaN,NaN,30,17,43,NaN,20,48,18,24,38,23,7,9,29,8,11,NaN,13,21,9,16,NaN,30,21,17,10,8,NaN,NaN
06/02/2013,15.6,0.8,-29.4,29.4,-16.1,30.5,358.5,18,NaN,NaN,20,30,10,14,NaN,NaN,NaN,NaN,NaN,11,NaN,NaN,14,22,23,NaN,25,58,15,24,NaN,14,10,11,37,16,11,NaN,23,18,7,20,NaN,17,14,19,11,12,NaN,NaN
07/02/2013,18.8,9.6,-6.4,11.6,12.6,13.2,303.8,27,NaN,NaN,43,48,26,38,NaN,NaN,NaN,NaN,NaN,13,60,NaN,24,48,38,NaN,39,65,32,41,NaN,34,41,18,52,27,26,NaN,52,43,20,56,NaN,34,28,34,25,40,NaN,NaN
08/02/2013,19.6,7.7,-11,13.4,-19,16.4,325.2,7,NaN,NaN,45,52,12,33,30,NaN,NaN,NaN,NaN,27,61,NaN,35,55,46,NaN,48,71,39,51,NaN,39,46,24,60,37,22,NaN,45,45,27,59,NaN,32,31,NaN,31,32,NaN,NaN
09/02/2013,16.1,4.9,7.6,9,-6.4,9.6,212.5,15,NaN,NaN,45,43,27,45,32,NaN,NaN,NaN,NaN,17,28,NaN,55,36,51,NaN,41,51,32,45,51,48,29,25,49,26,35,NaN,42,35,17,33,NaN,38,29,NaN,39,34,NaN,NaN
10/02/2013,8,-6.8,11.7,13.6,70.1,37.6,149.9,20,NaN,NaN,23,27,23,26,14,NaN,NaN,NaN,NaN,5,14,NaN,22,19,32,NaN,14,41,6,36,31,24,21,11,31,16,23,NaN,25,23,5,21,NaN,27,12,NaN,14,24,NaN,NaN
11/02/2013,10.4,-8.3,4,9.3,36,20.3,115.8,20,NaN,NaN,37,37,20,33,27,NaN,NaN,NaN,NaN,15,15,NaN,31,23,35,NaN,38,59,29,NaN,38,23,29,18,33,28,51,NaN,29,43,14,23,NaN,38,28,NaN,11,NaN,NaN,NaN
12/02/2013,15.3,-1,10.5,10.6,-10.1,11.7,174.6,14,NaN,NaN,36,58,38,36,32,NaN,NaN,NaN,NaN,NaN,25,NaN,40,27,49,NaN,35,56,28,NaN,48,46,38,21,43,29,37,41,50,43,13,35,NaN,43,30,31,26,NaN,NaN,NaN
13/02/2013,12.4,19,29.1,34.8,23.2,36.7,213.1,15,NaN,NaN,37,39,32,39,28,NaN,NaN,NaN,NaN,NaN,27,NaN,35,33,61,NaN,35,46,22,41,42,45,35,NaN,57,28,34,26,30,37,19,35,NaN,NaN,23,32,25,36,NaN,NaN
14/02/2013,12.1,18.7,-2,18.8,41.4,27.9,276,20,NaN,NaN,NaN,33,20,33,40,NaN,NaN,NaN,NaN,NaN,22,NaN,43,38,55,NaN,36,65,29,39,44,42,25,NaN,49,19,18,25,29,39,20,NaN,NaN,29,NaN,32,23,20,NaN,NaN
15/02/2013,14.8,10.1,-1.3,10.1,-15.1,12.6,277.6,6,NaN,NaN,NaN,51,25,NaN,53,NaN,NaN,NaN,NaN,NaN,39,NaN,42,53,45,NaN,60,81,47,63,46,34,53,32,57,30,41,56,35,52,39,NaN,NaN,45,NaN,36,21,24,NaN,NaN
16/02/2013,13.3,8.5,16.5,18.6,-29.8,23.8,207.2,5,NaN,NaN,NaN,56,42,49,44,NaN,NaN,NaN,NaN,NaN,49,NaN,59,42,67,NaN,58,59,41,58,64,56,42,34,62,48,42,41,43,40,39,NaN,NaN,51,NaN,45,23,53,NaN,NaN
17/02/2013,11.7,0.8,21.9,21.9,-21,24.3,182.1,14,NaN,NaN,NaN,44,29,36,25,NaN,NaN,NaN,NaN,NaN,38,NaN,39,29,61,NaN,53,60,41,59,51,50,39,29,47,29,18,21,36,41,38,NaN,NaN,27,NaN,29,29,36,NaN,NaN
18/02/2013,13.4,-4.7,13,13.8,-24.5,18.4,160.3,4,NaN,NaN,NaN,49,37,NaN,30,NaN,NaN,NaN,NaN,NaN,86,NaN,38,33,55,NaN,49,61,42,60,51,52,42,35,50,39,28,31,44,47,29,NaN,NaN,38,NaN,NaN,36,48,NaN,NaN
19/02/2013,15.1,-3.7,5,6.2,-23.2,13.2,143.3,0,NaN,NaN,58,78,42,NaN,47,NaN,NaN,NaN,NaN,NaN,58,NaN,50,53,57,NaN,79,92,68,90,63,48,52,37,67,52,47,47,48,58,45,72,NaN,52,NaN,NaN,36,64,NaN,NaN
20/02/2013,16.6,-6.2,19.8,20.8,-38.3,28.3,162.6,4,NaN,NaN,43,32,27,51,46,NaN,NaN,NaN,NaN,NaN,22,NaN,25,20,31,NaN,NaN,53,23,42,45,26,41,12,39,27,35,38,29,40,11,32,NaN,39,NaN,NaN,12,42,NaN,NaN
21/02/2013,16.8,-9.3,18,20.3,-42.4,29.3,152.5,0,NaN,NaN,33,21,16,27,21,NaN,NaN,NaN,NaN,7,28,NaN,32,14,33,NaN,NaN,55,14,35,37,35,29,11,42,13,22,23,22,26,3,21,NaN,23,NaN,20,17,28,NaN,NaN
22/02/2013,17.6,-8.8,4.7,10,-42.1,23.3,118.5,0,NaN,NaN,38,31,13,24,13,NaN,NaN,NaN,NaN,6,32,NaN,25,NaN,35,NaN,NaN,52,12,30,46,36,25,12,39,15,26,25,35,21,3,37,NaN,31,15,24,18,35,NaN,NaN
23/02/2013,21.7,-6.2,-1.2,6.3,-27.6,15.2,79.2,0,NaN,NaN,40,35,10,29,18,NaN,NaN,NaN,NaN,9,34,NaN,22,29,23,NaN,17,51,10,29,43,46,21,13,37,21,22,22,35,20,4,37,NaN,25,18,42,19,26,NaN,NaN
24/02/2013,23.6,-5.5,-2.4,6,-40.9,21.3,66.7,0,NaN,NaN,43,25,8,27,18,NaN,NaN,NaN,NaN,9,29,NaN,13,30,24,NaN,12,48,9,23,30,35,21,8,35,17,23,17,31,14,2,27,NaN,21,12,27,13,18,NaN,NaN
25/02/2013,25.3,-3.1,1,3.2,-49.8,25.1,107.2,0,NaN,NaN,63,35,11,31,24,NaN,NaN,NaN,NaN,11,34,NaN,19,28,22,NaN,18,50,12,26,35,31,24,12,33,22,29,18,28,23,6,32,NaN,NaN,16,33,15,19,NaN,NaN
26/02/2013,28.9,-1.6,4.4,4.7,-47.2,24,160.6,0,NaN,NaN,52,23,13,26,30,NaN,NaN,NaN,NaN,14,32,NaN,19,18,22,NaN,23,NaN,17,34,36,50,23,14,NaN,14,27,27,21,24,10,36,NaN,NaN,17,25,29,23,NaN,NaN
27/02/2013,29.8,0.4,-1.6,1.6,-46.2,23.1,347.7,0,NaN,NaN,56,32,34,35,41,NaN,NaN,NaN,NaN,7,78,NaN,27,20,49,NaN,22,68,14,34,55,68,32,13,NaN,15,29,33,54,26,4,58,NaN,NaN,14,31,59,42,NaN,NaN
28/02/2013,28.1,-3.2,-7.2,7.9,-30.5,17.2,23.9,0,NaN,NaN,44,53,48,48,43,NaN,NaN,NaN,NaN,11,69,NaN,29,39,50,NaN,26,78,20,39,62,44,39,12,NaN,21,NaN,30,49,31,6,63,NaN,43,16,50,38,41,NaN,NaN
01/12/2013,26.7,4.5,-4.1,6.1,-44.3,23,312.2,0,NaN,NaN,35,59,19,64,54,NaN,NaN,NaN,NaN,32,46,41,36,NaN,40,50,47,69,43,56,39,40,46,25,62,27,44,NaN,31,43,34,37,41,44,41,36,30,28,NaN,NaN
02/12/2013,23.1,12.4,7.6,14.5,-40.1,24.7,238.6,0,NaN,NaN,51,84,28,49,49,NaN,NaN,NaN,NaN,19,24,40,60,NaN,64,46,50,73,46,59,56,57,48,37,66,40,44,NaN,43,52,15,55,56,57,39,45,29,60,NaN,NaN
03/12/2013,21.9,10.1,-1.5,10.2,-12,11.8,278.6,6,NaN,NaN,39,60,24,46,49,NaN,NaN,NaN,NaN,29,16,28,53,NaN,56,50,43,63,38,47,47,48,43,30,58,33,45,NaN,38,39,25,45,68,45,39,47,19,60,NaN,NaN
04/12/2013,21.2,22.3,-9.3,24.2,-33.3,29.4,292.7,7,NaN,NaN,40,53,11,52,57,NaN,NaN,NaN,NaN,30,32,37,35,NaN,44,49,49,75,50,61,49,26,47,26,55,35,51,NaN,28,50,36,56,38,53,49,37,13,24,NaN,NaN
05/12/2013,13.4,27.9,-36.1,45.6,6,45.7,322.4,17,NaN,NaN,18,22,5,30,30,NaN,NaN,NaN,NaN,8,21,17,16,NaN,25,23,32,67,25,42,27,20,19,12,33,18,23,NaN,10,33,15,24,22,48,29,24,11,8,NaN,NaN
06/12/2013,21.6,10.2,-8.4,13.2,-34.3,21.6,309.6,0,NaN,NaN,48,54,15,43,51,NaN,NaN,NaN,NaN,11,53,NaN,30,NaN,48,45,43,77,44,55,45,45,31,18,58,29,44,NaN,33,45,28,49,37,49,36,46,34,25,NaN,NaN
07/12/2013,17.3,18.4,6.7,19.6,-15.8,21.2,249.9,16,36,NaN,41,45,12,41,49,NaN,NaN,NaN,NaN,11,32,NaN,35,NaN,55,41,37,62,37,49,50,34,36,17,53,21,45,NaN,19,30,15,32,47,54,40,29,16,17,NaN,NaN
08/12/2013,11.4,27.6,4.7,27.9,-14.5,28.9,260.4,16,18,NaN,18,28,18,26,28,NaN,NaN,NaN,NaN,6,8,NaN,26,NaN,35,18,18,46,18,33,38,15,18,10,26,9,26,NaN,9,25,8,24,33,42,22,17,8,17,NaN,NaN
09/12/2013,13,18.8,12.8,22.7,-41.3,30.7,235.8,5,NaN,NaN,36,56,25,44,39,NaN,NaN,NaN,NaN,26,13,NaN,48,NaN,56,38,40,63,34,56,53,39,25,25,52,31,50,NaN,30,44,25,42,47,66,41,40,16,47,NaN,NaN
10/12/2013,15,17.2,23.3,29,-21.1,30.8,216.5,15,NaN,NaN,30,55,30,54,34,NaN,NaN,NaN,NaN,40,10,27,41,NaN,64,41,37,69,36,64,53,47,27,30,60,47,37,NaN,33,50,34,42,56,63,43,46,26,45,NaN,NaN
11/12/2013,16.7,10.6,20.7,23.3,-11,23.9,207,15,31,NaN,27,59,40,50,47,NaN,NaN,NaN,NaN,47,22,37,43,NaN,70,43,33,123,56,110,62,57,53,39,62,43,50,NaN,46,53,37,64,63,60,54,46,38,48,NaN,NaN
12/12/2013,11.9,10.2,14.1,17.4,-8.3,17.9,215.7,15,28,NaN,33,53,45,50,42,NaN,NaN,NaN,NaN,36,18,35,50,NaN,87,47,40,74,43,69,54,60,34,44,56,46,44,NaN,40,41,38,56,61,50,47,45,43,51,NaN,NaN
13/12/2013,11.2,19.4,16.1,25.2,23,27.7,230.2,15,25,NaN,37,34,20,33,32,NaN,NaN,NaN,NaN,24,13,32,37,NaN,58,33,37,61,30,49,46,44,23,24,46,24,28,NaN,23,30,22,35,42,44,34,32,24,32,NaN,NaN
14/12/2013,5.8,29.9,41.7,51.3,23.8,52.7,215.7,15,14,NaN,27,26,11,28,33,NaN,NaN,NaN,NaN,9,8,23,28,NaN,32,20,19,45,15,30,38,30,15,13,32,10,12,NaN,17,22,8,15,37,32,19,28,11,21,NaN,NaN
15/12/2013,3.1,32,35.1,47.5,9.4,47.8,222.3,15,13,NaN,27,21,16,14,20,NaN,NaN,NaN,NaN,6,15,20,17,NaN,35,12,13,35,8,20,29,30,8,7,24,7,17,NaN,18,14,4,17,35,22,10,24,12,20,NaN,NaN
16/12/2013,5.1,27.4,6.4,28.2,-1.9,28.2,256.9,16,18,NaN,50,40,21,34,44,NaN,NaN,NaN,NaN,7,14,30,40,NaN,45,35,28,51,22,35,49,35,30,16,43,19,23,22,24,29,13,41,34,32,17,44,17,42,NaN,NaN
17/12/2013,7.1,17.2,19.8,26.3,-49.7,36.1,221.1,5,34,NaN,37,70,57,58,52,NaN,NaN,NaN,NaN,15,13,30,50,NaN,67,44,46,76,42,66,60,54,55,30,62,47,52,31,54,52,13,66,63,43,29,62,35,60,NaN,NaN
18/12/2013,-4.5,14.7,35.1,38,23.6,39.8,202.7,15,25,NaN,28,28,20,29,23,NaN,NaN,NaN,NaN,8,15,23,25,NaN,55,26,25,51,17,38,37,42,17,14,42,24,13,18,22,26,10,26,29,31,19,27,23,31,NaN,NaN
19/12/2013,-8.4,29.9,15.1,33.5,4.8,33.6,243.1,15,15,NaN,42,45,17,46,53,NaN,NaN,NaN,NaN,8,10,25,42,NaN,47,40,33,55,25,46,57,38,35,18,45,20,28,NaN,28,31,12,36,27,56,22,47,14,41,NaN,NaN
20/12/2013,2.6,29.1,26.7,39.5,-7.1,39.7,227.5,15,18,NaN,33,30,12,27,32,NaN,NaN,NaN,NaN,6,8,25,37,NaN,33,26,30,50,16,37,45,33,24,17,36,14,14,NaN,22,24,12,24,21,41,20,43,13,34,NaN,NaN
21/12/2013,-3,33.4,24.6,41.4,19.2,42.5,233.6,15,10,NaN,37,17,12,16,22,NaN,NaN,NaN,NaN,3,9,21,24,NaN,24,14,8,27,4,14,37,24,9,6,23,5,11,NaN,10,12,5,12,15,16,7,27,10,15,NaN,NaN
22/12/2013,-2.7,32.6,5,33,17.1,34.1,261.3,16,8,NaN,24,27,8,16,18,NaN,NaN,NaN,NaN,2,8,17,25,NaN,25,15,13,36,13,20,36,17,14,6,21,5,9,NaN,10,16,4,17,13,32,12,26,10,16,NaN,NaN
23/12/2013,12.2,11.8,36.8,38.7,56.9,48,197.7,24,21,NaN,36,18,14,18,16,NaN,NaN,NaN,NaN,3,14,25,20,NaN,42,12,12,30,7,17,36,35,10,7,31,8,9,NaN,15,11,3,16,19,19,8,25,15,24,NaN,NaN
24/12/2013,29.2,36.4,28.2,46,74.1,59.1,232.2,25,8,NaN,27,21,8,19,15,NaN,NaN,NaN,NaN,3,5,11,23,NaN,18,15,17,33,12,23,33,24,9,8,24,6,10,NaN,10,15,6,8,12,31,11,23,8,15,NaN,NaN
25/12/2013,22.4,25.2,6,25.8,23.8,28.5,256.7,16,1,NaN,25,43,21,18,11,NaN,NaN,NaN,NaN,3,4,7,16,NaN,30,20,25,38,20,34,27,13,17,9,22,12,15,NaN,19,25,5,17,22,36,15,22,11,27,NaN,NaN
26/12/2013,11.8,14.4,6.4,15.8,-21.9,19.2,245.9,5,16,NaN,23,43,24,35,24,NaN,NaN,NaN,NaN,11,15,16,30,NaN,53,NaN,36,53,29,52,43,39,17,16,45,12,20,NaN,29,26,12,33,37,38,28,32,19,32,NaN,NaN
27/12/2013,17.5,31.2,2.2,31.3,102.8,60.2,265.9,20,12,NaN,17,17,8,16,17,NaN,NaN,NaN,NaN,2,6,14,20,NaN,15,NaN,11,32,8,19,24,17,16,8,21,4,8,NaN,5,11,4,7,8,22,7,18,7,7,NaN,NaN
28/12/2013,-5.4,22.2,-7.4,23.4,37.8,30.1,288.4,26,14,NaN,20,44,9,57,51,NaN,NaN,NaN,NaN,10,13,25,34,NaN,26,29,35,60,28,49,39,19,33,18,37,19,30,NaN,17,36,11,26,22,59,22,34,12,20,NaN,NaN
29/12/2013,4.2,14.5,14.4,20.4,-17.7,22.2,225.3,15,31,NaN,19,33,10,54,37,NaN,NaN,NaN,NaN,9,17,23,23,NaN,39,23,31,59,27,49,32,25,23,15,33,19,24,NaN,16,30,13,16,19,41,35,23,13,16,NaN,NaN
30/12/2013,1.6,18.9,-1.8,18.9,20.6,21.6,275.4,26,15,NaN,39,22,11,22,21,NaN,NaN,NaN,NaN,4,31,34,18,NaN,36,15,16,37,10,25,33,28,12,8,25,14,14,NaN,14,17,5,16,15,31,9,22,12,20,NaN,NaN
31/12/2013,-3,7.9,25.1,26.3,42.1,33.7,197.4,24,25,NaN,29,26,16,30,22,NaN,NaN,NaN,NaN,5,17,19,22,NaN,48,18,17,43,12,29,42,38,9,9,37,15,11,NaN,18,19,5,20,30,29,11,28,20,25,NaN,NaN
01/01/2014,-9.2,2,28.9,29,51.2,38.7,184,24,17,NaN,33,18,10,13,12,NaN,NaN,NaN,NaN,2,16,15,11,NaN,34,7,5,23,4,12,21,22,6,4,21,5,4,NaN,11,8,4,8,17,13,6,12,11,13,NaN,NaN
02/01/2014,13,22.2,15.5,27.1,21.4,29.2,235.1,15,21,NaN,36,27,14,25,27,NaN,NaN,NaN,NaN,3,12,17,32,NaN,40,22,16,39,12,25,43,35,16,11,37,11,15,NaN,22,17,8,27,23,31,13,31,13,31,NaN,NaN
03/01/2014,13.7,28.4,26.4,38.8,75.9,54.3,227,25,16,NaN,24,18,6,15,17,NaN,NaN,NaN,NaN,2,6,11,25,NaN,23,16,12,32,8,17,33,28,10,8,22,5,7,NaN,12,13,8,13,12,21,8,23,8,18,NaN,NaN
04/01/2014,10.6,10.8,7.7,13.3,27,19,234.4,20,32,NaN,46,50,19,49,47,NaN,NaN,NaN,NaN,6,27,30,38,NaN,51,37,19,41,17,29,52,46,40,8,46,15,26,NaN,30,26,10,31,32,44,16,38,30,45,NaN,NaN
05/01/2014,10.6,11.9,34,36,16.1,36.9,199.3,14,26,NaN,21,25,11,18,21,NaN,NaN,NaN,NaN,14,16,19,22,NaN,37,16,22,41,13,33,30,36,13,9,31,11,18,NaN,15,22,11,15,25,36,18,22,13,21,NaN,NaN
06/01/2014,16,21,33.9,39.9,58.2,49.4,211.8,25,22,NaN,22,17,9,12,14,NaN,NaN,NaN,NaN,3,6,20,26,NaN,28,17,12,29,7,16,35,32,13,8,24,5,7,NaN,16,12,9,15,13,15,8,23,10,24,NaN,NaN
07/01/2014,-6.2,26.9,16,31.3,44.4,38.4,239.2,25,16,NaN,33,23,6,20,20,NaN,NaN,NaN,NaN,4,10,21,36,NaN,23,21,16,34,9,20,36,26,17,11,30,6,9,NaN,19,14,9,17,12,19,10,26,9,27,NaN,NaN
08/01/2014,6.5,14.4,2,14.5,5.4,14.8,262.1,16,34,NaN,60,41,22,30,37,NaN,NaN,NaN,NaN,10,20,31,47,NaN,42,28,24,48,20,35,51,37,21,16,43,13,24,NaN,31,23,12,38,30,35,16,38,17,38,NaN,NaN
