Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
14/08/2014,13,4.3,-12,12.8,16.3,15.1,340.3,28,No data,53,No data,54,No data,37,No data,No data,No data,74,No data,15,39,113,46,36,No data,13,18,No data,24
15/08/2014,16.7,6.6,-9.8,11.8,-15,14,326.1,7,No data,44,No data,74,No data,30,No data,18,No data,64,No data,16,41,54,33,28,No data,23,33,No data,26
16/08/2014,14.5,24.5,-1.5,24.5,10.3,25.1,273.5,16,No data,31,No data,29,No data,26,No data,10,No data,37,No data,9,14,85,25,20,No data,1,18,18,14
17/08/2014,11.1,14,-21.8,25.9,36.4,31.6,327.4,27,No data,14,No data,18,No data,11,No data,5,No data,23,No data,3,7,71,17,10,No data,1,10,6,6
18/08/2014,11.4,8.3,-20,21.7,-7.9,22,337.5,17,No data,36,No data,46,No data,29,No data,7,No data,43,No data,9,26,68,26,29,No data,16,22,10,22
19/08/2014,13.9,6.4,-15.2,16.5,-4.4,16.6,337.3,17,No data,45,No data,36,No data,32,No data,10,No data,45,No data,15,28,68,34,32,No data,16,28,15,20
20/08/2014,15.8,9.1,-8,12.1,-9.1,12.9,311.3,17,No data,55,No data,53,20,38,No data,No data,No data,39,No data,15,32,70,43,38,No data,11,31,25,23
21/08/2014,14.7,7.4,-4.8,8.8,25,15.3,303.3,20,No data,36,No data,49,13,32,No data,14,No data,52,No data,14,32,118,32,31,No data,3,17,23,32
22/08/2014,14.6,4.2,-13.3,13.9,10.9,15,342.2,18,No data,52,No data,45,23,31,No data,14,No data,46,No data,14,41,75,36,26,No data,13,28,22,25
23/08/2014,14.1,7.3,-10.8,13,-12.6,14.5,325.9,17,No data,48,No data,37,16,30,No data,13,No data,43,No data,12,29,67,31,32,No data,12,26,27,23
24/08/2014,12.5,1.9,6.7,7,-20,12.2,195.3,0,No data,32,No data,51,21,23,No data,No data,No data,45,No data,13,26,94,35,22,No data,16,17,28,21
25/08/2014,8.6,-10.2,16.8,19.7,13.6,20.8,148.7,13,No data,24,No data,64,14,8,No data,25,No data,65,No data,15,32,76,12,16,No data,17,10,25,16
26/08/2014,10.5,-10.9,2.1,11.1,-8,11.8,100.8,12,No data,44,No data,52,26,15,No data,26,No data,73,No data,15,43,55,9,24,No data,13,28,32,20
27/08/2014,11.1,-9.1,19.2,21.3,-7.5,21.6,154.7,13,No data,34,No data,76,23,18,No data,23,No data,71,No data,24,51,96,16,24,No data,17,26,26,19
28/08/2014,9.4,4,15.6,16.1,33.6,23.3,194.5,20,No data,33,No data,50,12,17,No data,16,No data,56,No data,12,40,112,30,11,No data,10,10,13,28
29/08/2014,11.4,14.1,6.4,15.5,41.6,25.9,245.8,20,No data,22,No data,44,8,16,No data,11,No data,41,No data,8,26,104,21,10,No data,3,11,9,22
30/08/2014,15,11.6,-9,14.7,12.2,15.9,307.7,17,No data,30,No data,28,15,24,No data,11,No data,31,No data,7,17,71,24,16,No data,1,19,17,12
31/08/2014,12.7,10.8,8.1,13.5,-12.1,14.8,232.9,15,No data,32,No data,49,12,23,No data,12,No data,31,No data,12,21,59,33,21,No data,5,22,9,16
