Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool Marton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London N. Kensington,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
21/05/2012,9.7,-1.9,3.6,4.1,-10.8,6.8,151.6,0,17,NaN,31,43,25,36,34,NaN,NaN,NaN,NaN,11,14,NaN,7,28,29,NaN,20,60,12,23,28,31,34,11,46,23,15,19,26,27,5,26,NaN,17,NaN,43,NaN,14,NaN,NaN
22/05/2012,13.7,-1.5,5.9,6.1,-17.8,10.8,165.8,0,22,NaN,18,46,25,37,NaN,NaN,NaN,NaN,NaN,11,18,NaN,9,30,34,NaN,25,69,19,30,38,31,31,11,54,26,15,21,31,31,8,35,NaN,18,NaN,50,NaN,15,NaN,NaN
23/05/2012,21.7,-2.9,6.2,6.8,-14.1,9.8,154.9,0,37,NaN,15,41,14,26,18,NaN,NaN,NaN,NaN,NaN,28,NaN,9,31,32,NaN,33,60,30,30,43,39,25,15,38,28,13,18,22,26,13,22,NaN,18,NaN,42,NaN,11,NaN,NaN
24/05/2012,25.4,-5.4,0.2,5.4,-20.8,11.7,91.8,0,26,NaN,50,42,25,33,22,NaN,NaN,NaN,NaN,21,24,NaN,16,22,31,NaN,34,68,31,38,42,27,31,17,35,19,35,26,26,20,18,25,NaN,35,NaN,34,34,14,NaN,NaN
25/05/2012,24.8,-13.1,7.4,15.1,-16.2,17.1,119.2,3,30,NaN,42,27,27,22,14,NaN,NaN,NaN,NaN,12,15,NaN,21,8,22,NaN,32,58,24,33,37,25,22,14,27,13,30,22,18,25,15,22,NaN,26,NaN,21,19,18,NaN,NaN
26/05/2012,21.1,-13.4,8,15.7,-10.2,16.5,120.9,13,24,NaN,17,22,19,18,12,NaN,NaN,NaN,NaN,13,12,NaN,6,9,16,NaN,26,44,19,27,31,24,14,13,21,10,27,20,11,21,17,10,NaN,21,NaN,20,23,13,NaN,NaN
27/05/2012,19.5,-7.1,4.6,8.5,-11.1,10.1,122.6,3,29,NaN,31,25,24,22,13,NaN,NaN,NaN,NaN,20,16,NaN,5,7,22,NaN,32,47,26,35,25,26,13,13,18,19,19,18,16,21,24,13,NaN,28,NaN,18,21,10,NaN,NaN
28/05/2012,17.1,-5.4,3,6.2,-5.2,6.7,118.8,13,10,NaN,30,34,29,20,18,NaN,NaN,NaN,NaN,10,22,NaN,32,14,49,NaN,61,64,39,41,35,35,14,15,38,22,21,16,20,27,18,26,NaN,30,NaN,32,23,20,NaN,NaN
29/05/2012,14.9,-2.8,1.9,3.4,-21,11,124.4,0,9,NaN,19,35,15,23,15,NaN,NaN,NaN,NaN,9,15,NaN,14,20,25,NaN,29,56,27,38,23,24,28,12,33,18,23,18,18,21,13,15,NaN,23,NaN,29,15,13,NaN,NaN
30/05/2012,17.2,0.8,1.5,1.7,-5.7,3.3,208.4,0,20,NaN,25,34,20,33,18,NaN,NaN,NaN,NaN,11,18,NaN,18,18,29,NaN,NaN,43,16,23,20,32,19,12,32,18,20,17,21,16,11,17,NaN,28,NaN,31,26,17,NaN,NaN
31/05/2012,17.9,1.5,-4,4.3,0.1,4.3,339.5,-1,8,NaN,29,27,17,14,15,NaN,NaN,NaN,NaN,7,21,NaN,19,19,37,NaN,NaN,49,19,23,17,27,9,14,28,12,13,10,20,20,16,19,NaN,22,NaN,30,16,15,NaN,NaN
01/03/2013,26.7,-2.9,-3,4.2,-36.8,18.9,43.6,0,NaN,NaN,59,34,13,29,32,NaN,NaN,NaN,NaN,8,49,NaN,21,24,25,NaN,21,76,14,32,42,47,30,11,38,17,NaN,28,32,25,4,43,NaN,33,16,34,24,18,NaN,NaN
02/03/2013,21.9,3.9,-6.2,7.3,-29.6,16.5,328.2,0,NaN,NaN,44,51,40,34,37,NaN,NaN,NaN,NaN,7,41,NaN,38,34,40,NaN,25,69,19,37,49,28,31,12,62,21,39,26,50,29,6,57,NaN,37,24,54,26,38,NaN,NaN
03/03/2013,16.4,0.6,5.1,5.2,-36.8,19.1,186.7,0,NaN,NaN,37,53,30,48,36,NaN,NaN,NaN,NaN,9,37,NaN,44,24,47,NaN,41,90,38,67,49,41,35,19,61,27,32,16,34,38,18,37,NaN,33,28,30,27,36,NaN,NaN
04/03/2013,8.7,-1,10.1,10.2,-19.6,14.1,174.6,4,NaN,NaN,37,49,31,47,38,NaN,NaN,NaN,NaN,26,40,NaN,37,26,50,NaN,45,94,42,63,50,47,46,33,50,32,25,32,38,57,NaN,39,NaN,46,34,28,29,44,NaN,NaN
05/03/2013,2.8,-5,6.1,7.9,-5,8.3,140.6,13,NaN,NaN,65,74,45,64,56,NaN,NaN,NaN,NaN,35,49,NaN,53,50,58,NaN,57,102,52,78,65,42,54,45,53,48,43,43,52,56,NaN,69,NaN,66,48,50,36,61,NaN,NaN
06/03/2013,2.3,-14.7,13.2,19.8,-2.3,19.8,132,13,NaN,NaN,NaN,47,36,53,43,NaN,NaN,NaN,NaN,NaN,25,NaN,31,40,35,NaN,59,109,62,84,51,41,42,64,43,41,38,43,37,76,NaN,51,NaN,63,52,41,28,49,NaN,NaN
07/03/2013,1.9,-20.9,17,26.9,22,29.1,129.2,13,NaN,NaN,NaN,55,28,50,47,NaN,NaN,NaN,NaN,49,24,NaN,36,51,35,NaN,62,105,66,82,45,30,49,54,46,51,36,45,33,67,NaN,46,NaN,50,64,40,19,45,NaN,NaN
08/03/2013,4.7,-18.7,17.6,25.7,33.6,30.7,133.2,23,NaN,NaN,NaN,48,19,44,37,NaN,NaN,NaN,NaN,26,18,NaN,27,44,31,NaN,44,76,45,57,37,26,45,38,37,41,33,43,23,52,NaN,36,NaN,55,44,33,13,36,NaN,NaN
09/03/2013,8.2,-19.7,9.5,21.8,12.6,22.7,115.9,13,NaN,NaN,31,36,7,31,29,NaN,NaN,NaN,NaN,23,9,NaN,16,24,17,NaN,24,50,23,31,35,25,24,26,32,19,27,37,17,23,NaN,28,NaN,37,17,23,13,22,NaN,NaN
10/03/2013,12.4,-26.9,4,27.2,-7.8,27.5,98.5,12,NaN,NaN,19,16,3,15,17,NaN,NaN,NaN,NaN,3,7,NaN,10,15,10,NaN,12,45,8,20,20,15,12,9,24,10,12,15,12,14,NaN,17,NaN,18,11,10,8,11,NaN,NaN
11/03/2013,15.8,-19.2,-10.5,21.9,-18.5,23.8,61.3,11,NaN,NaN,26,13,5,15,14,NaN,NaN,NaN,NaN,5,16,NaN,15,12,13,NaN,12,47,9,19,32,22,12,8,29,8,12,17,23,14,NaN,29,NaN,20,9,14,10,12,NaN,NaN
12/03/2013,14.5,-4.4,-18,18.5,-4.6,18.6,13.6,18,NaN,NaN,38,29,11,25,24,NaN,NaN,NaN,NaN,4,50,NaN,20,29,33,NaN,15,60,11,24,30,22,20,12,53,23,18,19,40,20,NaN,37,NaN,23,15,33,15,26,NaN,NaN
13/03/2013,15.6,0.6,-13.7,13.8,4.3,13.9,357.5,18,NaN,NaN,25,49,26,41,35,NaN,NaN,NaN,NaN,17,35,NaN,20,39,35,NaN,35,86,25,40,39,32,43,14,64,33,33,36,51,36,NaN,46,NaN,32,19,46,21,40,NaN,NaN
14/03/2013,12.8,14.6,1.2,14.6,0.6,14.6,265.4,16,NaN,NaN,44,48,36,56,41,NaN,NaN,NaN,NaN,16,31,NaN,42,53,50,NaN,49,82,41,52,66,39,37,16,56,32,31,33,45,41,NaN,53,NaN,42,31,48,21,48,NaN,NaN
15/03/2013,6.8,14.7,10.7,18.1,61.9,35.9,234,20,NaN,NaN,46,22,23,30,30,NaN,NaN,NaN,NaN,4,23,NaN,41,28,64,NaN,19,46,11,27,59,51,15,16,52,10,13,21,35,19,NaN,40,NaN,24,19,38,16,47,NaN,NaN
16/03/2013,5.3,-5.8,-1.9,6.1,78.7,39.8,71.7,20,NaN,NaN,58,21,20,28,31,NaN,NaN,NaN,NaN,5,47,NaN,28,17,50,NaN,8,34,7,17,57,57,16,6,43,8,20,15,34,13,NaN,30,NaN,28,12,38,25,26,NaN,NaN
17/03/2013,4.2,-9.8,-2.6,10.1,87.6,45,75.3,20,NaN,NaN,39,46,13,53,40,NaN,NaN,NaN,NaN,8,20,NaN,24,27,34,NaN,24,54,17,34,39,32,34,7,42,29,18,32,30,36,NaN,21,NaN,48,15,29,15,27,NaN,NaN
18/03/2013,5.6,-18.4,-1.6,18.5,61.9,36.1,85,20,NaN,NaN,34,65,14,62,NaN,NaN,NaN,NaN,NaN,14,10,NaN,32,30,44,NaN,50,98,43,81,51,30,46,14,57,44,29,57,30,53,NaN,48,NaN,62,41,30,16,36,NaN,NaN
19/03/2013,6.2,-12.8,-2.1,13,23.8,17.6,80.6,22,NaN,NaN,49,48,33,49,NaN,NaN,NaN,NaN,NaN,16,8,NaN,40,23,44,NaN,44,73,35,63,52,28,41,22,61,35,37,30,53,44,NaN,47,NaN,56,38,38,14,46,NaN,NaN
20/03/2013,10.5,-8.2,6.4,10.4,-1.9,10.4,127.8,13,NaN,NaN,41,42,18,33,NaN,NaN,NaN,NaN,NaN,8,16,NaN,31,23,32,NaN,33,69,21,44,47,39,31,16,49,28,27,32,31,37,NaN,33,NaN,39,NaN,24,15,36,NaN,NaN
21/03/2013,13.4,-19,24.1,30.7,-4.4,30.8,141.7,13,NaN,NaN,28,36,18,29,23,NaN,NaN,NaN,NaN,10,17,NaN,35,19,34,NaN,38,84,30,64,38,36,32,15,48,33,21,19,27,27,NaN,24,NaN,32,NaN,20,14,29,NaN,NaN
22/03/2013,10.6,-26.7,33.9,43.2,15.1,43.8,141.8,13,NaN,NaN,21,33,17,42,37,NaN,NaN,NaN,NaN,20,6,NaN,31,23,24,NaN,36,74,27,56,31,15,36,13,46,27,30,29,24,48,NaN,23,NaN,32,NaN,18,6,24,NaN,NaN
23/03/2013,16.3,-27.2,19.4,33.4,3.3,33.4,125.6,13,NaN,NaN,19,30,13,37,27,NaN,NaN,NaN,NaN,15,3,NaN,19,18,16,NaN,28,66,18,44,29,11,23,10,37,19,28,31,21,37,NaN,11,NaN,31,NaN,14,5,17,NaN,NaN
24/03/2013,19.2,-23.7,10.5,25.9,-7.5,26.1,113.9,13,NaN,NaN,13,20,4,22,18,NaN,NaN,NaN,NaN,10,4,NaN,10,14,14,NaN,19,54,11,34,21,9,16,6,30,12,22,19,13,23,NaN,8,NaN,26,NaN,9,4,11,NaN,NaN
25/03/2013,20.3,-20.7,4.1,21.1,-16.7,22.7,101.3,12,NaN,NaN,20,17,6,25,21,NaN,NaN,NaN,NaN,9,9,NaN,16,12,20,NaN,21,62,12,34,28,19,20,8,33,12,23,28,14,25,NaN,19,NaN,33,NaN,13,7,22,NaN,NaN
26/03/2013,18,-14.7,0.6,14.7,-21.6,18.3,92.4,2,NaN,NaN,22,20,7,30,24,NaN,NaN,NaN,NaN,10,11,NaN,19,13,21,NaN,24,68,16,39,38,23,19,9,38,14,27,31,17,27,NaN,29,NaN,35,NaN,20,8,24,NaN,NaN
27/03/2013,15.3,-12.2,-1.3,12.3,-20.2,15.9,83.7,2,NaN,NaN,27,27,8,31,26,NaN,NaN,NaN,NaN,13,12,NaN,22,17,24,NaN,35,77,21,43,52,23,20,13,43,18,33,41,30,32,NaN,47,NaN,45,25,24,10,27,NaN,NaN
28/03/2013,12,-11,4.9,12,-34.8,21.2,113.9,0,NaN,NaN,38,31,11,34,25,NaN,NaN,NaN,NaN,12,13,NaN,22,22,25,NaN,31,75,16,38,52,23,26,17,43,21,37,41,36,32,NaN,41,NaN,44,21,26,12,26,NaN,NaN
29/03/2013,8.5,-12.5,8.1,14.9,-30.9,21.5,122.9,0,NaN,NaN,35,32,13,28,19,NaN,NaN,NaN,NaN,5,14,NaN,14,18,25,NaN,20,63,11,32,45,31,18,11,41,18,19,22,39,25,NaN,39,NaN,27,14,23,12,30,NaN,NaN
30/03/2013,9.1,-5.6,3,6.3,-35.4,18.8,117.8,0,NaN,NaN,33,37,16,30,20,NaN,NaN,NaN,NaN,4,26,NaN,20,22,28,NaN,22,60,16,30,51,40,18,12,45,14,21,22,29,19,NaN,35,NaN,26,20,27,27,21,NaN,NaN
31/03/2013,8.7,-7.5,14.9,16.7,-30.3,22.5,153.2,3,NaN,NaN,20,38,18,23,15,NaN,NaN,NaN,NaN,7,23,NaN,19,17,32,NaN,27,61,15,35,37,33,19,12,45,14,18,18,21,31,NaN,27,NaN,30,16,17,26,27,NaN,NaN
01/04/2013,8.4,-13.2,11.4,17.5,-37.3,25.6,130.8,0,NaN,NaN,22,18,11,23,16,NaN,NaN,NaN,NaN,9,13,NaN,13,11,19,NaN,12,48,8,28,26,15,17,8,36,11,19,16,18,23,NaN,14,NaN,18,NaN,13,6,18,NaN,NaN
02/04/2013,14.4,-11.7,4,12.3,-34,21,109.1,0,NaN,NaN,24,29,10,25,20,NaN,NaN,NaN,NaN,8,19,NaN,22,17,21,NaN,17,55,10,27,47,28,20,11,34,13,31,20,25,23,NaN,35,NaN,29,NaN,24,13,23,NaN,NaN
03/04/2013,20,-12.7,-1.2,12.8,-28.9,19.3,84.5,0,NaN,NaN,42,23,9,24,17,NaN,NaN,NaN,NaN,10,31,NaN,22,18,17,NaN,20,58,10,25,43,29,18,9,28,15,27,20,23,21,NaN,37,NaN,28,10,19,17,16,NaN,NaN
04/04/2013,21.2,-14.1,-8.4,16.4,-18.2,18.7,59.1,1,NaN,NaN,43,21,6,21,19,NaN,NaN,NaN,NaN,11,13,NaN,13,16,14,NaN,21,62,12,29,34,19,17,9,25,12,15,22,24,20,NaN,31,NaN,25,15,19,10,14,NaN,NaN
05/04/2013,20,-7.5,-10.1,12.6,-22.3,16.8,36.6,1,NaN,NaN,42,25,8,22,23,NaN,NaN,NaN,NaN,7,24,NaN,14,20,18,NaN,19,60,9,25,37,19,21,8,29,15,23,19,29,18,NaN,42,NaN,24,15,29,10,22,NaN,NaN
06/04/2013,21.4,2.4,-2.5,3.5,-24.2,12.6,316.4,0,NaN,NaN,45,49,27,47,32,NaN,NaN,NaN,NaN,14,33,NaN,16,23,30,NaN,28,63,21,38,46,27,29,15,41,25,32,25,41,33,NaN,45,NaN,29,20,43,19,31,NaN,NaN
07/04/2013,16.8,-11.2,10.9,15.6,-2,15.6,134.4,13,NaN,NaN,30,42,32,31,33,NaN,NaN,NaN,NaN,21,18,NaN,27,21,40,NaN,38,63,28,58,52,20,19,11,47,25,29,26,29,38,NaN,42,NaN,38,28,33,13,38,NaN,NaN
08/04/2013,7.2,-15.9,11.1,19.4,-0.4,19.4,125,13,NaN,NaN,24,34,18,34,27,NaN,NaN,NaN,NaN,33,9,NaN,22,19,22,NaN,34,70,31,55,39,16,31,15,34,20,24,31,24,46,NaN,27,NaN,33,22,17,7,22,NaN,NaN
09/04/2013,5.8,-15.5,0.7,15.5,17.1,17.7,92.7,22,6,NaN,27,26,8,40,33,NaN,NaN,NaN,NaN,33,10,NaN,20,21,18,NaN,39,71,37,61,41,26,26,23,33,23,31,29,15,50,NaN,29,NaN,34,36,21,13,21,NaN,NaN
10/04/2013,4.9,-7.1,11.9,13.9,8.1,14.4,149.2,13,11,NaN,40,44,35,32,27,NaN,NaN,NaN,NaN,26,19,NaN,26,24,36,NaN,37,55,30,46,61,30,28,13,45,20,33,26,31,32,NaN,49,NaN,35,27,40,15,43,NaN,NaN
11/04/2013,1.6,-5.2,13.1,14.1,33.7,22,158.4,20,19,NaN,44,46,32,38,33,NaN,NaN,NaN,NaN,12,18,NaN,28,30,32,NaN,37,68,30,53,57,30,31,13,41,25,29,24,NaN,29,NaN,40,NaN,33,27,30,14,43,NaN,NaN
12/04/2013,3,2.8,-4.3,5.1,24.7,13.4,327.4,20,44,NaN,42,38,20,40,26,NaN,NaN,NaN,NaN,6,22,NaN,25,31,42,NaN,30,59,23,46,49,39,27,14,52,23,13,15,NaN,30,NaN,40,NaN,38,25,39,22,27,NaN,NaN
13/04/2013,4,-0.5,24.3,24.3,-6,24.5,178.8,14,35,NaN,30,22,19,38,28,NaN,NaN,NaN,NaN,9,19,NaN,23,19,48,NaN,16,36,9,31,50,31,17,9,42,13,20,15,NaN,20,NaN,25,NaN,32,18,25,18,28,NaN,NaN
14/04/2013,-0.4,19.7,30.7,36.4,27.3,38.9,212.6,15,12,NaN,11,11,4,17,17,NaN,NaN,NaN,NaN,9,3,NaN,15,11,19,NaN,6,15,5,16,23,15,13,6,12,5,17,14,NaN,11,NaN,4,NaN,29,10,13,7,8,NaN,NaN
15/04/2013,4.4,19.4,14.1,24,-13.7,25,234,15,16,NaN,26,15,9,23,19,NaN,NaN,NaN,NaN,12,8,NaN,26,18,28,NaN,14,25,8,23,36,21,17,9,20,8,19,22,NaN,15,NaN,10,NaN,26,12,19,8,15,NaN,NaN
16/04/2013,6.9,27.2,5.6,27.8,23.2,30.1,258.4,16,18,NaN,22,14,12,26,23,NaN,NaN,NaN,NaN,8,5,NaN,23,18,29,NaN,16,28,9,22,30,18,11,10,22,14,16,16,NaN,16,NaN,13,NaN,22,12,17,7,14,NaN,NaN
17/04/2013,5.3,8.4,29.2,30.4,48.1,38.8,196,24,29,NaN,27,15,12,21,20,NaN,NaN,NaN,NaN,11,9,NaN,25,17,38,NaN,15,24,8,22,36,28,14,13,25,12,22,15,16,14,NaN,17,NaN,21,13,20,13,19,NaN,NaN
18/04/2013,9.6,27.6,-12.7,30.4,39.6,36.3,294.7,27,11,NaN,20,11,11,20,16,NaN,NaN,NaN,NaN,4,14,NaN,19,14,26,NaN,12,25,9,18,27,14,6,5,16,5,8,6,12,11,NaN,11,NaN,20,11,13,7,9,NaN,NaN
19/04/2013,22,9.6,-1.2,9.7,-39.2,21.8,277.2,0,13,NaN,28,25,16,32,22,NaN,NaN,NaN,NaN,11,17,NaN,16,18,38,NaN,29,64,21,36,36,32,22,9,37,13,12,16,31,27,NaN,40,NaN,23,20,38,17,17,NaN,NaN
20/04/2013,21.8,15.2,13.2,20.1,-30.6,25.3,229,5,16,NaN,28,37,24,40,29,NaN,NaN,NaN,NaN,10,6,NaN,23,18,48,NaN,28,51,23,50,48,35,20,15,46,22,27,26,29,34,NaN,40,NaN,35,19,33,14,29,NaN,NaN
21/04/2013,14.7,16.2,6.1,17.3,4.9,17.5,249.4,16,9,NaN,14,23,14,30,28,NaN,NaN,NaN,NaN,8,5,NaN,21,15,36,NaN,27,38,22,36,42,24,20,12,25,12,24,27,20,27,NaN,24,NaN,32,23,26,12,21,NaN,NaN
22/04/2013,6.2,28.6,0.4,28.6,3.8,28.7,269.1,16,11,NaN,22,18,15,25,23,NaN,NaN,NaN,NaN,7,8,NaN,33,22,41,NaN,21,23,12,25,43,25,16,11,30,9,17,11,20,18,NaN,25,NaN,26,15,28,9,25,NaN,NaN
23/04/2013,10.3,21.4,-2.7,21.6,-31.7,26.8,277.2,6,13,NaN,26,20,12,24,22,NaN,NaN,NaN,NaN,9,11,NaN,24,20,39,NaN,28,53,25,31,34,19,22,9,35,12,13,13,19,22,NaN,23,NaN,23,24,33,8,17,NaN,NaN
24/04/2013,17.3,13.3,-5,14.2,-15.8,16.3,290.8,6,18,NaN,23,26,14,36,20,NaN,NaN,NaN,NaN,14,18,NaN,28,27,41,NaN,29,40,27,37,33,20,20,15,35,16,14,17,23,24,NaN,27,NaN,31,30,28,14,23,NaN,NaN
25/04/2013,19.5,11.4,-3.7,12,10.8,13.1,287.8,16,23,NaN,27,27,18,24,17,NaN,NaN,NaN,NaN,20,20,NaN,35,24,34,NaN,24,38,24,30,39,31,16,14,33,15,16,23,32,25,NaN,36,NaN,31,19,NaN,18,25,NaN,NaN
26/04/2013,20,5.2,-18.7,19.4,15.6,20.9,344.5,18,13,NaN,16,24,9,18,8,NaN,NaN,NaN,NaN,15,22,NaN,11,24,25,NaN,31,57,19,29,31,20,22,11,38,13,11,20,27,23,NaN,32,NaN,20,20,28,10,18,NaN,NaN
27/04/2013,15.6,5,-7.9,9.4,-29.1,17.3,327.7,0,9,NaN,16,30,8,20,11,NaN,NaN,NaN,NaN,8,16,NaN,11,19,20,NaN,19,50,11,28,32,21,15,9,37,14,17,12,24,20,NaN,25,NaN,22,14,28,11,22,NaN,NaN
28/04/2013,9.5,25.8,-2.8,25.9,15,27,276.2,16,7,NaN,9,19,10,31,13,NaN,NaN,NaN,NaN,8,8,NaN,21,17,29,NaN,20,29,14,30,28,13,13,10,21,10,16,19,16,21,NaN,12,NaN,28,14,19,6,17,NaN,NaN
29/04/2013,15.1,20.2,-17.1,26.5,11.1,27.1,310.2,17,9,NaN,16,17,6,21,15,NaN,NaN,NaN,NaN,6,15,NaN,18,18,34,NaN,23,52,18,30,26,12,14,9,25,14,15,15,12,27,NaN,15,NaN,20,15,21,5,9,NaN,NaN
30/04/2013,20.8,8.3,1.5,8.4,-32,18.1,259.9,0,15,NaN,26,33,9,33,18,NaN,NaN,NaN,NaN,10,20,NaN,13,19,24,NaN,19,50,14,32,35,20,32,10,40,19,23,18,26,26,NaN,34,NaN,25,11,26,12,16,NaN,NaN
01/05/2013,21.2,7.7,-10.1,12.7,-12.6,14.2,323,17,14,NaN,25,36,17,27,23,NaN,NaN,NaN,NaN,6,16,NaN,20,16,40,NaN,20,50,16,36,31,26,25,14,45,23,21,19,27,31,NaN,35,NaN,31,15,31,13,27,NaN,NaN
02/05/2013,21.6,1.2,6.4,6.5,-8.4,7.7,190.7,4,25,NaN,32,45,19,27,20,NaN,NaN,NaN,NaN,9,14,NaN,18,18,36,NaN,30,67,25,47,48,26,23,12,39,29,26,28,40,37,NaN,47,NaN,39,18,39,18,29,NaN,NaN
03/05/2013,15.8,8.7,3.3,9.2,12.3,11.1,249.3,26,11,NaN,29,21,12,29,20,NaN,NaN,NaN,NaN,9,10,NaN,32,22,36,NaN,36,69,33,53,40,22,16,16,35,18,17,22,23,31,NaN,23,NaN,32,26,26,9,27,NaN,NaN
04/05/2013,8.5,24.5,7.1,25.5,-4,25.6,253.8,16,10,NaN,22,15,7,19,11,NaN,NaN,NaN,NaN,7,10,NaN,23,13,29,NaN,12,27,10,16,29,15,6,7,22,4,10,8,12,13,NaN,12,NaN,21,15,20,7,9,NaN,NaN
05/05/2013,12.4,17.5,10.1,20.2,-16,21.7,240,15,7,NaN,19,17,11,19,9,NaN,NaN,NaN,NaN,8,5,NaN,24,14,21,NaN,18,30,14,23,30,15,8,7,23,8,18,8,14,18,NaN,11,NaN,25,19,16,6,14,NaN,NaN
06/05/2013,14.3,6.1,7,9.3,-14.9,11.9,220.9,5,14,NaN,19,26,15,26,15,NaN,NaN,NaN,NaN,11,12,NaN,23,19,29,NaN,24,33,17,31,27,23,17,11,35,13,30,26,28,25,NaN,18,NaN,32,20,22,17,24,NaN,NaN
07/05/2013,15,-5.4,13.2,14.2,-0.5,14.2,157.9,14,23,NaN,28,33,19,26,18,NaN,NaN,NaN,NaN,29,30,NaN,30,17,34,NaN,51,90,43,82,49,31,23,16,44,29,30,26,25,28,NaN,35,NaN,44,35,25,22,27,NaN,NaN
08/05/2013,9.6,0.8,17.8,17.9,67.7,38.2,182.6,20,12,NaN,26,21,10,20,17,NaN,NaN,NaN,NaN,NaN,15,NaN,33,17,34,NaN,31,44,25,41,38,26,10,15,32,11,15,14,16,19,NaN,19,NaN,26,18,21,NaN,16,NaN,NaN
09/05/2013,8.2,9.9,13.3,16.6,60.4,34.5,216.6,20,22,NaN,23,13,11,13,8,NaN,NaN,NaN,NaN,NaN,14,NaN,19,12,31,NaN,13,18,6,15,30,28,7,6,21,6,10,11,13,12,6,14,NaN,16,8,19,NaN,15,NaN,NaN
10/05/2013,9.5,16.2,1.8,16.3,38.2,25.1,263.7,20,14,NaN,30,14,10,21,13,NaN,NaN,NaN,NaN,NaN,19,NaN,23,12,34,NaN,12,27,10,16,35,19,9,6,24,7,13,6,16,12,4,17,NaN,25,12,19,NaN,12,NaN,NaN
11/05/2013,11.2,16.6,-8.9,18.9,35.9,26.1,298.2,27,12,NaN,14,14,6,17,11,NaN,NaN,NaN,NaN,NaN,13,NaN,22,12,29,NaN,12,30,11,18,26,18,8,5,25,5,7,6,14,13,5,12,NaN,30,13,22,7,11,NaN,NaN
12/05/2013,9.9,22.4,6.7,23.4,16.7,24.9,253.3,16,12,NaN,11,14,6,15,8,NaN,NaN,NaN,NaN,NaN,7,NaN,16,9,21,NaN,9,27,8,17,23,13,6,6,17,2,11,5,11,11,7,11,NaN,16,10,13,6,8,NaN,NaN
13/05/2013,7.8,28.7,2.3,28.8,32.2,33,265.3,26,12,NaN,16,12,4,19,10,NaN,NaN,NaN,NaN,NaN,9,NaN,21,14,33,NaN,12,29,10,16,26,13,7,6,22,5,9,5,12,12,5,12,NaN,26,14,14,6,7,NaN,NaN
14/05/2013,5.5,9.5,0.7,9.5,56.1,29.6,266.1,20,18,NaN,25,22,7,22,15,NaN,NaN,NaN,NaN,NaN,12,NaN,25,19,33,NaN,17,32,10,25,39,23,21,8,33,9,19,7,19,14,5,21,NaN,25,11,25,10,17,NaN,NaN
15/05/2013,3.8,5.5,-16.2,17.1,44.5,28,341.2,20,15,NaN,13,23,7,17,13,NaN,NaN,NaN,NaN,NaN,24,NaN,27,22,29,NaN,16,37,13,23,31,24,17,10,36,11,13,11,22,24,7,24,NaN,36,NaN,27,11,13,NaN,NaN
16/05/2013,2.2,-1.7,6.6,6.8,19.2,11.8,165.6,20,26,NaN,30,34,13,39,23,NaN,NaN,NaN,NaN,12,12,NaN,28,18,31,NaN,30,63,21,48,45,24,27,11,41,22,31,26,29,32,14,33,NaN,39,NaN,26,14,23,NaN,NaN
17/05/2013,12.1,-6.9,-12.6,14.4,5.3,14.6,28.7,11,10,NaN,39,30,8,40,25,NaN,NaN,NaN,NaN,9,12,NaN,12,19,28,NaN,23,70,16,39,36,22,36,9,43,24,29,NaN,26,34,6,34,NaN,32,15,31,10,16,NaN,NaN
18/05/2013,15.6,-7.8,-14.9,16.8,26.9,21.5,27.7,21,7,NaN,29,21,11,33,17,NaN,NaN,NaN,NaN,15,17,NaN,28,20,28,NaN,26,59,19,34,31,26,26,12,36,18,15,NaN,21,29,13,21,NaN,31,21,35,14,11,NaN,NaN
19/05/2013,16,-3.8,-5.7,6.9,9.7,8.4,33.5,21,NaN,NaN,46,24,8,27,14,NaN,NaN,NaN,NaN,16,24,NaN,17,19,21,NaN,29,69,23,42,23,25,15,11,34,19,11,NaN,21,30,11,21,NaN,26,17,26,13,11,NaN,NaN
20/05/2013,17,0.3,-16.2,16.2,5.2,16.4,358.9,18,NaN,NaN,18,29,7,22,17,NaN,NaN,NaN,NaN,15,27,NaN,10,26,27,NaN,31,64,22,35,32,30,32,9,47,21,12,NaN,19,28,11,27,NaN,22,14,35,16,9,NaN,NaN
21/05/2013,17.5,4.9,-11.9,12.9,-14.2,14.7,337.7,8,6,NaN,15,30,7,19,16,NaN,NaN,NaN,NaN,9,23,NaN,9,23,22,NaN,18,55,14,27,27,31,29,6,40,21,10,NaN,20,27,3,24,NaN,24,10,NaN,14,11,NaN,NaN
