Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool Marton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London N. Kensington,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
15/08/2012,7.6,-20.5,24.3,31.8,43.7,38.6,139.8,23,12,NaN,24,17,17,19,15,NaN,NaN,NaN,NaN,12,18,NaN,28,10,39,NaN,31,51,NaN,41,38,NaN,12,NaN,31,18,16,11,22,23,NaN,NaN,NaN,24,25,22,17,22,NaN,NaN
16/08/2012,8.9,2.1,18.9,19,2.8,19,186.3,14,27,NaN,14,10,12,19,14,NaN,NaN,NaN,NaN,NaN,12,NaN,22,9,35,NaN,20,33,NaN,17,30,NaN,9,NaN,26,7,17,9,15,13,NaN,13,NaN,20,9,20,14,13,NaN,NaN
17/08/2012,10.3,-1.1,13.6,13.7,17.1,16.1,175.2,24,27,NaN,19,16,17,28,23,NaN,NaN,NaN,NaN,16,15,NaN,23,14,37,NaN,24,38,NaN,26,30,NaN,19,9,37,16,30,15,16,24,NaN,12,NaN,37,19,23,14,15,NaN,NaN
18/08/2012,10.6,7,6,9.2,7.5,10,229.4,15,21,NaN,17,20,14,28,22,NaN,NaN,NaN,NaN,12,20,NaN,27,20,31,NaN,29,34,NaN,26,30,NaN,15,8,32,NaN,26,17,21,23,NaN,17,NaN,33,19,32,10,13,NaN,NaN
19/08/2012,13.3,-1.2,7.7,7.8,-10.5,9.4,171.2,4,22,NaN,8,27,18,23,19,NaN,NaN,NaN,NaN,14,33,NaN,12,13,26,NaN,25,41,NaN,26,32,NaN,15,8,28,NaN,18,15,28,19,NaN,27,NaN,20,21,31,22,20,NaN,NaN
20/08/2012,15,8.4,6.8,10.9,-8.6,11.7,231.1,15,15,NaN,23,24,16,24,20,NaN,NaN,NaN,NaN,7,20,NaN,34,18,40,NaN,24,38,NaN,25,41,NaN,17,9,35,NaN,13,NaN,29,NaN,NaN,31,NaN,21,18,27,14,23,NaN,NaN
21/08/2012,13.8,7.3,6.6,9.8,9,10.8,227.8,15,21,NaN,23,18,13,26,NaN,NaN,NaN,NaN,NaN,7,18,NaN,39,15,35,NaN,27,41,NaN,36,32,NaN,14,12,32,15,12,NaN,24,NaN,NaN,20,NaN,25,22,26,11,21,NaN,NaN
22/08/2012,12,16.8,-1.7,16.9,3.4,17,275.6,16,20,NaN,16,11,5,23,NaN,NaN,NaN,NaN,NaN,5,18,NaN,24,13,28,NaN,16,36,10,19,31,NaN,9,4,23,NaN,10,7,15,15,NaN,19,NaN,27,13,17,8,7,NaN,NaN
23/08/2012,8.7,7.9,5.3,9.5,-8.1,10.4,236.5,15,25,NaN,25,24,13,21,NaN,NaN,NaN,NaN,NaN,9,13,NaN,37,21,37,NaN,23,37,16,25,37,NaN,20,9,34,NaN,25,14,25,18,NaN,29,NaN,32,20,31,13,26,NaN,NaN
24/08/2012,5.9,-4.2,7.1,8.3,25.9,15.4,149.1,20,25,NaN,32,22,24,28,30,NaN,NaN,NaN,NaN,13,22,NaN,36,13,38,NaN,23,40,12,23,45,37,17,10,40,NaN,22,16,26,15,NaN,29,NaN,34,15,31,19,28,NaN,NaN
25/08/2012,9.1,-0.1,-14.3,14.3,25.1,19,0.6,28,10,NaN,10,11,9,18,22,NaN,NaN,NaN,NaN,4,26,NaN,16,8,22,NaN,12,33,5,15,29,29,6,3,33,NaN,11,9,28,13,NaN,20,NaN,27,10,23,16,14,NaN,NaN
26/08/2012,11.3,3,4.6,5.4,-26.9,14.5,212.9,0,11,NaN,8,12,10,17,18,NaN,NaN,NaN,NaN,4,11,NaN,11,7,20,NaN,13,30,8,20,22,16,6,3,27,NaN,13,10,25,13,NaN,20,NaN,18,10,21,9,13,NaN,NaN
27/08/2012,7.8,8.8,27.1,28.5,34.6,33.3,198,24,26,NaN,16,10,13,21,14,NaN,NaN,NaN,NaN,14,13,NaN,13,7,34,NaN,13,30,5,20,28,25,3,3,25,NaN,14,14,13,11,NaN,11,NaN,22,14,16,9,14,NaN,NaN
28/08/2012,4.5,21.6,14.7,26.1,-5.2,26.3,235.9,15,12,NaN,NaN,11,11,18,22,NaN,NaN,NaN,NaN,7,8,NaN,31,13,30,NaN,15,31,10,20,35,31,10,5,28,NaN,15,14,22,13,NaN,14,NaN,NaN,12,25,11,23,NaN,NaN
29/08/2012,11.5,2.6,8.7,9.1,45.4,24.4,196.6,20,22,NaN,NaN,12,15,22,21,NaN,NaN,NaN,NaN,7,32,NaN,29,11,52,NaN,18,39,6,23,43,42,12,6,33,12,13,14,23,14,NaN,21,NaN,NaN,12,28,17,25,NaN,NaN
30/08/2012,19.8,4.5,-15,15.6,-15.2,17.4,343.3,18,12,NaN,16,16,10,14,17,NaN,NaN,NaN,NaN,6,30,NaN,15,15,30,NaN,19,49,10,22,28,33,15,5,34,12,11,12,30,17,NaN,22,NaN,18,9,23,19,14,NaN,NaN
31/08/2012,21.7,14.1,6.6,15.6,-31.8,22.3,244.9,0,21,NaN,31,22,19,26,25,NaN,NaN,NaN,NaN,14,29,NaN,20,19,33,NaN,26,55,20,31,38,31,20,8,38,20,18,20,29,25,NaN,31,NaN,18,17,36,16,20,NaN,NaN
01/06/2013,21.3,7.7,-6.2,9.9,-25.4,16.1,309.1,0,12,NaN,18,15,5,10,10,NaN,NaN,NaN,NaN,15,15,NaN,13,13,17,NaN,20,44,15,20,15,20,16,9,28,12,9,10,14,17,11,14,NaN,12,15,26,10,5,NaN,NaN
02/06/2013,23.7,5.7,-1.3,5.8,-37,19.4,282.6,0,11,NaN,25,18,5,17,18,NaN,NaN,NaN,NaN,15,12,NaN,10,14,17,NaN,17,45,11,22,14,14,21,8,21,13,10,12,14,20,9,15,NaN,20,11,21,7,6,NaN,NaN
03/06/2013,25.6,0.6,2.3,2.4,-49.9,25.1,193.4,0,18,NaN,47,29,15,19,13,NaN,NaN,NaN,NaN,4,22,NaN,27,12,21,NaN,21,44,13,36,37,24,27,8,28,13,25,17,27,25,5,33,NaN,31,9,23,18,18,NaN,NaN
04/06/2013,24.2,-6.2,1,6.3,-38.4,20.2,99.1,0,10,NaN,47,22,9,13,10,NaN,NaN,NaN,NaN,3,12,NaN,13,10,17,NaN,16,43,9,18,30,30,21,7,21,8,36,16,16,18,5,28,NaN,31,9,13,14,18,NaN,NaN
05/06/2013,21,-5,-1.3,5.1,-8.7,6.7,74.8,2,8,NaN,50,24,NaN,11,7,NaN,NaN,NaN,NaN,6,10,NaN,11,10,19,NaN,15,45,14,26,26,20,17,7,25,6,28,14,17,17,5,22,NaN,32,7,20,12,18,NaN,NaN
06/06/2013,22.1,-5,-0.8,5.1,-9,6.8,80.7,2,16,NaN,59,23,16,14,8,NaN,NaN,NaN,NaN,4,18,NaN,14,9,26,NaN,13,45,11,19,28,25,22,7,24,7,22,16,20,19,3,22,NaN,22,8,17,11,23,NaN,NaN
07/06/2013,22.6,-5.4,-2.3,5.8,-25.5,14,66.7,0,13,NaN,46,20,19,18,10,NaN,NaN,NaN,NaN,4,17,NaN,17,9,23,NaN,17,46,15,23,31,23,23,7,24,8,18,19,29,21,4,26,NaN,30,9,18,11,22,NaN,NaN
08/06/2013,18.8,-3.6,-1.9,4,-32.2,16.6,62.2,0,12,NaN,35,13,17,8,7,NaN,NaN,NaN,NaN,2,14,NaN,9,6,14,NaN,5,27,4,8,26,18,11,6,22,4,11,10,19,10,2,18,NaN,12,6,17,11,16,NaN,NaN
09/06/2013,13.1,-2.8,5.7,6.3,-24.1,13.6,154.2,0,6,NaN,28,15,13,6,3,NaN,NaN,NaN,NaN,2,9,NaN,5,5,19,NaN,6,24,3,10,21,9,13,6,18,3,11,9,17,9,2,18,NaN,13,5,11,6,17,NaN,NaN
10/06/2013,10.7,-1.5,13.2,13.3,-10.9,14.4,173.5,14,13,NaN,25,34,19,18,12,NaN,NaN,NaN,NaN,8,14,NaN,20,11,27,NaN,19,43,14,28,37,23,17,8,32,14,26,10,21,24,6,21,NaN,29,11,20,11,23,NaN,NaN
11/06/2013,11,1.9,14.6,14.7,12.2,16,187.4,14,24,NaN,29,26,17,21,13,NaN,NaN,NaN,NaN,15,21,NaN,20,16,45,NaN,26,47,19,27,44,36,19,9,42,12,21,18,23,19,15,27,NaN,32,16,28,16,25,NaN,NaN
12/06/2013,10.4,5.2,5.4,7.5,36.5,19.7,223.4,20,31,NaN,35,14,11,13,11,NaN,NaN,NaN,NaN,6,19,NaN,24,12,30,NaN,12,25,7,12,30,25,10,8,23,6,13,14,18,11,6,12,NaN,19,10,19,9,18,NaN,NaN
13/06/2013,8.7,18.9,-5.7,19.7,19.6,22,286.8,16,17,NaN,26,13,7,15,12,NaN,NaN,NaN,NaN,3,18,NaN,24,13,25,NaN,11,27,7,12,26,18,6,7,21,5,7,6,14,11,6,17,NaN,25,10,17,9,11,NaN,NaN
14/06/2013,7.5,8.8,18.5,20.5,10.2,21.1,205.3,15,18,NaN,23,15,12,17,14,NaN,NaN,NaN,NaN,8,8,NaN,24,13,31,NaN,15,26,8,15,35,26,8,6,25,9,17,11,19,13,8,18,NaN,26,11,20,9,21,NaN,NaN
15/06/2013,9,10.2,2.8,10.6,43.9,24.4,254.6,20,18,NaN,22,13,6,8,9,NaN,NaN,NaN,NaN,3,8,NaN,19,9,22,NaN,7,17,5,8,23,19,3,6,15,3,8,2,10,7,4,9,NaN,23,8,13,6,10,NaN,NaN
16/06/2013,11.5,-4.2,4.7,6.3,7.2,7.2,138.8,23,7,NaN,15,18,5,12,9,NaN,NaN,NaN,NaN,6,16,NaN,17,7,25,NaN,13,19,9,15,23,13,10,5,14,5,13,6,17,11,4,9,NaN,17,8,12,10,8,NaN,NaN
17/06/2013,14.7,-7.3,-0.4,7.3,-18.7,11.9,86.6,0,19,NaN,46,33,19,22,16,NaN,NaN,NaN,NaN,17,23,NaN,23,15,31,NaN,23,60,20,32,39,23,24,15,30,14,22,20,27,34,13,30,NaN,20,19,17,14,24,NaN,NaN
18/06/2013,13.5,5,3.9,6.3,-8,7.4,232,5,22,NaN,46,29,21,22,23,NaN,NaN,NaN,NaN,13,32,NaN,18,19,33,NaN,34,53,29,38,44,30,29,18,30,18,23,18,31,30,17,38,NaN,31,30,23,14,27,NaN,NaN
19/06/2013,12.2,8.6,-1.4,8.7,-18.9,12.8,279.5,0,18,NaN,22,32,7,18,19,NaN,NaN,NaN,NaN,15,20,NaN,24,22,29,NaN,34,69,31,43,27,23,24,17,43,19,12,22,19,27,24,25,NaN,29,27,40,18,12,NaN,NaN
20/06/2013,11.9,2,8.5,8.7,3.3,8.9,193.6,14,29,NaN,35,39,27,26,18,NaN,NaN,NaN,NaN,19,19,NaN,23,19,28,NaN,29,53,27,44,53,26,23,14,29,22,26,21,34,31,14,44,NaN,32,24,27,15,36,NaN,NaN
21/06/2013,8.7,7,-1.3,7.1,-8.8,8.4,280.6,6,27,NaN,21,23,9,20,15,NaN,NaN,NaN,NaN,9,25,NaN,24,20,29,NaN,20,31,15,27,27,27,11,15,28,12,10,10,17,17,9,24,NaN,23,16,23,17,11,NaN,NaN
22/06/2013,8.7,10.8,3,11.2,75.9,39.6,254.7,20,19,NaN,15,12,7,8,4,NaN,NaN,NaN,NaN,4,9,NaN,21,9,21,NaN,7,16,3,13,22,17,4,6,18,4,7,5,8,7,4,8,NaN,15,6,12,5,8,NaN,NaN
23/06/2013,16.6,11.6,-27.1,29.5,38.3,35.1,336.9,27,NaN,NaN,6,9,3,9,7,NaN,NaN,NaN,NaN,2,18,NaN,12,6,15,NaN,9,21,7,11,12,13,6,3,13,1,6,3,6,10,4,5,NaN,14,NaN,10,5,2,NaN,NaN
24/06/2013,20.8,8.2,-8.9,12.1,-7.7,12.7,317.2,17,8,NaN,22,17,4,15,14,NaN,NaN,NaN,NaN,4,23,NaN,16,15,18,NaN,22,47,18,24,20,22,15,9,25,10,13,13,13,21,12,20,NaN,17,NaN,20,NaN,6,NaN,NaN
25/06/2013,26,6.5,1.2,6.6,-14.6,9.8,259.7,0,24,NaN,33,28,7,31,19,NaN,NaN,NaN,NaN,9,26,NaN,17,24,20,NaN,31,55,27,37,30,17,23,11,44,20,20,15,24,28,17,29,NaN,27,15,NaN,NaN,11,NaN,NaN
26/06/2013,27.7,4.5,-6,7.5,-28.5,16.1,323.1,0,8,NaN,15,27,4,27,20,NaN,NaN,NaN,NaN,8,21,NaN,17,26,24,NaN,37,63,29,37,25,24,23,12,35,20,20,16,20,26,22,25,NaN,21,25,NaN,NaN,12,NaN,NaN
27/06/2013,23.4,10.2,-6.3,12,-15.1,14.1,301.9,7,15,NaN,22,22,7,18,22,NaN,NaN,NaN,NaN,8,25,NaN,17,18,25,NaN,24,44,22,23,28,24,24,9,32,11,11,14,16,20,12,22,NaN,17,13,NaN,17,8,NaN,NaN
28/06/2013,17.2,16.4,-8.4,18.4,2.2,18.5,297.2,17,NaN,NaN,15,15,7,15,11,NaN,NaN,NaN,NaN,6,19,NaN,19,15,19,NaN,22,38,20,23,20,16,11,10,21,8,6,11,13,18,13,15,NaN,14,15,15,7,7,NaN,NaN
29/06/2013,17.1,14.2,0.1,14.2,-27.9,19.9,269.5,6,9,NaN,17,12,6,11,11,NaN,NaN,NaN,NaN,5,16,NaN,11,11,20,NaN,16,41,14,14,20,16,10,6,26,6,7,11,13,12,7,13,NaN,11,9,23,6,9,NaN,NaN
30/06/2013,13.8,23.4,7.1,24.5,1.6,24.5,253,16,7,NaN,10,12,4,4,5,NaN,NaN,NaN,NaN,7,5,NaN,13,8,18,NaN,14,24,10,15,16,11,4,6,14,2,5,7,8,7,8,9,NaN,12,15,7,4,6,NaN,NaN
01/07/2013,10.7,13.8,-0.9,13.8,-21.3,17.4,273.6,6,NaN,NaN,25,21,7,9,12,NaN,NaN,NaN,NaN,4,16,NaN,24,15,28,NaN,20,34,15,20,26,18,7,8,23,7,8,9,17,15,9,18,NaN,20,13,21,7,9,NaN,NaN
02/07/2013,5.8,10.1,18.6,21.2,26.5,25,208.5,25,NaN,NaN,28,29,19,18,17,NaN,NaN,NaN,NaN,13,18,NaN,28,21,45,NaN,21,37,13,27,41,36,13,13,39,15,18,17,NaN,18,10,26,NaN,26,NaN,25,13,25,NaN,NaN
03/07/2013,7.4,10.2,-3.2,10.7,-0.9,10.7,287.2,16,NaN,NaN,18,17,9,9,11,NaN,NaN,NaN,NaN,NaN,16,NaN,22,16,28,NaN,19,34,15,19,26,20,8,12,24,7,9,11,17,17,12,16,NaN,14,NaN,18,11,13,NaN,NaN
04/07/2013,12.9,22.4,2.6,22.6,2.6,22.6,263.4,16,NaN,NaN,15,16,9,6,9,NaN,NaN,NaN,NaN,NaN,12,NaN,22,15,28,NaN,17,28,14,19,21,17,7,9,26,7,8,9,15,15,8,17,NaN,18,17,23,5,11,NaN,NaN
05/07/2013,20.2,10.8,4.8,11.8,-44.7,25.2,245.8,0,NaN,NaN,22,39,9,24,15,NaN,NaN,NaN,NaN,NaN,16,NaN,32,18,31,NaN,29,45,21,42,37,17,22,12,39,18,14,15,22,26,11,35,NaN,28,18,27,16,14,NaN,NaN
06/07/2013,22,11.5,5.8,12.9,-26.7,18.6,243.1,0,NaN,NaN,19,27,11,NaN,14,NaN,NaN,NaN,NaN,23,17,NaN,20,12,34,NaN,36,53,26,49,33,26,20,13,36,25,20,21,22,30,23,33,NaN,39,29,27,12,16,NaN,NaN
07/07/2013,28.4,-0.5,-1.1,1.2,-38.2,19.1,23.8,0,NaN,NaN,25,25,9,18,11,NaN,NaN,NaN,NaN,13,11,NaN,14,13,13,NaN,25,46,23,38,19,16,17,12,30,12,30,22,19,30,8,20,NaN,35,12,20,10,10,NaN,NaN
08/07/2013,27.9,-0.1,2,2,-45.1,22.6,177.1,0,NaN,NaN,52,20,17,NaN,12,NaN,NaN,NaN,NaN,6,25,NaN,13,10,19,NaN,18,39,16,21,36,23,21,9,23,9,34,16,22,22,3,35,NaN,24,7,20,10,29,NaN,NaN
09/07/2013,25,-0.7,-5.2,5.2,-30.2,16,7.2,0,NaN,NaN,44,43,22,NaN,17,NaN,NaN,NaN,NaN,6,15,NaN,32,12,36,NaN,20,43,18,32,33,29,26,8,NaN,12,24,24,28,22,NaN,39,NaN,26,7,30,20,22,NaN,NaN
10/07/2013,23.1,-3.4,-1.6,3.7,-35,17.9,64.3,0,NaN,NaN,40,35,9,18,13,NaN,NaN,NaN,NaN,5,10,NaN,13,13,15,NaN,18,44,16,19,27,23,24,7,NaN,14,32,17,NaN,19,NaN,29,NaN,25,7,20,8,18,NaN,NaN
11/07/2013,21.5,-0.1,-0.2,0.2,-32.9,16.4,12.9,0,NaN,NaN,40,28,11,15,14,NaN,NaN,NaN,NaN,5,21,NaN,11,8,17,NaN,12,37,11,24,32,25,24,5,NaN,7,22,11,NaN,17,NaN,29,NaN,24,6,21,12,15,NaN,NaN
12/07/2013,21.2,4,-0.7,4.1,-22.3,11.9,279.2,0,NaN,NaN,40,44,21,28,28,NaN,NaN,NaN,NaN,9,31,NaN,35,23,38,NaN,25,44,23,36,37,27,33,7,NaN,23,27,16,29,28,NaN,37,NaN,31,11,39,23,24,NaN,NaN
13/07/2013,22.2,2.6,-4.9,5.5,-28,15,332.6,0,NaN,NaN,17,25,12,43,30,NaN,NaN,NaN,NaN,17,13,NaN,11,19,22,NaN,39,63,29,38,40,16,23,9,NaN,29,27,27,23,34,NaN,29,NaN,41,23,43,9,25,NaN,NaN
14/07/2013,18.7,9.8,-1.8,10,-32.1,18.9,280.3,0,NaN,NaN,14,18,6,10,16,NaN,NaN,NaN,NaN,20,13,NaN,14,15,19,NaN,27,57,21,24,15,11,14,9,NaN,15,16,26,10,22,NaN,11,NaN,26,25,23,6,6,NaN,NaN
15/07/2013,18,11.8,-0.9,11.8,-26.6,17.8,274.2,0,NaN,NaN,21,28,12,27,16,NaN,NaN,NaN,NaN,24,17,NaN,24,NaN,23,NaN,36,64,30,38,27,15,24,11,NaN,27,15,15,19,29,NaN,27,NaN,34,18,33,12,14,NaN,NaN
16/07/2013,17.9,10.8,1.7,10.9,-27.2,17.4,261,0,NaN,NaN,30,36,13,28,18,NaN,NaN,NaN,NaN,33,17,NaN,20,NaN,25,NaN,45,76,37,46,27,20,25,23,NaN,26,17,27,26,32,NaN,35,NaN,42,31,30,15,14,NaN,NaN
17/07/2013,20,7.1,-0.8,7.1,-34.2,18.6,276.3,0,NaN,NaN,41,35,10,22,23,NaN,NaN,NaN,NaN,31,22,NaN,22,NaN,23,NaN,46,61,29,47,33,22,24,22,NaN,20,NaN,24,26,36,NaN,34,NaN,47,20,32,17,17,NaN,NaN
18/07/2013,21.4,3.5,-1.7,3.9,-40.1,20.4,295.3,0,NaN,NaN,41,33,NaN,19,20,NaN,NaN,NaN,NaN,6,21,NaN,25,NaN,35,NaN,24,43,22,33,38,27,27,10,NaN,13,NaN,22,33,34,NaN,39,NaN,37,9,25,19,23,NaN,NaN
19/07/2013,21.2,-4.2,1.4,4.5,-42,21.5,108.7,0,NaN,NaN,44,31,NaN,15,13,NaN,NaN,NaN,NaN,5,14,NaN,21,NaN,29,NaN,16,29,15,26,39,25,25,9,25,10,NaN,16,22,24,NaN,39,NaN,22,7,19,14,22,NaN,NaN
20/07/2013,20.5,-6.5,5.3,8.3,-31,17.6,129.2,0,NaN,NaN,18,13,7,8,8,NaN,NaN,NaN,NaN,3,8,NaN,5,NaN,12,NaN,9,20,8,16,21,21,13,5,15,6,14,9,13,13,1,16,NaN,14,5,12,NaN,15,NaN,NaN
21/07/2013,19.2,-7.7,6.4,10,-11.8,11.6,129.5,3,NaN,NaN,17,18,11,6,6,NaN,NaN,NaN,NaN,8,6,NaN,5,NaN,15,NaN,15,27,13,24,21,11,13,6,14,5,11,9,16,20,6,14,NaN,24,8,9,NaN,13,NaN,NaN
22/07/2013,16.3,-4.2,6.7,7.9,-0.3,7.9,147.4,13,NaN,NaN,27,23,21,19,NaN,NaN,NaN,NaN,NaN,31,10,NaN,11,NaN,NaN,NaN,36,41,24,35,32,NaN,21,12,25,16,22,22,27,29,13,31,NaN,33,18,22,NaN,23,NaN,NaN
23/07/2013,13.8,-2.9,9,9.4,8.9,10.4,162.4,14,NaN,NaN,26,32,19,25,NaN,NaN,NaN,NaN,NaN,20,28,NaN,33,NaN,NaN,NaN,39,50,26,42,48,NaN,12,19,48,24,16,13,32,26,15,37,NaN,27,24,27,NaN,27,NaN,NaN
24/07/2013,12.6,-1.3,11.3,11.4,12,12.9,173.4,24,NaN,NaN,16,22,14,14,NaN,NaN,NaN,NaN,NaN,7,27,NaN,31,NaN,NaN,NaN,19,22,15,21,42,NaN,14,12,37,12,17,12,31,14,9,40,NaN,23,16,34,28,25,NaN,NaN
25/07/2013,13.4,-0.6,4.1,4.1,13.4,7.9,171.7,20,NaN,NaN,29,NaN,14,14,14,NaN,NaN,NaN,NaN,14,25,NaN,25,NaN,34,NaN,21,23,15,19,34,27,10,12,26,12,14,11,19,16,10,26,NaN,24,12,26,18,17,NaN,NaN
26/07/2013,12.3,-1.2,3.8,4,11.2,6.9,161.7,20,NaN,NaN,27,NaN,11,20,16,NaN,NaN,NaN,NaN,9,18,NaN,26,NaN,28,NaN,29,29,19,24,33,25,20,11,41,18,23,18,29,21,14,28,NaN,31,18,32,22,22,NaN,NaN
27/07/2013,7.3,-2.9,4.9,5.7,2.1,5.8,149.9,-1,NaN,NaN,20,59,12,32,27,NaN,NaN,NaN,NaN,15,20,NaN,17,NaN,21,NaN,33,47,29,42,46,20,27,15,33,16,31,19,23,27,18,22,NaN,32,21,28,20,21,NaN,NaN
28/07/2013,5.2,3.3,4.2,5.3,30.8,16.3,218.3,20,NaN,NaN,20,23,8,10,11,NaN,NaN,NaN,NaN,8,23,NaN,14,NaN,24,NaN,8,9,7,9,23,15,8,4,15,6,13,9,17,8,1,16,NaN,14,4,14,10,20,NaN,NaN
29/07/2013,8.6,9.9,5,11.1,19.3,14.7,243.4,25,NaN,NaN,29,27,13,20,21,NaN,NaN,NaN,NaN,4,21,NaN,28,NaN,32,NaN,11,13,7,14,30,23,NaN,7,22,7,9,9,14,13,2,16,NaN,18,2,17,12,12,NaN,NaN
30/07/2013,10.4,10.8,3.3,11.3,15.5,13.7,252.7,26,NaN,NaN,24,29,10,17,15,NaN,NaN,NaN,NaN,3,14,NaN,25,NaN,25,NaN,18,23,12,22,25,20,NaN,10,24,9,17,10,14,15,6,17,NaN,20,7,18,15,15,NaN,NaN
31/07/2013,10.6,4.5,8,9.2,-1.1,9.3,209.5,15,NaN,NaN,29,33,17,12,19,NaN,NaN,NaN,NaN,7,16,NaN,NaN,NaN,31,NaN,15,NaN,7,16,31,22,14,NaN,27,9,13,12,23,12,6,22,NaN,18,7,24,16,24,NaN,NaN
01/08/2013,9.1,-6.1,13.3,14.6,30.7,21.2,155.4,20,NaN,NaN,21,19,12,18,23,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,35,NaN,23,NaN,12,24,33,27,13,NaN,35,12,19,18,19,20,9,19,NaN,33,14,25,16,15,NaN,NaN
02/08/2013,7.1,9.8,15.9,18.7,51,31.6,211.8,20,NaN,NaN,16,21,13,12,14,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,30,NaN,17,NaN,11,14,30,29,10,NaN,25,8,16,12,16,12,9,15,NaN,23,6,21,12,14,NaN,NaN
03/08/2013,9.2,22.2,10.5,24.5,14.4,25.5,244.7,15,NaN,NaN,18,25,7,12,17,NaN,NaN,NaN,NaN,5,6,NaN,25,NaN,20,NaN,10,13,6,12,24,17,10,6,22,6,9,11,12,12,4,9,NaN,23,3,18,8,11,NaN,NaN
04/08/2013,12.5,10.8,10.3,15,3.6,15.1,226.5,15,NaN,NaN,12,23,9,10,13,NaN,NaN,NaN,NaN,7,9,NaN,17,NaN,20,NaN,9,13,4,11,25,19,5,7,17,5,9,11,14,9,3,7,NaN,18,4,13,10,13,NaN,NaN
05/08/2013,12.9,6.2,-4.1,7.4,20.6,12.7,303.9,20,NaN,NaN,14,23,11,15,15,NaN,NaN,NaN,NaN,10,30,NaN,17,NaN,31,NaN,18,33,12,31,27,31,15,10,26,12,17,13,19,16,6,21,NaN,25,9,21,16,13,NaN,NaN
06/08/2013,13.1,6,3.8,7.1,-5.7,7.6,237.5,15,NaN,NaN,20,44,10,25,30,NaN,NaN,NaN,NaN,9,23,NaN,21,NaN,28,NaN,30,43,22,37,36,23,25,10,29,13,23,18,27,21,14,30,NaN,31,14,27,14,18,NaN,NaN
07/08/2013,15.5,-5.4,-2,5.8,-11.6,8.2,69.7,0,NaN,NaN,30,48,14,33,25,NaN,NaN,NaN,NaN,11,30,NaN,19,NaN,27,NaN,29,45,17,35,42,30,30,15,36,21,31,26,34,32,8,43,NaN,37,15,23,23,24,NaN,NaN
08/08/2013,15.6,4.8,9.8,10.9,-3.8,11,205.9,15,NaN,NaN,28,43,21,32,28,NaN,NaN,NaN,NaN,9,31,NaN,35,NaN,44,NaN,39,45,29,36,NaN,38,21,11,41,20,23,26,31,29,13,38,NaN,38,14,33,22,32,NaN,NaN
09/08/2013,18.6,9.8,-6.5,11.8,6.5,12.2,303.7,17,NaN,NaN,15,23,7,9,22,NaN,NaN,NaN,NaN,6,26,NaN,22,NaN,23,NaN,20,43,12,20,NaN,24,17,10,26,8,10,14,18,15,9,18,NaN,18,15,23,11,9,NaN,NaN
10/08/2013,17.6,9.6,2.2,9.8,-10.3,11.1,256.9,6,NaN,NaN,18,27,9,19,15,NaN,NaN,NaN,NaN,5,21,NaN,19,NaN,29,NaN,22,33,18,31,NaN,21,18,10,26,9,22,12,19,21,11,17,NaN,25,12,24,9,11,NaN,NaN
11/08/2013,15,14.3,-4.2,14.9,6.5,15.2,286.3,16,NaN,NaN,8,22,4,11,9,NaN,NaN,NaN,NaN,4,12,NaN,19,NaN,25,NaN,16,21,12,17,NaN,15,9,7,14,5,7,9,12,13,9,9,NaN,14,11,13,8,6,NaN,NaN
12/08/2013,14.8,10.5,-10.4,14.8,-5.5,15.1,314.8,17,NaN,NaN,13,20,5,13,22,NaN,NaN,NaN,NaN,7,20,NaN,17,NaN,22,NaN,23,41,15,24,NaN,24,14,10,21,7,13,17,15,20,13,14,NaN,NaN,19,19,12,6,NaN,NaN
13/08/2013,17.3,8.1,-2.4,8.4,-26,15.5,286.6,0,NaN,NaN,28,38,6,22,20,NaN,NaN,NaN,NaN,7,27,NaN,21,NaN,25,NaN,31,38,24,30,28,24,13,12,29,15,20,19,23,28,14,23,NaN,NaN,14,28,16,14,NaN,NaN
14/08/2013,16.5,8.9,9.6,13.1,-15.5,15.2,222.9,5,NaN,NaN,31,35,18,25,21,NaN,NaN,NaN,NaN,7,16,NaN,31,NaN,33,NaN,27,33,16,30,36,32,NaN,13,31,15,23,15,27,19,12,25,NaN,NaN,20,28,NaN,27,NaN,NaN
15/08/2013,12,13,7.5,15,10.8,15.9,240.1,15,NaN,NaN,24,19,13,14,18,NaN,NaN,NaN,NaN,8,11,NaN,23,NaN,24,NaN,16,20,8,19,NaN,27,NaN,8,18,7,12,10,17,12,5,11,NaN,17,6,17,NaN,14,NaN,NaN
